Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Nicolas Batum,CHA,$6600,2,$7000,2,$25,2,$13650,1,$13200,2
Jeremy Lamb,CHA,$4400,7,$4100,8,$10,8,$6200,12,$8100,8
Tim Hardaway Jr.,ATL,$5800,4,$6000,5,$19,6,$9900,6,$11900,5
Victor Oladipo,OKC,$5600,5,$5800,6,$22,4,$12850,3,$11500,6
Alex Abrines,OKC,$3500,16,$3000,15,$10,8,$5000,15,$6000,14
Brandon Rush,MIN,$3500,16,$3000,15,$10,8,$5000,15,$6000,14
Kris Dunn,MIN,$3600,13,$3100,14,$10,8,$5900,13,$6000,14
Gary Harris,DEN,$5900,3,$6100,4,$23,3,$10300,4,$12000,4
Malik Beasley,DEN,$3500,16,$3000,15,$10,8,$5000,15,$6000,14
Wesley Matthews,DAL,$4400,7,$5000,7,$16,7,$10050,5,$9800,7
Nicolas Brussino,DAL,$3800,11,$3000,15,$10,8,$5000,15,$6000,14
Tim Frazier,NOP,$3500,16,$3600,11,$10,8,$8200,9,$7100,11
E'Twaun Moore,NOP,$3600,13,$3400,12,$10,8,$8200,9,$6600,12
Nick Young,LAL,$3700,12,$3000,15,$10,8,$7150,11,$6000,14
David Nwaba,LAL,$3900,10,$3700,10,$10,8,$5000,15,$7400,9
Devin Booker,PHO,$7900,1,$8400,1,$33,1,$12950,2,$15500,1
Leandro Barbosa,PHO,$3600,13,$3300,13,$10,8,$5150,14,$6400,13
Buddy Hield,SAC,$5500,6,$6300,3,$20,5,$9900,6,$12600,3
Garrett Temple,SAC,$4200,9,$3800,9,$10,8,$8350,8,$7400,9
