Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Klay Thompson,GSW,$7100,5,$7000,4,$30,4,$15200,3,$13300,4
Ian Clark,GSW,$3600,15,$3000,18,$10,14,$5000,20,$6000,18
Gerald Henderson,PHI,$3700,14,$3400,16,$10,14,$7000,14,$6700,16
Timothe Luwawu-Cabarrot,PHI,$3500,17,$3000,18,$10,14,$5000,20,$6000,18
Giannis Antetokounmpo,MIL,$10900,2,$10700,2,$53,2,$19300,2,$19200,2
Rashad Vaughn,MIL,$3500,17,$3000,18,$10,14,$6400,16,$6000,18
Iman Shumpert,CLE,$3500,17,$3500,14,$10,14,$7150,12,$7000,14
DeAndre Liggins,CLE,$3500,17,$3000,18,$10,14,$5000,20,$6000,18
DeMar DeRozan,TOR,$8500,3,$8900,3,$40,3,$14650,4,$16400,3
Norman Powell,TOR,$3900,13,$3800,13,$11,13,$6900,15,$7400,13
Courtney Lee,NYK,$4700,11,$4400,11,$10,14,$8450,10,$8700,11
Sasha Vujacic,NYK,$3500,17,$3000,18,$10,14,$5000,20,$6000,18
Tim Hardaway Jr.,ATL,$5500,8,$5400,8,$19,7,$10850,8,$10600,8
Marcus Smart,BOS,$6100,6,$5600,7,$18,8,$11250,6,$11200,7
Joseph Young,IND,$3500,17,$3000,18,$10,14,$5000,20,$6000,18
Rodney Stuckey,IND,$3600,15,$3000,18,$10,14,$5600,19,$6000,18
James Harden,HOU,$12100,1,$12000,1,$62,1,$25000,1,$21400,1
Eric Gordon,HOU,$5300,10,$5000,10,$16,10,$10300,9,$9800,10
Dion Waiters,MIA,$7200,4,$6700,5,$25,5,$12250,5,$12600,5
Wayne Ellington,MIA,$3500,17,$3200,17,$10,14,$7150,12,$6300,17
Seth Curry,DAL,$6000,7,$5700,6,$18,8,$8400,11,$11300,6
Wesley Matthews,DAL,$5500,8,$5200,9,$22,6,$10950,7,$10200,9
Brandon Rush,MIN,$3500,17,$3000,18,$10,14,$5000,20,$6000,18
Ben McLemore,SAC,$4200,12,$3900,12,$13,11,$6100,17,$7700,12
Arron Afflalo,SAC,$3500,17,$3500,14,$12,12,$6100,17,$7000,14
