Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Evan Fournier,ORL,$5800,7,$6000,5,$22,8,$12850,4,$11900,5
Mario Hezonja,ORL,$3500,20,$3000,22,$10,16,$6150,22,$6000,22
Gerald Henderson,PHI,$3800,16,$3500,17,$10,16,$7650,16,$7000,16
Hollis Thompson,PHI,$3500,20,$3000,22,$10,16,$5050,23,$6000,22
Zach LaVine,MIN,$6000,6,$6000,5,$25,6,$11800,6,$11900,5
Brandon Rush,MIN,$3500,20,$3000,22,$10,16,$5000,24,$6000,22
Courtney Lee,NYK,$3900,13,$3800,15,$10,16,$8250,14,$7400,15
Sasha Vujacic,NYK,$3500,20,$3000,22,$10,16,$5000,24,$6000,22
Jordan Clarkson,LAL,$5500,9,$6000,5,$23,7,$10950,7,$11900,5
Louis Williams,LAL,$5200,10,$5800,9,$22,8,$8750,13,$11600,9
DeMar DeRozan,TOR,$8900,2,$8300,2,$43,2,$17850,2,$15300,2
Norman Powell,TOR,$3500,20,$3200,19,$10,16,$7450,17,$6300,19
Arron Afflalo,SAC,$3500,20,$3000,22,$10,16,$6950,18,$6000,22
Ben McLemore,SAC,$3500,20,$3000,22,$10,16,$5000,24,$6000,22
Avery Bradley,BOS,$6500,5,$6000,5,$30,3,$14600,3,$11900,5
Gerald Green,BOS,$3500,20,$3000,22,$10,16,$5000,24,$6000,22
Kentavious Caldwell-Pope,DET,$5600,8,$5200,10,$21,10,$9650,9,$10200,10
Michael Gbinije,DET,$3500,20,$3000,22,$10,16,$5000,24,$6000,22
Kyle Korver,ATL,$3500,20,$3600,16,$11,15,$6450,20,$7000,16
Tim Hardaway Jr.,ATL,$3700,17,$3500,17,$10,16,$5000,24,$7000,16
J.J. Redick,LAC,$4300,11,$4700,11,$17,11,$9500,10,$9200,11
Alan Anderson,LAC,$3500,20,$3000,22,$10,16,$5000,24,$6000,22
E'Twaun Moore,NOP,$4100,12,$3900,13,$13,13,$7750,15,$7700,13
Langston Galloway,NOP,$3600,19,$3200,19,$10,16,$6450,20,$6300,19
J.R. Smith,CLE,$3700,17,$3900,13,$17,11,$9300,11,$7700,13
DeAndre Liggins,CLE,$3500,20,$3000,22,$10,16,$5000,24,$6000,22
Dwyane Wade,CHI,$6900,3,$6400,4,$28,4,$12000,5,$12600,4
R.J. Hunter,CHI,$3500,20,$3000,22,$10,16,$5000,24,$6000,22
Bradley Beal,WAS,$6900,3,$7000,3,$26,5,$10500,8,$13300,3
Marcus Thornton,WAS,$3500,20,$3000,22,$10,16,$5000,24,$6000,22
Danny Green,SAS,$3900,13,$4100,12,$13,13,$9150,12,$8100,12
Manu Ginobili,SAS,$3900,13,$3200,19,$10,16,$6700,19,$6300,19
James Harden,HOU,$11500,1,$11900,1,$56,1,$25000,1,$21400,1
K.J. McDaniels,HOU,$3500,20,$3000,22,$10,16,$5000,24,$6000,22
Malik Beasley,DEN,$3500,20,$3000,22,$10,16,$5000,24,$6000,22
