Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
C.J. McCollum,POR,$8300,4,$7300,5,$39,4,$14000,5,$13700,5
Allen Crabbe,POR,$4100,13,$4000,14,$11,15,$7450,15,$7800,14
Nicolas Batum,CHA,$7400,5,$7400,4,$33,5,$13400,6,$14000,4
Marco Belinelli,CHA,$3900,15,$3700,16,$11,15,$6800,17,$7300,16
DeMar DeRozan,TOR,$9000,3,$8300,3,$42,3,$17200,3,$15300,3
Norman Powell,TOR,$3600,20,$3100,22,$10,18,$6350,21,$6000,22
Nik Stauskas,PHI,$3500,21,$3500,18,$10,18,$5650,23,$7000,17
Timothe Luwawu-Cabarrot,PHI,$3500,21,$3000,24,$10,18,$5000,26,$6000,22
Tony Allen,MEM,$4700,12,$4700,12,$14,11,$9350,11,$9200,12
Troy Daniels,MEM,$3500,21,$3000,24,$10,18,$6800,17,$6000,22
Bradley Beal,WAS,$7000,6,$6400,7,$30,6,$12750,7,$12600,6
Marcus Thornton,WAS,$3500,21,$3000,24,$10,18,$5150,25,$6000,22
Courtney Lee,NYK,$3700,18,$3500,18,$11,15,$8700,13,$7000,17
Sasha Vujacic,NYK,$3500,21,$3000,24,$10,18,$5000,26,$6000,22
Avery Bradley,BOS,$6400,8,$5900,8,$26,8,$14150,4,$11600,8
Gerald Green,BOS,$3500,21,$3000,24,$10,18,$5000,26,$6000,22
Giannis Antetokounmpo,MIL,$10600,2,$10400,2,$52,2,$23500,2,$18600,2
Rashad Vaughn,MIL,$3500,21,$3000,24,$10,18,$6400,20,$6000,22
James Harden,HOU,$11800,1,$11700,1,$62,1,$24000,1,$20900,1
K.J. McDaniels,HOU,$3500,21,$3000,24,$10,18,$5000,26,$6000,22
Jodie Meeks,ORL,$3800,16,$4500,13,$10,18,$5450,24,$8800,13
Evan Fournier,ORL,$5200,10,$5300,10,$20,10,$11750,9,$10500,10
Buddy Hield,NOP,$3800,16,$3600,17,$12,14,$7800,14,$7000,17
E'Twaun Moore,NOP,$3700,18,$3100,22,$10,18,$7250,16,$6000,22
Tim Hardaway Jr.,ATL,$4800,11,$5000,11,$13,12,$6150,22,$9800,11
Reggie Bullock,DET,$3500,21,$3200,21,$10,18,$5000,26,$6300,21
Darrun Hilliard,DET,$3500,21,$3000,24,$10,18,$5000,26,$6000,22
Monta Ellis,IND,$3500,21,$3400,20,$13,12,$9000,12,$6700,20
Garrett Temple,SAC,$4100,13,$3900,15,$10,18,$6500,19,$7700,15
Arron Afflalo,SAC,$3500,21,$3000,24,$10,18,$5000,26,$6000,22
Victor Oladipo,OKC,$5600,9,$5500,9,$26,8,$11700,10,$10900,9
Alex Abrines,OKC,$3500,21,$3000,24,$10,18,$5000,26,$6000,22
Klay Thompson,GSW,$6500,7,$6500,6,$29,7,$12350,8,$12400,7
Ian Clark,GSW,$3500,21,$3000,24,$10,18,$5000,26,$6000,22
