Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Seth Curry,DAL,$5600,9,$6300,8,$27,8,$12600,8,$12600,7
Manny Harris,DAL,$4000,19,$3000,27,$10,17,,,$6000,27
Bradley Beal,WAS,$8100,3,$7700,3,$36,3,$14550,3,$14200,3
Sheldon McClellan,WAS,$3500,27,$3000,27,$10,17,$5000,32,$6000,27
Jeremy Lamb,CHA,$4900,11,$5600,11,$10,17,$6000,27,$11200,11
Nicolas Batum,CHA,$7300,4,$7000,5,$31,5,$13300,4,$13300,5
Rodney Stuckey,IND,$3500,27,$3000,27,$10,17,$5750,28,$6000,27
Monta Ellis,IND,$4300,15,$3500,23,$10,17,$8700,16,$7000,23
Rodney Hood,UTA,$4300,15,$4700,14,$15,13,$9300,14,$9200,14
Alec Burks,UTA,$3500,27,$3500,23,$10,17,$5050,31,$7000,23
Kentavious Caldwell-Pope,DET,$4700,13,$5100,13,$21,11,$10000,12,$10200,13
Darrun Hilliard,DET,$3500,27,$3000,27,$10,17,$5000,32,$6000,27
Hollis Thompson,NOP,$3500,27,$3000,27,$10,17,$5000,32,$6000,27
E'Twaun Moore,NOP,$3700,25,$3300,25,$10,17,$6750,25,$6400,25
Dion Waiters,MIA,$6800,7,$7100,4,$24,9,$10600,11,$13400,4
Wayne Ellington,MIA,$4000,19,$3900,19,$10,17,$7600,22,$7700,19
Brandon Rush,MIN,$3500,27,$3000,27,$10,17,$5000,32,$6000,27
Lance Stephenson,MIN,$3500,27,$3000,27,$10,17,$8100,20,$6000,27
Avery Bradley,BOS,$5600,9,$5800,10,$22,10,$12750,6,$11500,10
Gerald Green,BOS,$3500,27,$3000,27,$10,17,$5000,32,$6000,27
C.J. McCollum,POR,$7300,4,$7000,5,$33,4,$13050,5,$13300,5
Allen Crabbe,POR,$3900,23,$4000,18,$11,15,$6800,24,$7800,18
Danny Green,SAS,$4000,19,$3900,19,$10,17,$7400,23,$7700,19
Bryn Forbes,SAS,$3500,27,$3000,27,$10,17,$5000,32,$6000,27
David Nwaba,LAL,,,$3000,27,$10,17,,,$6000,27
Nick Young,LAL,$3900,23,$3900,19,$10,17,$8100,20,$7700,19
James Harden,HOU,$12000,1,$12600,1,$62,1,$25000,1,$22700,1
Eric Gordon,HOU,$4900,11,$5400,12,$16,12,$11050,10,$10600,12
Tony Allen,MEM,$4100,18,$4100,16,$11,15,$8550,17,$8100,16
Troy Daniels,MEM,$3500,27,$3000,27,$10,17,$5550,30,$6000,27
Dwyane Wade,CHI,$7300,4,$6200,9,$31,5,$12600,8,$12300,9
Denzel Valentine,CHI,$3500,27,$3300,25,$10,17,$5750,28,$6400,25
Buddy Hield,SAC,$4600,14,$4600,15,$10,17,$9700,13,$9100,15
Garrett Temple,SAC,$4200,17,$3900,19,$10,17,$8250,19,$7700,19
Devin Booker,PHO,$6600,8,$6700,7,$28,7,$12700,7,$12600,7
Brandon Knight,PHO,$3600,26,$3000,27,$10,17,$8400,18,$6000,27
Giannis Antetokounmpo,MIL,$10400,2,$9600,2,$52,2,$19850,2,$17700,2
Rashad Vaughn,MIL,$3500,27,$3000,27,$10,17,$6400,26,$6000,27
J.J. Redick,LAC,$4000,19,$4100,16,$12,14,$9200,15,$8100,16
Alan Anderson,LAC,$3500,27,$3000,27,$10,17,$5000,32,$6000,27
