Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Victor Oladipo,OKC,$6000,7,$5400,12,$26,8,$11150,10,$10600,12
Alex Abrines,OKC,$3500,23,$3300,22,$10,18,$5000,22,$6400,22
Giannis Antetokounmpo,MIL,$10200,2,$10400,2,$52,2,$20400,2,$18600,2
Buddy Hield,NOP,$3800,19,$3400,21,$10,18,$7450,17,$6700,21
E'Twaun Moore,NOP,$3600,22,$3100,23,$10,18,$7350,18,$6000,23
DeAndre Liggins,CLE,$3500,23,$3000,25,$10,18,$5000,22,$6000,23
Iman Shumpert,CLE,$4100,16,$3600,19,$10,18,$6950,19,$7000,19
Evan Fournier,ORL,$5900,8,$6000,8,$24,9,$11550,8,$11900,8
Jodie Meeks,ORL,$4000,17,$4600,16,$10,18,$5000,22,$9100,16
Courtney Lee,NYK,$4000,17,$3700,18,$11,16,$8450,16,$7300,18
Sasha Vujacic,NYK,$3500,23,$3000,25,$10,18,$5000,22,$6000,23
Rodney Hood,UTA,$4700,12,$4900,14,$18,14,$11250,9,$9800,14
Sean Kilpatrick,BKN,$4600,14,$5500,10,$21,11,$9150,15,$10900,10
Randy Foye,BKN,$3500,23,$3100,23,$10,18,$5000,22,$6000,23
Bradley Beal,WAS,$6800,4,$6500,5,$30,4,$13350,4,$12300,6
Marcus Thornton,WAS,$3800,19,$3500,20,$10,18,$5900,21,$6900,20
James Harden,HOU,$11300,1,$12400,1,$60,1,$25000,1,$22100,1
Eric Gordon,HOU,$5600,10,$5700,9,$22,10,$11750,7,$11300,9
Nicolas Batum,CHA,$8000,3,$8000,3,$35,3,$15350,3,$14700,3
Jeremy Lamb,CHA,$3800,19,$4000,17,$11,16,$6550,20,$7800,17
Dwyane Wade,CHI,$6800,4,$6300,6,$28,6,$12400,6,$12600,4
Denzel Valentine,CHI,$3500,23,$3000,25,$10,18,$5000,22,$6000,23
Gary Harris,DEN,$4700,12,$4700,15,$19,12,$9800,13,$9200,15
Will Barton,DEN,$5200,11,$5500,10,$19,12,$11100,11,$10800,11
Klay Thompson,GSW,$6500,6,$6600,4,$29,5,$13250,5,$12300,6
Patrick McCaw,GSW,$3500,23,$3000,25,$10,18,$5000,22,$6000,23
Devin Booker,PHO,$5900,8,$6300,6,$27,7,$10350,12,$12600,4
Leandro Barbosa,PHO,$3500,23,$3000,25,$10,18,$5000,22,$6000,23
J.J. Redick,LAC,$4200,15,$5200,13,$15,15,$9400,14,$10200,13
Alan Anderson,LAC,$3500,23,$3000,25,$10,18,$5000,22,$6000,23
