Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Dwyane Wade,CHI,$7000,6,$6600,6,$25,8,$12500,10,$12300,9
Denzel Valentine,CHI,$3500,38,$3000,40,$10,27,$5000,42,$6000,40
Nicolas Batum,CHA,$7200,4,$7100,4,$31,5,$15050,3,$13300,4
Jeremy Lamb,CHA,$3500,38,$3300,35,$10,27,$6500,34,$6400,35
Nick Young,LAL,$4600,23,$4700,24,$13,23,$7700,24,$9200,24
Louis Williams,LAL,$5800,14,$5900,13,$22,13,$12250,11,$11600,13
Evan Fournier,ORL,$6400,10,$6300,9,$24,10,$13100,9,$12600,6
Mario Hezonja,ORL,$3700,29,$3000,40,$10,27,$5000,42,$6000,40
Anthony Morrow,OKC,$3500,38,$3200,39,$10,27,$5000,42,$6300,39
Alex Abrines,OKC,$3600,32,$3000,40,$10,27,$5000,42,$6000,40
Avery Bradley,BOS,$6800,7,$6100,12,$25,8,$14450,4,$12000,12
Gerald Green,BOS,$3500,38,$3000,40,$10,27,$5000,42,$6000,40
Klay Thompson,GSW,$6300,11,$6200,11,$26,7,$11600,13,$12300,9
Ian Clark,GSW,$3600,32,$3000,40,$10,27,$5000,42,$6000,40
Kentavious Caldwell-Pope,DET,$5500,16,$5100,18,$19,19,$9800,19,$10100,18
Darrun Hilliard,DET,$3500,38,$3000,40,$10,27,$5000,42,$6000,40
Sean Kilpatrick,BKN,$5000,19,$4700,24,$21,16,$9750,20,$9200,24
Randy Foye,BKN,$3500,38,$3000,40,$10,27,$5000,42,$6000,40
DeAndre Liggins,CLE,$3500,38,$3300,35,$10,27,$5000,42,$6400,35
Iman Shumpert,CLE,$3600,32,$4200,26,$10,27,$7450,28,$8300,27
Josh Richardson,MIA,$4200,25,$4800,21,$12,25,$8900,22,$9500,21
Rodney McGruder,MIA,$3600,32,$3000,40,$10,27,$5350,40,$6000,40
Buddy Hield,NOP,$3500,38,$3400,32,$10,27,$7050,30,$6700,32
Tyreke Evans,NOP,$6000,13,$4800,21,$21,16,$7500,27,$9500,21
Bradley Beal,WAS,$7200,4,$6600,6,$30,6,$13550,6,$12300,9
Marcus Thornton,WAS,$3500,38,$3000,40,$10,27,$5600,38,$6000,40
Giannis Antetokounmpo,MIL,$10400,2,$9900,2,$50,2,$21200,2,$18300,2
Rashad Vaughn,MIL,$3500,38,$3000,40,$10,27,$6400,35,$6000,40
James Harden,HOU,$11400,1,$11200,1,$58,1,$24450,1,$20200,1
Eric Gordon,HOU,$5700,15,$5700,14,$20,18,$11150,14,$11200,14
Tony Allen,MEM,$4900,20,$4800,21,$14,22,$10350,18,$9400,23
Troy Daniels,MEM,$3700,29,$3400,32,$10,27,$6600,33,$6700,32
Ben McLemore,SAC,$3500,38,$3000,40,$10,27,$5000,42,$6000,40
Arron Afflalo,SAC,$3500,38,$3000,40,$10,27,$5350,40,$6000,40
Zach LaVine,MIN,$6600,9,$6900,5,$24,10,$13400,8,$12900,5
Brandon Rush,MIN,$3500,38,$3000,40,$10,27,$5000,42,$6000,40
Gerald Henderson,PHI,$3500,38,$3400,32,$10,27,$7650,25,$6700,32
Nik Stauskas,PHI,$3600,32,$3300,35,$10,27,$6200,36,$6400,35
Devin Booker,PHO,$6100,12,$6300,9,$23,12,$11900,12,$12600,6
Leandro Barbosa,PHO,$3500,38,$3300,35,$10,27,$5400,39,$6400,35
Kyle Korver,ATL,$3800,26,$4200,26,$10,27,$7550,26,$8400,26
Tim Hardaway Jr.,ATL,$3800,26,$3800,29,$11,26,$6700,32,$7400,29
Gary Harris,DEN,$4700,22,$4900,20,$19,19,$9550,21,$9700,20
Will Barton,DEN,$5400,17,$5500,15,$19,19,$10800,16,$10900,15
DeMar DeRozan,TOR,$7900,3,$7300,3,$40,3,$14450,4,$13700,3
Norman Powell,TOR,$3800,26,$3900,28,$10,27,$5650,37,$7700,28
Rodney Hood,UTA,$4900,20,$5300,16,$22,13,$10600,17,$10500,16
Danny Green,SAS,$3700,29,$3800,29,$10,27,$7050,30,$7400,29
C.J. McCollum,POR,$6800,7,$6400,8,$32,4,$13450,7,$12600,6
Allen Crabbe,POR,$3600,32,$3700,31,$10,27,$7100,29,$7400,29
Wesley Matthews,DAL,$5400,17,$5300,16,$22,13,$10850,15,$10500,16
Nicolas Brussino,DAL,$3500,38,$3000,40,$10,27,$5000,42,$6000,40
J.J. Redick,LAC,$4400,24,$5000,19,$13,23,$8700,23,$9800,19
Alan Anderson,LAC,$3500,38,$3000,40,$10,27,$5000,42,$6000,40
