Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Rodney Hood,UTA,$5700,7,$6100,6,$22,8,$11300,6,,
J.J. Redick,LAC,$4400,13,$4400,10,$19,10,$8750,11,,
Alan Anderson,LAC,$3500,18,$3000,17,$10,15,$5000,19,,
Manu Ginobili,SAS,$3700,16,$3900,14,$11,14,$6300,16,$7700,12
Bryn Forbes,SAS,$3500,18,$3000,17,$10,15,$5000,19,$6000,15
Dion Waiters,MIA,$4600,12,$4000,13,$16,12,$6800,13,$7800,11
Rodney McGruder,MIA,$3500,18,$3000,17,$10,15,$5000,19,$6000,15
Klay Thompson,GSW,$6300,4,$6500,3,$39,3,$13200,4,$12300,3
Ian Clark,GSW,$3500,18,$3000,17,$10,15,$5000,19,$6000,15
Devin Booker,PHO,$6100,5,$6200,5,$31,5,$11550,5,$12200,5
Leandro Barbosa,PHO,$3500,18,$3000,17,$10,15,$5000,19,$6000,15
Giannis Antetokounmpo,MIL,$9500,2,$8800,2,$50,2,$17000,2,$16300,2
Rashad Vaughn,MIL,$3900,14,$3000,17,$10,15,$6800,13,$6000,15
Kentavious Caldwell-Pope,DET,$4800,10,$4400,10,$23,7,$9300,10,$8700,9
Darrun Hilliard,DET,$3500,18,$3000,17,$10,15,$5000,19,$6000,15
Nick Young,LAL,$3500,18,$3300,16,$10,15,$5000,19,$6400,14
Louis Williams,LAL,$4700,11,$4400,10,$16,12,$8750,11,$8700,9
Victor Oladipo,OKC,$7000,3,$6500,3,$36,4,$16200,3,$12300,3
Alex Abrines,OKC,$3700,16,$3000,17,$10,15,$5000,19,$6000,15
Bradley Beal,WAS,$6000,6,$5600,7,$28,6,$10900,8,$11200,6
Marcus Thornton,WAS,$3500,18,$3000,17,$10,15,$5150,18,$6000,15
Troy Daniels,MEM,$3500,18,$3000,17,$10,15,$5650,17,$6000,15
Wesley Matthews,DAL,$5000,9,$4900,9,$19,10,$11150,7,$9700,8
Seth Curry,DAL,$3800,15,$3900,14,$10,15,$6550,15,$7700,12
Eric Gordon,HOU,$5300,8,$5400,8,$20,9,$9850,9,$10600,7
James Harden,HOU,$11200,1,$11300,1,$54,1,$24550,1,$20100,1
