Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Victor Oladipo,OKC,$5700,8,$5600,8,$22,5,$11800,6,$11100,8
Alex Abrines,OKC,$3500,30,$3000,30,$10,17,$5000,30,$6000,30
Joseph Young,IND,$3500,30,$3000,30,$10,17,$5000,30,$6000,30
Monta Ellis,IND,$3600,24,$3200,28,$10,17,$8100,16,$6300,28
Nick Young,LAL,$4300,16,$4400,15,$12,13,$7800,17,$8700,15
Louis Williams,LAL,$6300,5,$5900,5,$21,6,$12500,5,$11600,5
Courtney Lee,NYK,$4600,14,$4500,14,$11,15,$10300,10,$8800,14
Justin Holiday,NYK,$3800,21,$3600,21,$10,17,$6950,26,$7100,21
Iman Shumpert,CLE,$4200,18,$4000,16,$10,17,$7650,18,$7800,16
DeAndre Liggins,CLE,$3500,30,$3000,30,$10,17,$5000,30,$6000,30
Bradley Beal,WAS,$7000,4,$6800,4,$30,1,$12900,2,$12700,4
Marcus Thornton,WAS,$3500,30,$3000,30,$10,17,$5000,30,$6000,30
Alec Burks,UTA,$3500,30,$3400,24,$10,17,$5100,29,$6700,24
Tim Hardaway Jr.,ATL,$5200,10,$5500,9,$11,15,$7600,19,$10900,9
Lamar Patterson,ATL,$3500,30,$3000,30,$10,17,$5000,30,$6000,30
J.J. Redick,LAC,$4900,12,$5200,12,$17,10,$9150,12,$10200,12
Alan Anderson,LAC,$3500,30,$3000,30,$10,17,$5000,30,$6000,30
Norman Powell,TOR,$4800,13,$5500,9,$15,12,$7500,20,$10800,11
Nik Stauskas,PHI,$3600,24,$3700,20,$10,17,$6250,27,$7300,20
Gerald Henderson,PHI,$3700,23,$3800,19,$10,17,$7050,25,$7400,19
Kentavious Caldwell-Pope,DET,$5800,7,$5500,9,$21,6,$10500,9,$10900,9
Reggie Bullock,DET,$3500,30,$3000,30,$10,17,$5000,30,$6000,30
Devin Booker,PHO,$7100,3,$6900,2,$28,3,$12750,3,$13000,2
Leandro Barbosa,PHO,$3500,30,$3000,30,$10,17,$5000,30,$6000,30
Buddy Hield,NOP,$3600,24,$3200,28,$10,17,$7400,21,$6300,28
E'Twaun Moore,NOP,$3900,19,$3400,24,$10,17,$8350,15,$6700,24
Dion Waiters,MIA,$7200,2,$6900,2,$24,4,$12550,4,$13000,2
Wayne Ellington,MIA,$3900,19,$3500,23,$10,17,$8500,13,$7000,23
Brandon Rush,MIN,$4600,14,$3600,21,$10,17,$5000,30,$7100,21
Seth Curry,DAL,$6000,6,$5900,5,$20,8,$10550,8,$11600,5
Wesley Matthews,DAL,$5600,9,$5800,7,$18,9,$11100,7,$11600,5
Gary Harris,DEN,$5100,11,$4700,13,$17,10,$9500,11,$9200,13
Malik Beasley,DEN,$3500,30,$3000,30,$10,17,$5000,30,$6000,30
Danny Green,SAS,$3800,21,$3900,18,$10,17,$8450,14,$7700,18
Manu Ginobili,SAS,$3600,24,$3400,24,$10,17,$7100,24,$6600,26
Tony Allen,MEM,$4300,16,$4000,16,$12,13,$7300,22,$7800,16
Troy Daniels,MEM,$3500,30,$3000,30,$10,17,$5000,30,$6000,30
Dwyane Wade,CHI,$7800,1,$7500,1,$29,2,$14050,1,$13800,1
Denzel Valentine,CHI,$3600,24,$3000,30,$10,17,$5600,28,$6000,30
Arron Afflalo,SAC,$3500,30,$3300,27,$10,17,$7150,23,$6400,27
Ben McLemore,SAC,$3600,24,$3000,30,$10,17,$5000,30,$6000,30
