Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Arron Afflalo,SAC,$3500,19,$3000,18,$10,13,$6350,17,$6000,18
Garrett Temple,SAC,$4500,11,$4300,12,$10,13,$7850,14,$8500,12
Nicolas Batum,CHA,$7500,2,$7300,2,$33,2,$15150,2,$13700,2
Marco Belinelli,CHA,$4200,12,$3900,15,$10,13,$8000,13,$7700,15
Kentavious Caldwell-Pope,DET,$5700,7,$5500,7,$19,7,$9600,9,$10800,7
Reggie Bullock,DET,$3600,18,$3400,16,$10,13,$5000,21,$6700,16
Dion Waiters,MIA,$6500,4,$6900,4,$20,6,$10650,6,$13000,4
Wayne Ellington,MIA,$4000,15,$4300,12,$10,13,$7400,15,$8500,12
Jaylen Brown,BOS,$3500,19,$3000,18,$10,13,$5100,20,$6000,18
Gerald Green,BOS,$3500,19,$3000,18,$10,13,$5000,21,$6000,18
Giannis Antetokounmpo,MIL,$10500,1,$10300,1,$53,1,$22000,1,$18300,1
Rashad Vaughn,MIL,$3500,19,$3000,18,$10,13,$6400,16,$6000,18
J.J. Redick,LAC,$5100,8,$5200,8,$17,9,$9450,10,$10200,8
Alan Anderson,LAC,$3500,19,$3000,18,$10,13,$5000,21,$6000,18
Klay Thompson,GSW,$6300,5,$6500,6,$29,3,$12600,4,$12300,6
Patrick McCaw,GSW,$3500,19,$3000,18,$10,13,$5000,21,$6000,18
Randy Foye,BKN,$3500,19,$3000,18,$10,13,$5200,18,$6000,18
Sean Kilpatrick,BKN,$4000,15,$4400,11,$17,9,$8850,11,$8700,11
Zach LaVine,MIN,$6300,5,$6700,5,$25,5,$11850,5,$12600,5
Brandon Rush,MIN,$4200,12,$3000,18,$10,13,$5000,21,$6000,18
Gary Harris,DEN,$5000,9,$4700,9,$19,7,$9750,8,$9200,9
Malik Beasley,DEN,$3500,19,$3000,18,$10,13,$5000,21,$6000,18
Devin Booker,PHO,$6800,3,$7100,3,$29,3,$13100,3,$13300,3
Leandro Barbosa,PHO,$3500,19,$3000,18,$10,13,$5000,21,$6000,18
Tony Allen,MEM,$4700,10,$4600,10,$14,11,$8200,12,$9100,10
Troy Daniels,MEM,$3500,19,$3000,18,$10,13,$5200,18,$6000,18
Rodney Hood,UTA,$4200,12,$4000,14,$14,11,$10200,7,$7800,14
Alec Burks,UTA,$3700,17,$3200,17,$10,13,$5000,21,$6300,17
