Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Sean Kilpatrick,BKN,$5600,10,$6000,9,$18,13,$8650,14,,
Randy Foye,BKN,$3600,22,$3000,25,$10,17,$5000,24,,
Giannis Antetokounmpo,MIL,$10400,1,$10400,1,$49,1,$20900,1,,
Rashad Vaughn,MIL,$3500,23,$3000,25,$10,17,$6750,20,,
Zach LaVine,MIN,$6000,7,$6000,9,$27,7,$11200,10,$11900,8
Brandon Rush,MIN,$3500,23,$3000,25,$10,17,$5000,24,$6000,23
Nicolas Batum,CHA,$6700,5,$6300,6,$27,7,$14050,4,$12500,4
Aaron Harrison,CHA,$3500,23,$3000,25,$10,17,$5000,24,$6000,23
Avery Bradley,BOS,$6500,6,$6200,8,$30,4,$14250,3,$12300,6
Gerald Green,BOS,$3500,23,$3000,25,$10,17,$5000,24,$6000,23
Gerald Henderson,PHI,$3800,19,$3500,20,$10,17,$8050,16,$7000,17
Nik Stauskas,PHI,$3900,17,$3700,17,$10,17,$5000,24,$7400,15
Kyle Korver,ATL,$3500,23,$3600,19,$11,16,$6900,18,$7000,17
Tim Hardaway Jr.,ATL,$3700,20,$3500,20,$10,17,$5350,22,$7000,17
DeMar DeRozan,TOR,$8900,2,$8000,2,$42,2,$16050,2,$14700,1
Norman Powell,TOR,$3500,23,$3200,24,$10,17,$7000,17,$6300,22
Louis Williams,LAL,$5200,12,$5700,12,$22,11,$9300,13,$11200,10
Jordan Clarkson,LAL,$5500,11,$5900,11,$23,10,$11650,8,$11600,9
Tony Allen,MEM,$4000,16,$4300,14,$12,15,$8550,15,$8500,12
Troy Daniels,MEM,$3700,20,$3400,23,$10,17,$5450,21,$6600,21
Dwyane Wade,CHI,$6900,4,$6300,6,$28,6,$11850,7,$12500,4
Denzel Valentine,CHI,$3500,23,$3000,25,$10,17,$5150,23,$6000,23
Wesley Matthews,DAL,$4800,13,$5000,13,$17,14,$10400,11,$9800,11
Nicolas Brussino,DAL,$3500,23,$3000,25,$10,17,$5000,24,$6000,23
Malik Beasley,DEN,$3500,23,$3000,25,$10,17,$5000,24,$6000,23
Will Barton,DEN,$4800,13,$4300,14,$21,12,$9500,12,$8400,13
Rodney McGruder,MIA,$3900,17,$3700,17,$10,17,$5000,24,$7400,15
Wayne Ellington,MIA,$4300,15,$4000,16,$10,17,$5000,24,$7800,14
C.J. McCollum,POR,$7500,3,$7000,3,$32,3,$12600,6,$13200,2
Allen Crabbe,POR,$3500,23,$3500,20,$10,17,$6850,19,$7000,17
Devin Booker,PHO,$5900,9,$6500,4,$27,7,$11400,9,$12300,6
Leandro Barbosa,PHO,$3500,23,$3000,25,$10,17,$5000,24,$6000,23
Klay Thompson,GSW,$6000,7,$6400,5,$29,5,$13150,5,$12600,3
Ian Clark,GSW,$3500,23,$3000,25,$10,17,$5000,24,$6000,23
