Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Zach LaVine,MIN,$6400,4,$6700,4,$29,3,$13150,5,$12600,5
Brandon Rush,MIN,$3500,20,$3000,24,$10,16,$5000,23,$6000,22
Bradley Beal,WAS,$7000,3,$6900,3,$28,5,$13150,5,$13000,3
Tomas Satoransky,WAS,$3500,20,$3300,19,$10,16,$5000,23,$6400,19
James Harden,HOU,$11800,1,$12200,1,$61,1,$24700,1,$21800,1
Eric Gordon,HOU,$5800,8,$5800,7,$22,8,$11450,8,$11600,7
Evan Fournier,ORL,$6000,7,$5800,7,$22,8,$13500,4,$11500,8
Jodie Meeks,ORL,$4100,15,$3700,17,$10,16,$5400,21,$7300,17
Gerald Henderson,PHI,$3500,20,$3200,20,$10,16,$7600,15,$6300,20
Nik Stauskas,PHI,$3500,20,$3800,16,$10,16,$6150,20,$7400,16
Avery Bradley,BOS,$6200,6,$6100,6,$26,6,$14500,3,$12000,6
Gerald Green,BOS,$3500,20,$3000,24,$10,16,$5000,23,$6000,22
DeAndre Liggins,CLE,$3500,20,$3000,24,$10,16,$5000,23,$6000,22
Iman Shumpert,CLE,$3700,17,$3600,18,$10,16,$7300,17,$7000,18
Joe Harris,BKN,$3500,20,$3200,20,$10,16,$6500,19,$6300,20
Randy Foye,BKN,$3500,20,$3000,24,$10,16,$5000,23,$6000,22
Courtney Lee,NYK,$4100,15,$3900,15,$11,15,$8950,14,$7700,15
Sasha Vujacic,NYK,$3500,20,$3000,24,$10,16,$5000,23,$6000,22
Giannis Antetokounmpo,MIL,$10700,2,$10700,2,$53,2,$20300,2,$19300,2
J.J. Redick,LAC,$4400,14,$5200,10,$15,12,$9450,12,$10200,10
Alan Anderson,LAC,$3500,20,$3000,24,$10,16,$5000,23,$6000,22
Ben McLemore,SAC,$3500,20,$3000,24,$10,16,$5000,23,$6000,22
Arron Afflalo,SAC,$3700,17,$3100,22,$10,16,$5300,22,$6000,22
Josh Richardson,MIA,$5700,9,$5600,9,$15,12,$10200,11,$11100,9
Dion Waiters,MIA,$5100,10,$4100,14,$18,10,$10850,9,$8100,14
Nick Young,LAL,$4700,12,$4600,13,$16,11,$7600,15,$9100,13
Louis Williams,LAL,$4900,11,$4800,11,$23,7,$10850,9,$9500,11
Tony Allen,MEM,$4600,13,$4700,12,$14,14,$9250,13,$9200,12
Troy Daniels,MEM,$3600,19,$3100,22,$10,16,$6800,18,$6000,22
Klay Thompson,GSW,$6300,5,$6400,5,$29,3,$12700,7,$12700,4
Ian Clark,GSW,$3500,20,$3000,24,$10,16,$5000,23,$6000,22
