Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Kyle Korver,ATL,$3600,11,$3800,11,$11,11,$6850,13,,
Tim Hardaway Jr.,ATL,$3600,11,$3800,11,$10,12,$5450,15,,
Courtney Lee,NYK,$3500,14,$3600,13,$10,12,$7800,10,,
Sasha Vujacic,NYK,$3500,14,$3000,16,$10,12,$5000,16,,
C.J. McCollum,POR,$7400,2,$7300,2,$34,2,$14750,2,,
Allen Crabbe,POR,$3500,14,$4100,10,$12,10,$8200,9,,
Sean Kilpatrick,BKN,$5000,7,$5000,8,$18,8,$8900,8,,
Randy Foye,BKN,$3700,10,$3000,16,$10,12,$5000,16,,
Monta Ellis,IND,$5500,5,$5600,6,$23,6,$10800,6,$11200,4
Joseph Young,IND,$3500,14,$3000,16,$10,12,$5000,16,$6000,9
Victor Oladipo,OKC,$5700,4,$6200,3,$26,4,$11700,5,$12200,2
Alex Abrines,OKC,$3500,14,$3000,16,$10,12,$5000,16,$6000,9
DeMar DeRozan,TOR,$9200,1,$8600,1,$45,1,$17750,1,$16000,1
Norman Powell,TOR,$3600,11,$3400,14,$10,12,$7450,12,$6700,8
Arron Afflalo,SAC,$3500,14,$3100,15,$10,12,$6500,14,$6000,9
Ben McLemore,SAC,$3500,14,$3000,16,$10,12,$5000,16,$6000,9
Rodney Hood,UTA,$5200,6,$5700,5,$26,4,$11900,4,$11200,4
Malik Beasley,DEN,$3500,14,$3000,16,$10,12,$5000,16,$6000,9
Dwyane Wade,CHI,$6400,3,$6100,4,$28,3,$12850,3,$12000,3
R.J. Hunter,CHI,$3500,14,$3000,16,$10,12,$5000,16,$6000,9
Nick Young,LAL,$4100,9,$4600,9,$14,9,$7800,10,$9100,7
Louis Williams,LAL,$4900,8,$5200,7,$20,7,$9650,7,$10200,6
