Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Arron Afflalo,SAC,$3800,10,$3800,9,$11,9,$6950,9,$7400,9
Ben McLemore,SAC,$3500,12,$3000,10,$10,10,$5000,11,$6000,10
Evan Fournier,ORL,$6000,3,$6100,5,$22,7,$13050,3,$12000,5
C.J. Wilcox,ORL,$3500,12,$3000,10,$10,10,$5000,11,$6000,10
Avery Bradley,BOS,$6700,2,$5800,6,$24,6,$11250,6,$11600,6
Gerald Green,BOS,$3500,12,$3000,10,$10,10,$5000,11,$6000,10
J.R. Smith,CLE,$4400,8,$4300,8,$17,8,$9950,8,$8400,8
DeAndre Liggins,CLE,$3500,12,$3000,10,$10,10,$5000,11,$6000,10
Monta Ellis,IND,$5900,6,$5500,7,$25,4,$10250,7,$10800,7
Joseph Young,IND,$3500,12,$3000,10,$10,10,$5000,11,$6000,10
Giannis Antetokounmpo,MIL,$9700,1,$9000,1,$50,1,$17800,1,$16600,1
Rashad Vaughn,MIL,$3900,9,$3000,10,$10,10,$6900,10,$6000,10
Malik Beasley,DEN,$3500,12,$3000,10,$10,10,$5000,11,$6000,10
Zach LaVine,MIN,$6000,3,$6200,4,$25,4,$12100,4,$12200,4
Brandon Rush,MIN,$3500,12,$3000,10,$10,10,$5000,11,$6000,10
Victor Oladipo,OKC,$6000,3,$6600,2,$34,3,$14600,2,$12300,3
Alex Abrines,OKC,$3500,12,$3000,10,$10,10,$5000,11,$6000,10
Klay Thompson,GSW,$5700,7,$6300,3,$37,2,$11900,5,$12500,2
Ian Clark,GSW,$3800,10,$3000,10,$10,10,$5000,11,$6000,10
