Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Victor Oladipo,OKC,$6000,7,$6000,7,$24,6,$12250,6,$11900,7
Alex Abrines,OKC,$3500,26,$3000,29,$10,16,$5000,32,$6000,28
Evan Fournier,ORL,$5400,9,$5300,10,$20,9,$10850,8,$10500,10
Jodie Meeks,ORL,$3500,26,$3000,29,$10,16,$6550,25,$6000,28
Tim Hardaway Jr.,ATL,$5900,8,$6500,6,$20,9,$10500,11,$12300,6
Timothe Luwawu-Cabarrot,PHI,$3500,26,$3400,26,$10,16,$5000,32,$6700,26
Nik Stauskas,PHI,$3600,24,$4100,19,$10,16,$6850,24,$8000,19
Nicolas Batum,CHA,$6700,5,$6900,4,$27,5,$13650,3,$13000,4
Jeremy Lamb,CHA,$4700,12,$3400,26,$10,16,$6150,28,$6700,26
DeMar DeRozan,TOR,$9200,2,$8700,2,$42,2,$17400,2,$16000,2
Norman Powell,TOR,$3800,21,$3700,20,$10,16,$7800,18,$7300,21
Josh Richardson,MIA,$4600,13,$5300,10,$12,14,$7400,21,$10500,10
Wayne Ellington,MIA,$3500,26,$3500,25,$10,16,$7200,22,$7000,23
Courtney Lee,NYK,$4600,13,$4600,14,$13,12,$9050,14,$9100,14
Justin Holiday,NYK,$3500,26,$3100,28,$10,16,$5500,29,$6000,28
Giannis Antetokounmpo,MIL,$10300,1,$9700,1,$52,1,$21250,1,$17800,1
Rashad Vaughn,MIL,$3500,26,$3000,29,$10,16,$6400,26,$6000,28
Avery Bradley,BOS,$6200,6,$5700,8,$23,8,$11650,7,$11200,8
Gerald Green,BOS,$3500,26,$3000,29,$10,16,$5000,32,$6000,28
Monta Ellis,IND,$4400,16,$4500,17,$10,16,$9050,14,$8800,17
Joseph Young,IND,$3500,26,$3000,29,$10,16,$5000,32,$6000,28
Tony Allen,MEM,$4000,18,$4600,14,$10,16,$7800,18,$9100,14
Troy Daniels,MEM,$3500,26,$3000,29,$10,16,$5300,31,$6000,28
Wesley Matthews,DAL,$4600,13,$5200,12,$18,11,$9750,12,$10200,12
Seth Curry,DAL,$5300,11,$5200,12,$24,6,$12550,5,$10200,12
Tim Frazier,NOP,$3700,23,$3700,20,$10,16,$7450,20,$7400,20
Quinn Cook,NOP,$3500,26,$3000,29,$10,16,$5000,32,$6000,28
Klay Thompson,GSW,$7000,4,$6900,4,$32,4,$10850,8,$13000,4
Patrick McCaw,GSW,$3500,26,$3000,29,$10,16,$5000,32,$6000,28
Danny Green,SAS,$3600,24,$3600,22,$10,16,$8100,17,$7100,22
Manu Ginobili,SAS,$3800,21,$3600,22,$10,16,$6200,27,$7000,23
Bradley Beal,WAS,$7800,3,$7800,3,$34,3,$13400,4,$14300,3
Tomas Satoransky,WAS,$3500,26,$3000,29,$10,16,$5000,32,$6000,28
J.J. Redick,LAC,$4300,17,$4400,18,$12,14,$9150,13,$8800,17
Alan Anderson,LAC,$3500,26,$3000,29,$10,16,$5000,32,$6000,28
Rodney Hood,UTA,$3900,20,$4600,14,$10,16,$10700,10,$9100,14
Alec Burks,UTA,$3500,26,$3000,29,$10,16,$5350,30,$6000,28
Buddy Hield,SAC,$5400,9,$5400,9,$13,12,$8550,16,$10600,9
Garrett Temple,SAC,$4000,18,$3600,22,$10,16,$7050,23,$7000,23
