Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Tim Hardaway Jr.,ATL,$3600,15,$3600,12,$10,11,$5000,15,$7000,13
J.R. Smith,CLE,$4300,9,$4400,7,$17,5,$9200,6,$8700,7
Iman Shumpert,CLE,$3900,13,$3200,15,$10,11,$7000,12,$6300,15
Zach LaVine,MIN,$5900,3,$6300,3,$27,2,$12100,2,$12500,2
Brandon Rush,MIN,$3500,17,$3000,16,$10,11,$5000,15,$6000,16
Randy Foye,BKN,$4500,7,$3000,16,$10,11,$5000,15,$6000,16
Joe Harris,BKN,$3500,17,$3000,16,$10,11,$5000,15,$6000,16
Gary Harris,DEN,$4600,5,$4600,6,$17,5,$9250,5,$9100,6
Malik Beasley,DEN,$3500,17,$3000,16,$10,11,$5000,15,$6000,16
Tony Allen,MEM,$4000,10,$3600,12,$10,11,$8000,11,$7100,12
Devin Booker,PHO,$6700,2,$6600,2,$27,2,$11850,3,$12300,3
Leandro Barbosa,PHO,$3500,17,$3000,16,$10,11,$5000,15,$6000,16
C.J. McCollum,POR,$7100,1,$7100,1,$32,1,$15200,1,$13300,1
Allen Crabbe,POR,$3900,13,$4100,8,$14,9,$8800,9,$8100,8
E'Twaun Moore,NOP,$4400,8,$4100,8,$15,8,$8450,10,$8100,8
Buddy Hield,NOP,$4000,10,$3800,11,$10,11,$9200,6,$7400,11
Arron Afflalo,SAC,$3600,15,$3300,14,$11,10,$6700,14,$6400,14
Ben McLemore,SAC,$3500,17,$3000,16,$10,11,$5000,15,$6000,16
Wesley Matthews,DAL,$4600,5,$5000,4,$19,4,$10600,4,$9800,4
Seth Curry,DAL,$3500,17,$3000,16,$10,11,$6750,13,$6000,16
Nick Young,LAL,$4000,10,$4000,10,$10,11,$5000,15,$7800,10
Louis Williams,LAL,$4800,4,$4700,5,$16,7,$8950,8,$9200,5
