Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Randy Foye,BKN,$3500,8,$3000,9,$10,8,$5000,11,$6000,8
Joe Harris,BKN,$3500,8,$3000,9,$10,8,$5750,9,$6000,8
Nicolas Batum,CHA,$7400,3,$7600,2,$31,3,$15250,2,$14000,2
Jeremy Lamb,CHA,$4500,7,$3100,8,$12,7,$6600,8,$6000,8
Evan Fournier,ORL,$5600,6,$5600,6,$18,5,$12150,4,$11200,6
Mario Hezonja,ORL,$3500,8,$3000,9,$10,8,$5600,10,$6000,8
James Harden,HOU,$12700,1,$13300,1,$62,1,$25000,1,$23900,1
K.J. McDaniels,HOU,$3500,8,$3000,9,$10,8,$5000,11,$6000,8
C.J. McCollum,POR,$8200,2,$7300,3,$33,2,$14250,3,$13700,3
Allen Crabbe,POR,$3500,8,$3500,7,$10,8,$7700,7,$6900,7
Seth Curry,DAL,$6100,4,$5900,4,$20,4,$10950,5,$11600,4
Wesley Matthews,DAL,$5800,5,$5800,5,$18,5,$9900,6,$11600,4
