Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
J.R. Smith,CLE,$4000,14,$4000,15,$17,9,$9700,9,,
Iman Shumpert,CLE,$3500,22,$3300,21,$10,17,$7400,15,,
Gerald Henderson,PHI,$3900,17,$3500,18,$10,17,$7050,18,,
Nik Stauskas,PHI,$4000,14,$3700,17,$10,17,$5000,23,,
Malik Beasley,DEN,$3500,22,$3000,23,$10,17,$5000,23,,
Brandon Knight,PHO,$4300,13,$4600,11,$18,8,$11050,6,,
Devin Booker,PHO,$5800,4,$6100,4,$27,4,$12100,5,,
Arron Afflalo,SAC,$3600,20,$3100,22,$10,17,$7100,17,$6000,16
Ben McLemore,SAC,$3500,22,$3000,23,$10,17,$5000,23,$6000,16
Sean Kilpatrick,BKN,$5100,7,$5000,8,$16,13,$9100,10,$9900,7
Randy Foye,BKN,$3500,22,$3000,23,$10,17,$5000,23,$6000,16
Giannis Antetokounmpo,MIL,$10200,2,$9300,2,$51,2,$19700,2,$17300,2
Rashad Vaughn,MIL,$3600,20,$3000,23,$10,17,$6550,20,$6000,16
Evan Fournier,ORL,$5400,5,$5200,6,$22,5,$12700,4,$10200,5
Mario Hezonja,ORL,$3500,22,$3000,23,$10,17,$6200,21,$6000,16
J.J. Redick,LAC,$4600,9,$4900,10,$17,9,$9050,11,$9700,9
Alan Anderson,LAC,$3500,22,$3000,23,$10,17,$5000,23,$6000,16
Monta Ellis,IND,$5200,6,$5000,8,$21,7,$10100,7,$9800,8
Joseph Young,IND,$3500,22,$3000,23,$10,17,$5000,23,$6000,16
E'Twaun Moore,NOP,$4400,12,$4100,14,$15,14,$8050,13,$8000,12
Langston Galloway,NOP,$3900,17,$3400,19,$10,17,$6700,19,$6700,14
Wesley Matthews,DAL,$4600,9,$4300,13,$17,9,$9850,8,$8400,11
Seth Curry,DAL,$4600,9,$5200,6,$17,9,$5000,23,$10200,5
James Harden,HOU,$11400,1,$11500,1,$56,1,$25000,1,$20500,1
K.J. McDaniels,HOU,$3500,22,$3000,23,$10,17,$5000,23,$6000,16
C.J. McCollum,POR,$7200,3,$7500,3,$32,3,$14050,3,$13800,3
Pat Connaughton,POR,$3500,22,$3000,23,$10,17,$5000,23,$6000,16
Kyle Korver,ATL,$3700,19,$3800,16,$11,16,$7850,14,$7400,13
Tim Hardaway Jr.,ATL,$3500,22,$3400,19,$10,17,$5950,22,$6700,14
Nick Young,LAL,$4000,14,$4500,12,$14,15,$7300,16,$8800,10
Louis Williams,LAL,$4900,8,$5400,5,$22,5,$9000,12,$10600,4
