Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Dion Waiters,MIA,$6500,7,$6000,7,$25,7,$11000,11,$11900,7
Wayne Ellington,MIA,$3600,25,$3400,25,$10,19,$6400,23,$6700,25
Iman Shumpert,CLE,$3500,29,$3400,25,$10,19,$6000,30,$6700,25
DeAndre Liggins,CLE,$3500,29,$3000,31,$10,19,$5000,34,$6000,31
Rashad Vaughn,MIL,$3500,29,$3000,31,$10,19,$6400,23,$6000,31
Giannis Antetokounmpo,MIL,$10800,2,$10000,2,$51,2,$21650,2,$17900,2
Nik Stauskas,PHI,$3900,20,$4000,18,$10,19,$7550,19,$7800,18
Timothe Luwawu-Cabarrot,PHI,$3600,25,$3000,31,$10,19,$5000,34,$6000,31
Courtney Lee,NYK,$4900,15,$5000,13,$11,16,$9650,14,$9800,14
Sasha Vujacic,NYK,$3500,29,$3000,31,$10,19,$5000,34,$6000,31
Evan Fournier,ORL,$5300,12,$5500,9,$20,11,$11200,10,$10900,9
Mario Hezonja,ORL,$3500,29,$3000,31,$10,19,$5700,32,$6000,31
Dwyane Wade,CHI,$7700,3,$6700,6,$33,3,$13650,5,$12600,6
Denzel Valentine,CHI,$3500,29,$3000,31,$10,19,$5150,33,$6000,31
Kentavious Caldwell-Pope,DET,$5300,12,$5800,8,$21,10,$10150,12,$11600,8
Reggie Bullock,DET,$3500,29,$3000,31,$10,19,$5000,34,$6000,31
Klay Thompson,GSW,$7000,5,$7300,4,$32,5,$13600,6,$13700,4
Patrick McCaw,GSW,$3800,22,$3700,20,$10,19,$5000,34,$7400,19
Tim Hardaway Jr.,ATL,$5500,10,$5000,13,$17,13,$9750,13,$9800,14
Randy Foye,BKN,$3500,29,$3000,31,$10,19,$5000,34,$6000,31
Caris LeVert,BKN,$4000,18,$3800,19,$10,19,$6350,26,$7400,19
Tony Allen,MEM,$4300,16,$5000,13,$11,16,$9350,15,$9900,13
Troy Daniels,MEM,$3500,29,$3000,31,$10,19,$6400,23,$6000,31
Joseph Young,IND,$3500,29,$3000,31,$10,19,$5000,34,$6000,31
Rodney Stuckey,IND,$3600,25,$3000,31,$10,19,$6050,28,$6000,31
Nicolas Batum,CHA,$6800,6,$7200,5,$33,3,$13800,4,$13600,5
Jeremy Lamb,CHA,$3800,22,$3400,25,$10,19,$6050,28,$6700,25
C.J. McCollum,POR,$7200,4,$7600,3,$31,6,$14450,3,$14000,3
Allen Crabbe,POR,$3500,29,$3600,23,$10,19,$7050,21,$7100,23
Brandon Rush,MIN,$3500,29,$3000,31,$10,19,$5000,34,$6000,31
James Harden,HOU,$11900,1,$11500,1,$62,1,$23350,1,$20500,1
Eric Gordon,HOU,$5000,14,$4300,16,$16,14,$9250,17,$8500,16
Danny Green,SAS,$3800,22,$3700,20,$10,19,$9300,16,$7300,21
Manu Ginobili,SAS,$3500,29,$3200,30,$10,19,$7050,21,$6300,30
Hollis Thompson,NOP,$3500,29,$3000,31,$10,19,$5000,34,$6000,31
E'Twaun Moore,NOP,$3900,20,$3600,23,$10,19,$7100,20,$7000,24
Alec Burks,UTA,$3500,29,$3700,20,$10,19,$5000,34,$7300,21
Ben McLemore,SAC,$4000,18,$3400,25,$11,16,$6000,30,$6600,28
Arron Afflalo,SAC,$3600,25,$3300,29,$10,19,$6200,27,$6400,29
Gary Harris,DEN,$5400,11,$5200,11,$19,12,$11550,9,$10200,11
Will Barton,DEN,$5800,8,$5100,12,$24,8,$12850,7,$10100,12
Avery Bradley,BOS,$5700,9,$5300,10,$22,9,$12500,8,$10500,10
Gerald Green,BOS,$3500,29,$3000,31,$10,19,$5000,34,$6000,31
J.J. Redick,LAC,$4300,16,$4300,16,$14,15,$8950,18,$8400,17
Alan Anderson,LAC,$3500,29,$3000,31,$10,19,$5000,34,$6000,31
