Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Devin Booker,PHO,$6600,6,$6800,6,$28,6,$12500,7,,
Leandro Barbosa,PHO,$3500,23,$3000,22,$10,15,$5000,24,,
Giannis Antetokounmpo,MIL,$11000,1,$10800,1,$53,1,$22000,1,,
Rashad Vaughn,MIL,$3500,23,$3000,22,$10,15,$6400,19,,
Danny Green,SAS,$3800,20,$3900,17,$10,15,$9650,11,,
Manu Ginobili,SAS,$3900,16,$3300,20,$10,15,$6550,18,,
Nick Young,LAL,$4600,12,$4000,13,$12,13,$7200,16,,
Tony Allen,MEM,$4900,11,$4800,11,$10,15,$8600,14,$9500,9
Troy Daniels,MEM,$3600,21,$3000,22,$10,15,$5900,21,$6000,16
Gary Harris,DEN,$5000,10,$5600,8,$17,10,$10550,9,$11100,8
Will Barton,DEN,$5900,8,$6400,7,$26,7,$13500,4,$12600,5
Rodney Hood,UTA,$4000,14,$4000,13,$14,11,$10500,10,$7800,11
Alec Burks,UTA,$3500,23,$3000,22,$10,15,$5150,22,$6000,16
Bradley Beal,WAS,$7100,4,$7000,4,$32,4,$13200,6,$13300,3
Tomas Satoransky,WAS,$3500,23,$3000,22,$10,15,$5000,24,$6000,16
C.J. McCollum,POR,$7600,3,$7600,3,$33,3,$13300,5,$14000,2
Pat Connaughton,POR,$3500,23,$3000,22,$10,15,$5000,24,$6000,16
DeMar DeRozan,TOR,$8600,2,$8800,2,$40,2,$13950,3,$16300,1
Norman Powell,TOR,$3900,16,$4000,13,$11,14,$6600,17,$7800,11
Jaylen Brown,BOS,$3900,16,$3900,17,$10,15,$5100,23,$7700,14
Marcus Smart,BOS,$6100,7,$5600,8,$18,9,$11550,8,$11200,6
Kentavious Caldwell-Pope,DET,$5300,9,$5600,8,$19,8,$9350,12,$11200,6
Darrun Hilliard,DET,$3500,23,$3000,22,$10,15,$5000,24,$6000,16
E'Twaun Moore,NOP,$3900,16,$4000,13,$10,15,$7500,15,$7800,11
Alex Abrines,OKC,$3600,21,$3500,19,$10,15,$5000,24,$7000,15
Nicolas Batum,CHA,$7100,4,$6900,5,$31,5,$14250,2,$12900,4
Jeremy Lamb,CHA,$4000,14,$3100,21,$10,15,$6200,20,$6000,16
J.J. Redick,LAC,$4300,13,$4500,12,$14,11,$8900,13,$8800,10
Alan Anderson,LAC,$3500,23,$3000,22,$10,15,$5000,24,$6000,16
