Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
C.J. McCollum,POR,$7500,1,$7400,1,$34,1,$14200,1,$14000,1
Allen Crabbe,POR,$3500,12,$3900,8,$12,7,$7850,6,$7700,8
Courtney Lee,NYK,$3700,9,$3700,10,$10,10,$7400,8,$7300,10
Justin Holiday,NYK,$3600,10,$3200,12,$10,10,$5000,12,$6300,12
E'Twaun Moore,NOP,$4400,6,$4200,7,$15,6,$7850,6,$8300,7
Anthony Brown,NOP,,,$3000,13,,,,,$6000,13
Kyle Korver,ATL,$3800,8,$3900,8,$11,9,$7200,10,$7700,8
Tim Hardaway Jr.,ATL,$3600,10,$3600,11,$10,10,$5700,11,$7000,11
Dwyane Wade,CHI,$6700,2,$6000,3,$28,2,$12350,3,$11900,3
R.J. Hunter,CHI,$3500,12,$3000,13,$10,10,$5000,12,$6000,13
Will Barton,DEN,$5100,4,$4700,5,$23,4,$11700,4,$9200,5
Malik Beasley,DEN,$3500,12,$3000,13,$10,10,$5000,12,$6000,13
Victor Oladipo,OKC,$5900,3,$6600,2,$26,3,$13150,2,$12300,2
Alex Abrines,OKC,$3500,12,$3000,13,$10,10,$5000,12,$6000,13
Nick Young,LAL,$4200,7,$4400,6,$12,7,$7250,9,$8700,6
Louis Williams,LAL,$5100,4,$5300,4,$20,5,$9650,5,$10500,4
