Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Kristaps Porzingis,NYK,$7200,2,$7700,2,$33,2,$15450,2,$14300,1
Frank Kaminsky,CHA,$4600,9,$4800,9,$12,10,$8300,10,$9500,9
Christian Wood,CHA,$3500,14,$3000,14,$10,12,$5000,16,$6000,14
LaMarcus Aldridge,SAS,$7000,3,$6300,3,$30,3,$13650,3,$12600,3
David Lee,SAS,$3900,12,$4000,12,$10,12,$5850,14,$7800,12
Markieff Morris,WAS,$4800,7,$5000,6,$26,5,$9600,8,$9900,6
Jason Smith,WAS,$3500,14,$3000,14,$10,12,$5000,16,$6000,14
JaMychal Green,MEM,$4500,10,$5000,6,$12,10,$8350,9,$9900,6
Zach Randolph,MEM,$5400,5,$5000,6,$22,7,$10700,7,$9800,8
Derrick Williams,MIA,$3500,14,$3000,14,$10,12,$7350,12,$6000,14
Luke Babbitt,MIA,$3500,14,$3000,14,$10,12,$5000,16,$6000,14
Tobias Harris,DET,$5200,6,$5700,5,$27,4,$11300,5,$11300,5
Jon Leuer,DET,$4400,11,$4500,10,$15,9,$7650,11,$8800,10
Domantas Sabonis,OKC,$3500,14,$3300,13,$10,12,$5450,15,$6400,13
Enes Kanter,OKC,$4800,7,$4400,11,$17,8,$11100,6,$8700,11
Gorgui Dieng,MIN,$5900,4,$6100,4,$23,6,$12350,4,$12000,4
Adreian Payne,MIN,$3500,14,$3000,14,$10,12,$5000,16,$6000,14
Draymond Green,GSW,$8000,1,$7800,1,$38,1,$16150,1,$14300,1
David West,GSW,$3600,13,$3000,14,$10,12,$5950,13,$6000,14
