Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Markieff Morris,WAS,$7100,5,$7000,4,$27,5,$13350,5,$13300,4
Jason Smith,WAS,$3500,28,$3000,31,$10,20,$5600,26,$6000,31
Dario Saric,PHI,$6200,6,$6400,5,$17,12,$10600,13,$12600,5
Richaun Holmes,PHI,$3500,28,$4400,19,$10,20,$5600,26,$8700,19
JaMychal Green,MEM,$4200,19,$4000,22,$12,19,$9150,16,$7800,22
Zach Randolph,MEM,$6000,9,$5300,12,$22,9,$10950,10,$10500,12
Lavoy Allen,IND,$3700,24,$3200,28,$10,20,$5000,29,$6300,28
Kevin Seraphin,IND,$3500,28,$3800,25,$10,20,$5000,29,$7400,25
Amir Johnson,BOS,$3600,25,$3600,26,$10,20,$7400,19,$7100,26
Jonas Jerebko,BOS,$3500,28,$3000,31,$10,20,$5000,29,$6000,31
Serge Ibaka,TOR,$5900,11,$6000,7,$27,5,$12300,6,$11900,7
James Johnson,MIA,$6200,6,$5900,9,$26,7,$10900,11,$11600,9
Udonis Haslem,MIA,$3500,28,$3000,31,$10,20,$5000,29,$6000,31
Paul Millsap,ATL,$7700,3,$7400,3,$35,3,$14800,3,$14000,3
Kris Humphries,ATL,$3500,28,$3000,31,$10,20,$5000,29,$6000,31
Dirk Nowitzki,DAL,$6100,8,$5500,10,$16,13,$12200,7,$10900,10
Nerlens Noel,DAL,$6000,9,$5500,10,$16,13,,,$10900,10
Gorgui Dieng,MIN,$5500,13,$5200,13,$19,10,$11650,8,$10200,13
Jordan Hill,MIN,$3500,28,$3000,31,$10,20,$5000,29,$6000,31
Marquese Chriss,PHO,$4000,21,$4000,22,$10,20,$5900,25,$7800,22
Jared Dudley,PHO,$3500,28,$3000,31,$10,20,$7350,20,$6000,31
Nikola Mirotic,CHI,$4000,21,$4100,21,$10,20,$9300,15,$8100,21
Bobby Portis,CHI,$4200,19,$5000,14,$10,20,$5950,24,$9800,14
Julius Randle,LAL,$5700,12,$6000,7,$24,8,$10700,12,$11900,7
Larry Nance,LAL,$4300,18,$3900,24,$10,20,$8600,17,$7700,24
Taj Gibson,OKC,$4700,17,$5000,14,$16,13,,,$9800,14
Domantas Sabonis,OKC,$3600,25,$3200,28,$10,20,$5300,28,$6300,28
Derrick Favors,UTA,$4800,16,$5000,14,$15,16,$10050,14,$9800,14
Trey Lyles,UTA,$3500,28,$3000,31,$10,20,$6350,23,$6000,31
Thon Maker,MIL,$3500,28,$3300,27,$10,20,$5000,29,$6400,27
Trevor Booker,BKN,$5200,14,$4600,18,$18,11,$11050,9,$9100,18
Luis Scola,BKN,$3500,28,$3000,31,$10,20,$5000,29,$6000,31
Nikola Jokic,DEN,$10900,1,$10800,1,$46,1,$19550,1,$19200,1
Juan Hernangomez,DEN,$3900,23,$4800,17,$13,17,$6600,21,$9500,17
LaMarcus Aldridge,SAS,$7300,4,$6400,5,$29,4,$13450,4,$12600,5
David Lee,SAS,$4900,15,$4300,20,$13,17,$8250,18,$8500,20
Blake Griffin,LAC,$9700,2,$8600,2,$45,2,$16250,2,$15900,2
Marreese Speights,LAC,$3600,25,$3200,28,$10,20,$6400,22,$6300,28
