Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Kristaps Porzingis,NYK,$7900,2,$7500,2,$35,2,$17100,2,$13800,2
Ersan Ilyasova,PHI,$5900,5,$6100,4,$22,4,$10200,7,$12000,4
Nerlens Noel,PHI,$4600,10,$4200,12,$14,10,$7850,11,$8300,12
Ryan Anderson,HOU,$5200,8,$5000,10,$19,7,$10850,6,$9900,10
Gorgui Dieng,MIN,$5500,7,$5400,7,$21,5,$11600,4,$10600,7
Jordan Hill,MIN,$3500,16,$3000,17,$10,14,$5000,18,$6000,17
JaMychal Green,MEM,$4500,12,$4300,11,$14,10,$9400,10,$8400,11
Zach Randolph,MEM,$6000,4,$5800,5,$20,6,$10200,7,$11500,5
Domantas Sabonis,OKC,$3500,16,$3200,16,$10,14,$5600,16,$6300,16
Enes Kanter,OKC,$5700,6,$5100,8,$17,9,$10200,7,$10100,8
Markieff Morris,WAS,$5100,9,$5600,6,$18,8,$11450,5,$11200,6
Jason Smith,WAS,$3500,16,$3000,17,$10,14,$5000,18,$6000,17
Amir Johnson,BOS,$4100,14,$4100,14,$11,13,$7250,15,$8100,14
Jonas Jerebko,BOS,$3500,16,$3000,17,$10,14,$5000,18,$6000,17
Serge Ibaka,ORL,$6700,3,$6300,3,$29,3,$12250,3,$12600,3
Marreese Speights,LAC,$4300,13,$4200,12,$10,14,$7400,13,$8300,12
Brandon Bass,LAC,$3500,16,$3000,17,$10,14,$5000,18,$6000,17
Kevin Love,CLE,$8100,1,$8100,1,$40,1,$17500,1,$15000,1
Channing Frye,CLE,$3800,15,$3600,15,$10,14,$7350,14,$7100,15
Al-Farouq Aminu,POR,$4600,10,$5100,8,$13,12,$7750,12,$10100,8
Meyers Leonard,POR,$3500,16,$3000,17,$10,14,$5400,17,$6000,17
