Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Markieff Morris,WAS,$5500,16,$4800,22,$17,19,$11100,11,$9500,22
Jason Smith,WAS,$3800,29,$3800,34,$11,27,$5100,42,$7400,34
James Johnson,MIA,$6500,7,$6900,4,$28,7,$10850,15,$13000,4
Udonis Haslem,MIA,$3500,41,$3000,42,$10,29,$5000,43,$6000,42
Dario Saric,PHI,$6700,6,$5500,16,$32,6,$12300,7,$10900,16
Richaun Holmes,PHI,$6100,11,$5800,13,$22,12,$9050,24,$11600,12
Paul Millsap,ATL,$7500,4,$6900,4,$36,3,$15050,5,$13000,4
Kris Humphries,ATL,$3500,41,$3600,39,$10,29,$5000,43,$7000,39
Thaddeus Young,IND,$5200,20,$5700,14,$15,20,$9400,21,$11300,14
Kevin Seraphin,IND,$3700,33,$3700,37,$10,29,$5000,43,$7300,37
Dirk Nowitzki,DAL,$5700,14,$5300,20,$20,17,$11050,13,$10500,20
Dwight Powell,DAL,$3800,29,$4200,27,$10,29,$5250,39,$8400,26
JaMychal Green,MEM,$3600,39,$4400,25,$11,27,$9150,23,$8700,25
Jarell Martin,MEM,$3500,41,$3000,42,$10,29,$5000,43,$6000,42
Serge Ibaka,TOR,$5300,19,$5400,19,$25,10,$11050,13,$10600,19
Patrick Patterson,TOR,$3500,41,$3000,42,$10,29,$5550,37,$6000,42
Kevin Love,CLE,$7600,3,$7700,3,$36,3,$15200,4,$14300,3
Channing Frye,CLE,$3900,25,$4900,21,$10,29,$8250,27,$9800,21
Juan Hernangomez,DEN,$3500,41,$3000,42,$10,29,$5000,43,$6000,42
Nikola Jokic,DEN,$9900,1,$9300,1,$46,1,$17000,3,$17200,1
Taj Gibson,OKC,$3800,29,$3900,33,$12,25,$8550,25,$7700,33
Enes Kanter,OKC,$5500,16,$4500,24,$15,20,$11100,11,$8800,24
Gorgui Dieng,MIN,$5700,14,$6100,10,$21,15,$11300,10,$12000,10
Adreian Payne,MIN,$3500,41,$3000,42,$10,29,$5000,43,$6000,42
Ryan Anderson,HOU,$4200,24,$4300,26,$19,18,$10550,16,$8400,26
Montrezl Harrell,HOU,$3900,25,$4100,29,$10,29,$6250,34,$8000,29
Tobias Harris,DET,$5400,18,$5600,15,$21,15,$11550,9,$11200,15
Jon Leuer,DET,$3700,33,$4000,30,$10,29,$8300,26,$7800,30
Aaron Gordon,ORL,$6100,11,$6300,9,$24,11,$10200,18,$12600,7
Andrew Nicholson,BKN,$3500,41,$3000,42,$10,29,$5000,43,$6000,42
Trevor Booker,BKN,$4300,23,$4000,30,$14,23,$10200,18,$7800,30
Nikola Mirotic,CHI,$5800,13,$6100,10,$22,12,$10350,17,$12000,10
Bobby Portis,CHI,$3900,25,$4000,30,$10,29,$9350,22,$7800,30
John Henson,MIL,$3700,33,$3000,42,$10,29,$8200,28,$6000,42
Amir Johnson,BOS,$3700,33,$3800,34,$10,29,$8100,29,$7400,34
Jonas Jerebko,BOS,$3500,41,$3000,42,$10,29,$5350,38,$6000,42
Donatas Motiejunas,NOP,$3500,41,$3000,42,$10,29,$6900,31,$6000,42
Cheick Diallo,NOP,$3500,41,$3600,39,$10,29,$5000,43,$7000,39
Noah Vonleh,POR,$3900,25,$4200,27,$10,29,$5000,43,$8300,28
Meyers Leonard,POR,$3600,39,$3800,34,$10,29,$6650,33,$7400,34
Skal Labissiere,SAC,$4500,22,$5500,16,$13,24,$5150,41,$10900,16
Willie Cauley-Stein,SAC,$6300,10,$6600,7,$22,12,$9950,20,$12300,8
Blake Griffin,LAC,$8800,2,$8400,2,$43,2,$17150,2,$15600,2
Marreese Speights,LAC,$3500,41,$3300,41,$10,29,$5950,36,$6400,41
Larry Nance,LAL,$4600,21,$5500,16,$15,20,$7850,30,$10900,16
Julius Randle,LAL,$6400,9,$6600,7,$28,7,$13200,6,$12300,8
Draymond Green,GSW,$6800,5,$6800,6,$34,5,$17550,1,$12700,6
David West,GSW,$3700,33,$3700,37,$10,29,$6200,35,$7300,37
LaMarcus Aldridge,SAS,$6500,7,$5900,12,$27,9,$12300,7,$11600,12
David Lee,SAS,$3800,29,$4700,23,$12,25,$6850,32,$9200,23
Boris Diaw,UTA,$3700,33,$3000,42,$10,29,$5000,43,$6000,42
Trey Lyles,UTA,$3500,41,$3000,42,$10,29,$5250,39,$6000,42
