Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Marquese Chriss,PHO,$3700,10,$3200,12,$11,9,$5000,14,$6300,12
Jared Dudley,PHO,$3500,12,$3000,14,$10,11,$7050,11,$6000,13
Kevin Love,CLE,$8300,2,$7800,2,$40,1,$16350,1,$14400,2
Channing Frye,CLE,$3500,12,$4200,10,$10,11,$6850,12,$8300,10
Dirk Nowitzki,DAL,$5700,6,$5900,5,$20,6,$10750,5,$11600,5
Dwight Powell,DAL,$3600,11,$3100,13,$10,11,$7550,9,$6000,13
James Johnson,MIA,$6300,4,$5900,5,$22,4,$8300,7,$11600,5
Udonis Haslem,MIA,$3500,12,$3000,14,$10,11,$5000,14,$6000,13
Markieff Morris,WAS,$6100,5,$6100,4,$21,5,$10600,6,$12000,4
Jason Smith,WAS,$3500,12,$3000,14,$10,11,$5000,14,$6000,13
Kenneth Faried,DEN,$5600,8,$5200,8,$15,8,$8150,8,$10200,8
Nikola Jokic,DEN,$9400,1,$8700,1,$28,3,$12450,3,$16000,1
LaMarcus Aldridge,SAS,$7800,3,$6700,3,$33,2,$12750,2,$12600,3
David Lee,SAS,$3500,12,$3400,11,$11,9,$6000,13,$6700,11
Gorgui Dieng,MIN,$5700,6,$5300,7,$19,7,$11450,4,$10500,7
Adreian Payne,MIN,$3500,12,$3000,14,$10,11,$5000,14,$6000,13
Marreese Speights,LAC,$4500,9,$4300,9,$10,11,$7200,10,$8500,9
Brandon Bass,LAC,$3500,12,$3000,14,$10,11,$5000,14,$6000,13
