Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Gorgui Dieng,MIN,$5500,6,$5500,6,$23,4,$11200,5,$10900,6
Jordan Hill,MIN,$3500,20,$3000,19,$10,16,$5000,19,$6000,19
Pascal Siakam,TOR,$3600,19,$3000,19,$10,16,$5000,19,$6000,19
Patrick Patterson,TOR,$4400,13,$4000,13,$12,14,$7700,16,$7800,13
Kenneth Faried,DEN,$5300,7,$5100,10,$20,8,$9650,9,$10200,8
Darrell Arthur,DEN,$3700,17,$3000,19,$10,16,$5000,19,$6000,19
Markieff Morris,WAS,$4800,10,$5100,10,$22,5,$11200,5,$10100,11
Jason Smith,WAS,$3500,20,$3000,19,$10,16,$5000,19,$6000,19
Al-Farouq Aminu,POR,$4300,14,$4000,13,$19,10,$8850,12,$7800,13
Meyers Leonard,POR,$3500,20,$3000,19,$10,16,$6450,17,$6000,19
JaMychal Green,MEM,$5300,7,$5900,4,$20,8,$9900,7,$11600,4
Zach Randolph,MEM,$5800,4,$5300,7,$22,5,$11450,4,$10500,7
Ersan Ilyasova,PHI,$5300,7,$5700,5,$16,11,$9100,10,$11300,5
Dario Saric,PHI,$4500,12,$5200,8,$10,16,$8750,13,$10200,8
Anthony Davis,NOP,$12100,1,$11800,1,$56,1,$25000,1,$21000,1
Terrence Jones,NOP,$4700,11,$4600,12,$16,11,$8950,11,$9100,12
Draymond Green,GSW,$7900,2,$7300,2,$38,2,$14300,2,$13700,2
David West,GSW,$3500,20,$3000,19,$10,16,$5000,19,$6000,19
Boris Diaw,UTA,$3700,17,$3400,18,$10,16,$5000,19,$6700,18
Trey Lyles,UTA,$4000,16,$3800,16,$12,14,$8100,15,$7400,16
LaMarcus Aldridge,SAS,$6400,3,$6000,3,$28,3,$13650,3,$11900,3
David Lee,SAS,$3500,20,$3500,17,$10,16,$6250,18,$7000,17
Nikola Mirotic,CHI,$4200,15,$3900,15,$13,13,$8700,14,$7700,15
Taj Gibson,CHI,$5700,5,$5200,8,$22,5,$9750,8,$10200,8
