Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Anthony Tolliver,SAC,$3500,14,$3000,16,$10,13,$5000,21,$6000,16
Omri Casspi,SAC,$3500,14,$3000,16,$10,13,$7300,15,$6000,16
Markieff Morris,WAS,$4700,6,$5100,6,$24,4,$11850,4,$10100,6
Jason Smith,WAS,$3500,14,$3000,16,$10,13,$5000,21,$6000,16
Amir Johnson,BOS,$3500,14,$3500,13,$10,13,$7700,13,$7000,13
Jonas Jerebko,BOS,$3500,14,$3000,16,$10,13,$5150,18,$6000,16
Derrick Williams,MIA,$3500,14,$3000,16,$10,13,$7850,11,$6000,16
Luke Babbitt,MIA,$3500,14,$3000,16,$10,13,$5000,21,$6000,16
Ersan Ilyasova,PHI,$4600,8,$4600,10,$16,8,$8250,9,$9100,10
Richaun Holmes,PHI,$3700,13,$3200,15,$10,13,$5600,17,$6300,15
Pascal Siakam,TOR,$3500,14,$3000,16,$10,13,$5000,21,$6000,16
Patrick Patterson,TOR,$4300,11,$3800,12,$12,12,$7950,10,$7400,12
Domantas Sabonis,OKC,$3500,14,$3300,14,$10,13,$5050,20,$6400,14
Enes Kanter,OKC,$4600,8,$4300,11,$17,7,$11250,5,$8400,11
Kristaps Porzingis,NYK,$7200,3,$7500,2,$33,3,$14350,3,$13800,2
Frank Kaminsky,CHA,$4700,6,$5200,5,$14,9,$7850,11,$10200,5
Christian Wood,CHA,$3500,14,$3000,16,$10,13,$5000,21,$6000,16
JaMychal Green,MEM,$4600,8,$5000,7,$14,9,$9400,8,$9800,7
Zach Randolph,MEM,$5400,5,$5000,7,$22,6,$11000,6,$9800,7
Boris Diaw,UTA,$3500,14,$3000,16,$10,13,$5000,21,$6000,16
Trey Lyles,UTA,$4200,12,$4700,9,$14,9,$7650,14,$9200,9
Gorgui Dieng,MIN,$6100,4,$5900,4,$23,5,$10950,7,$11600,4
Adreian Payne,MIN,$3500,14,$3000,16,$10,13,$5000,21,$6000,16
Paul Millsap,ATL,$7800,2,$7200,3,$35,2,$15600,1,$13700,3
Kris Humphries,ATL,$3500,14,$3000,16,$10,13,$5100,19,$6000,16
Draymond Green,GSW,$7900,1,$7600,1,$36,1,$15600,1,$14000,1
David West,GSW,$3500,14,$3000,16,$10,13,$6250,16,$6000,16
