Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Julius Randle,LAL,$6400,7,$6300,5,$27,8,$10850,13,$12600,5
Thomas Robinson,LAL,$3700,23,$3000,22,$10,20,$8250,19,$6000,20
Thaddeus Young,IND,$6100,9,$5700,10,$27,8,$11750,8,$11200,10
Kevin Seraphin,IND,$3600,25,$3000,22,$10,20,$5000,24,$6000,20
Ryan Anderson,HOU,$5300,13,,,$23,12,$11000,12,,
Montrezl Harrell,HOU,$3500,26,,,$10,20,$5900,22,,
Kevin Love,CLE,$7400,3,,,$33,4,$13900,4,,
Serge Ibaka,ORL,$5500,12,$5600,11,$23,12,$13300,5,$11100,11
Arinze Onuaku,ORL,$3500,26,$3000,22,$10,20,$5000,24,$6000,20
Dario Saric,PHI,$3900,19,$4600,12,$15,15,$8400,18,$9100,12
Richaun Holmes,PHI,$3800,20,$3700,16,$10,20,$5000,24,$7400,15
Kristaps Porzingis,NYK,$6600,5,$7100,3,$33,4,$15100,2,$13400,3
Tobias Harris,DET,$6200,8,$6100,8,$29,6,$11550,10,$12000,8
Jon Leuer,DET,$4000,17,$3700,16,$10,20,$5500,23,$7400,15
Anthony Tolliver,SAC,$3500,26,$3000,22,$10,20,$5000,24,$6000,20
Willie Cauley-Stein,SAC,$4000,17,$3100,20,$13,16,$7800,20,$6000,20
Luke Babbitt,MIA,$3800,20,$3100,20,$10,20,$5000,24,$6000,20
Derrick Williams,MIA,$3700,23,$3400,19,$12,18,$9400,15,$6600,19
Jabari Parker,MIL,$5900,10,$6000,9,$28,7,$11950,7,$11900,9
Thon Maker,MIL,$3500,26,$3000,22,$10,20,$5000,24,$6000,20
Anthony Davis,NOP,$11000,1,$10800,1,$53,1,$19800,1,$19200,1
Terrence Jones,NOP,$3800,20,$3600,18,$10,20,$8500,17,$7000,18
JaMychal Green,MEM,$4700,14,$4600,12,$12,18,$9100,16,$9100,12
Jarell Martin,MEM,$3500,26,$3000,22,$10,20,$5000,24,$6000,20
Gorgui Dieng,MIN,$5900,10,$6200,6,$26,11,$11300,11,$12300,6
Adreian Payne,MIN,$3500,26,$3000,22,$10,20,$5000,24,$6000,20
Derrick Favors,UTA,$6600,5,$6200,6,$27,8,$11750,8,$12300,6
Joel Bolomboy,UTA,$3500,26,$3000,22,$10,20,$5000,24,$6000,20
LaMarcus Aldridge,SAS,$7200,4,$7000,4,$36,3,$12550,6,$13200,4
David Lee,SAS,$4100,16,$3800,15,$13,16,$5000,24,$7400,15
Draymond Green,GSW,$8300,2,$7700,2,$39,2,$14350,3,$14300,2
David West,GSW,$3500,26,$3000,22,$10,20,$6900,21,$6000,20
Al-Farouq Aminu,POR,$4500,15,$4400,14,$19,14,$9450,14,$8700,14
Noah Vonleh,POR,$3500,26,$3000,22,$10,20,$5000,24,$6000,20
