Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Draymond Green,GSW,$8200,2,$8000,2,$38,1,$17000,1,,
James McAdoo,GSW,$3500,10,$3000,9,$10,9,$5000,13,,
Serge Ibaka,ORL,$6100,4,$6000,4,$27,4,$12500,4,,
Julius Randle,LAL,$6500,3,$6800,3,$32,2,$12550,3,$12700,2
Thomas Robinson,LAL,$3500,10,$3000,9,$10,9,$6300,10,$6000,7
Dirk Nowitzki,DAL,$5500,5,$5500,6,$20,5,$11550,5,$10800,4
Dwight Powell,DAL,$3500,10,$3000,9,$10,9,$8150,8,$6000,7
Marquese Chriss,PHO,$3600,9,$3200,8,$10,9,$5150,12,$6300,6
Jared Dudley,PHO,$3500,10,$3000,9,$10,9,$7450,9,$6000,7
Jared Sullinger,TOR,$3800,8,$3000,9,$18,7,$5350,11,$6000,7
Pascal Siakam,TOR,$3500,10,$3000,9,$10,9,$5000,13,$6000,7
Kenneth Faried,DEN,$5400,6,$5600,5,$17,8,$8800,7,$11100,3
Nikola Jokic,DEN,$10200,1,$9100,1,$31,3,$13600,2,$16900,1
Gorgui Dieng,MIN,$5400,6,$5300,7,$19,6,$11200,6,$10500,5
Adreian Payne,MIN,$3500,10,$3000,9,$10,9,$5000,13,$6000,7
