Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Markieff Morris,WAS,$6400,8,$6300,8,$23,10,$11200,9,$12600,8
Jason Smith,WAS,$3600,24,$3000,26,$10,22,$5000,25,$6000,25
Marvin Williams,CHA,$4800,16,$4600,18,$15,18,$9500,15,$9100,18
Frank Kaminsky,CHA,$4100,21,$4000,21,$13,20,$7950,19,$7800,21
Draymond Green,GSW,$8200,2,$8000,2,$38,3,$16500,3,$14700,2
Kevon Looney,GSW,$3500,26,$3000,26,$10,22,$5000,25,$6000,25
Derrick Williams,MIA,$3500,26,$3000,26,$10,22,$6800,22,$6000,25
James Johnson,MIA,$5900,11,$6000,12,$24,9,$8500,17,$11900,12
Anthony Tolliver,SAC,$3600,24,$3900,22,$11,21,$5000,25,$7700,22
Skal Labissiere,SAC,$3500,26,$3000,26,$10,22,$5000,25,$6000,25
Tobias Harris,DET,$6100,10,$6200,10,$25,8,$12100,8,$12300,10
Jon Leuer,DET,$4500,19,$4300,19,$17,16,$8750,16,$8400,19
LaMarcus Aldridge,SAS,$7600,4,$6900,5,$31,6,$13650,7,$13000,5
David Lee,SAS,$5100,15,$5500,13,$10,22,$6550,23,$10900,13
Trevor Booker,BKN,$5300,13,$5000,15,$22,11,$10200,12,$9800,15
Luis Scola,BKN,$3500,26,$3000,26,$10,22,$5000,25,$6000,25
Paul Millsap,ATL,$8100,3,$7800,3,$37,4,$15850,4,$14300,3
Kris Humphries,ATL,$3800,23,$3400,24,$10,22,$5000,25,$6700,24
Ryan Anderson,HOU,$4600,18,$4700,17,$19,14,$11000,10,$9200,17
Montrezl Harrell,HOU,$4800,16,$4300,19,$15,18,$6000,24,$8400,19
Jabari Parker,MIL,$7400,6,$6900,5,$34,5,$14900,6,$13000,5
Thon Maker,MIL,$3500,26,$3000,26,$10,22,$5000,25,$6000,25
Kevin Love,CLE,$7500,5,$7600,4,$40,2,$17650,2,$14000,4
Channing Frye,CLE,$4100,21,$3900,22,$10,22,$7550,20,$7700,22
Anthony Davis,NOP,$11200,1,$10800,1,$53,1,$19300,1,$19200,1
Terrence Jones,NOP,$5300,13,$6200,10,$16,17,$8050,18,$12300,10
Kristaps Porzingis,NYK,$7000,7,$6800,7,$31,6,$15000,5,$12700,7
Thaddeus Young,IND,$5700,12,$5500,13,$21,12,$10250,11,$10800,14
Kevin Seraphin,IND,$3500,26,$3000,26,$10,22,$5000,25,$6000,25
Domantas Sabonis,OKC,$3500,26,$3100,25,$10,22,$5000,25,$6000,25
Enes Kanter,OKC,$6400,8,$6300,8,$21,12,$10050,13,$12500,9
Derrick Favors,UTA,$4500,19,$4900,16,$19,14,$9850,14,$9700,16
Trey Lyles,UTA,$3500,26,$3000,26,$10,22,$7050,21,$6000,25
