Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Udonis Haslem,MIA,$3500,33,$3000,34,$10,26,$5000,38,$6000,33
James Johnson,MIA,$6200,10,$5800,10,$24,9,$9650,18,$11600,10
Channing Frye,CLE,$4600,20,$4500,22,$12,21,$8600,23,$8800,22
Derrick Williams,CLE,$3900,27,$4100,25,$10,26,$7150,29,$8100,25
Terrence Jones,MIL,$5500,11,$4000,26,$14,19,$10100,15,$7800,26
John Henson,MIL,$4100,25,$3400,30,$10,26,$9350,20,$6700,30
Dario Saric,PHI,$7400,6,$7400,5,$30,7,$13800,7,$14000,5
Richaun Holmes,PHI,$4500,22,$5200,15,$12,21,$7850,26,$10200,15
Kristaps Porzingis,NYK,$6700,8,$6900,7,$31,6,$14550,6,$12900,7
Aaron Gordon,ORL,$5200,15,$5500,13,$19,12,$10050,16,$10900,13
Bobby Portis,CHI,$4400,24,$5000,17,$11,24,$7350,28,$9900,17
Nikola Mirotic,CHI,$4100,25,$4600,21,$12,21,$8900,22,$9100,21
Jon Leuer,DET,$4600,20,$4700,19,$13,20,$8550,24,$9200,19
Tobias Harris,DET,$5300,14,$5500,13,$19,12,$11850,9,$10800,14
Draymond Green,GSW,$8200,4,$8200,4,$36,4,$14750,5,$15100,4
David West,GSW,$3500,33,$3000,34,$10,26,$6150,31,$6000,33
Paul Millsap,ATL,$7700,5,$7400,5,$33,5,$15250,4,$14000,5
Kris Humphries,ATL,$3500,33,$3000,34,$10,26,$5050,37,$6000,33
Trevor Booker,BKN,$5200,15,$4700,19,$18,16,$10500,13,$9200,19
Quincy Acy,BKN,$3600,31,$3000,34,$10,26,$5000,38,$6000,33
JaMychal Green,MEM,$3900,27,$4800,18,$10,26,$9250,21,$9400,18
Zach Randolph,MEM,$6300,9,$6400,9,$22,10,$11450,11,$12600,8
Thaddeus Young,IND,$5000,18,$4300,24,$21,11,$10250,14,$8400,24
Kevin Seraphin,IND,$3500,33,$3000,34,$10,26,$5000,38,$6000,33
Marvin Williams,CHA,$5200,15,$5700,11,$15,17,$9400,19,$11300,11
Johnny O'Bryant,CHA,,,$3000,34,$10,26,$5000,38,$6000,33
Noah Vonleh,POR,$3500,33,$3000,34,$10,26,$5000,38,$6000,33
Meyers Leonard,POR,$3500,33,$3000,34,$10,26,$5900,33,$6000,33
Gorgui Dieng,MIN,$5500,11,$5100,16,$19,12,$11850,9,$10100,16
Jordan Hill,MIN,$3500,33,$3000,34,$10,26,$5000,38,$6000,33
Ryan Anderson,HOU,$4900,19,$4500,22,$19,12,$9950,17,$8800,22
Montrezl Harrell,HOU,$3500,33,$3400,30,$10,26,$5900,33,$6700,30
LaMarcus Aldridge,SAS,$7100,7,$6600,8,$27,8,$13600,8,$12300,9
David Lee,SAS,$4500,22,$3700,29,$11,24,$8200,25,$7400,27
Anthony Davis,NOP,$11200,1,$9500,2,$53,1,$18950,1,$17600,2
Donatas Motiejunas,NOP,$3500,33,$3000,34,$10,26,$6150,31,$6000,33
Derrick Favors,UTA,$5500,11,$5600,12,$15,17,$10700,12,$11200,12
Boris Diaw,UTA,$3600,31,$3000,34,$10,26,$5000,38,$6000,33
Skal Labissiere,SAC,$3500,33,$3800,27,$10,26,$5000,38,$7400,27
Anthony Tolliver,SAC,$3800,29,$3400,30,$10,26,$5650,36,$6700,30
Nikola Jokic,DEN,$9900,2,$10100,1,$48,2,$17600,3,$18000,1
Darrell Arthur,DEN,$3500,33,$3100,33,$10,26,$5750,35,$6000,33
Jonas Jerebko,BOS,$3500,33,$3000,34,$10,26,$5000,38,$6000,33
Amir Johnson,BOS,$3700,30,$3800,27,$10,26,$7550,27,$7400,27
Blake Griffin,LAC,$9600,3,$8700,3,$45,3,$18050,2,$16000,3
Marreese Speights,LAC,$3500,33,$3000,34,$10,26,$6500,30,$6000,33
