Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Anthony Tolliver,SAC,$3800,13,$3300,16,$10,12,$5400,17,,
Willie Cauley-Stein,SAC,$3500,15,$3000,18,$10,12,$6550,14,,
Ersan Ilyasova,PHI,$5700,5,$5800,2,$24,3,$11350,5,,
Dario Saric,PHI,$4400,9,$4400,9,$11,11,$9250,9,,
Trevor Booker,BKN,$4900,8,$4500,8,$20,6,$8950,10,$8800,7
Luis Scola,BKN,$3500,15,$3000,18,$10,12,$5000,19,$6000,14
James Johnson,MIA,$6000,2,$5800,2,$22,5,$9750,7,$11500,2
Udonis Haslem,MIA,$3500,15,$3000,18,$10,12,$5000,19,$6000,14
Serge Ibaka,ORL,$5700,5,$6000,1,$27,1,$11550,4,$11900,1
Gorgui Dieng,MIN,$5800,4,$5700,5,$19,7,$12000,2,$11300,4
Jordan Hill,MIN,$3500,15,$3000,18,$10,12,$5000,19,$6000,14
Jon Leuer,DET,$4400,9,$4400,9,$17,9,$8300,11,$8800,7
Tobias Harris,DET,$5900,3,$5600,6,$25,2,$12450,1,$11200,5
Jonas Jerebko,BOS,$3500,15,$3400,14,$10,12,$5000,19,$6700,12
Amir Johnson,BOS,$4000,12,$3800,12,$10,12,$6950,13,$7400,10
Channing Frye,CLE,$3800,13,$3400,14,$10,12,$7300,12,$6600,13
Dirk Nowitzki,DAL,$5700,5,$5100,7,$18,8,$10000,6,$10200,6
Dwight Powell,DAL,$3500,15,$3500,13,$10,12,$6150,16,$6900,11
JaMychal Green,MEM,$4400,9,$4300,11,$14,10,$9550,8,$8500,9
Zach Randolph,MEM,$6400,1,$5800,2,$24,3,$11600,3,$11500,2
Marquese Chriss,PHO,$3500,15,$3100,17,$10,12,$5200,18,$6000,14
Jared Dudley,PHO,$3500,15,$3000,18,$10,12,$6200,15,$6000,14
