Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Trevor Booker,BKN,$4300,8,$4100,10,$16,7,$10050,6,$8100,10
Andrew Nicholson,BKN,$3500,14,$3000,13,$10,11,$5000,15,$6000,13
Tobias Harris,DET,$5400,4,$6000,4,$21,4,$12150,4,$11900,4
Jon Leuer,DET,$4100,9,$4200,9,$11,9,$8550,8,$8300,9
Julius Randle,LAL,$6700,3,$6700,3,$32,3,$12550,3,$12600,3
Larry Nance,LAL,$4100,9,$4600,8,$10,11,$7350,12,$9100,8
Gorgui Dieng,MIN,$5200,5,$5900,5,$19,5,$11900,5,$11600,5
Adreian Payne,MIN,$3500,14,$3000,13,$10,11,$5000,15,$6000,13
Kevin Love,CLE,$7400,2,$7300,2,$36,2,$16350,2,$13700,2
Derrick Williams,CLE,$3500,14,$3000,13,$10,11,$7600,11,$6000,13
Nikola Mirotic,CHI,$5200,5,$5800,6,$15,8,$8900,7,$11600,5
Bobby Portis,CHI,$4100,9,$4000,12,$10,11,$7850,10,$7800,12
Blake Griffin,LAC,$8600,1,$8100,1,$43,1,$16650,1,$15000,1
Brandon Bass,LAC,$3500,14,$3000,13,$10,11,$5000,15,$6000,13
Marquese Chriss,PHO,$4900,7,$5400,7,$17,6,$8400,9,$10600,7
Dragan Bender,PHO,$3500,14,$3000,13,$10,11,$5000,15,$6000,13
Montrezl Harrell,HOU,$3900,12,$3000,13,$10,11,$6700,13,$6000,13
Kyle Wiltjer,HOU,$3500,14,$3000,13,$10,11,$5000,15,$6000,13
Noah Vonleh,POR,$3700,13,$4100,10,$11,9,$5000,15,$8100,10
Meyers Leonard,POR,$3500,14,$3000,13,$10,11,$6150,14,$6000,13
