Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Kevin Love,CLE,$8400,3,$8100,3,$39,3,$17350,2,,
Ersan Ilyasova,PHI,$4600,13,$4600,14,$16,15,$7750,17,,
Dario Saric,PHI,$3800,16,$4100,16,$13,16,$7600,20,,
Kenneth Faried,DEN,$5900,8,$5600,9,$20,11,$9700,13,,
Nikola Jokic,DEN,$4600,13,$4600,14,$19,13,$10000,12,,
Marquese Chriss,PHO,$3600,21,$3000,23,$10,18,$5000,27,,
Jared Dudley,PHO,$3700,18,$3600,18,$11,17,$8000,16,,
Omri Casspi,SAC,$3500,23,$3000,23,$10,18,$7650,18,$6000,17
Anthony Tolliver,SAC,$3500,23,$3000,23,$10,18,$5000,27,$6000,17
Trevor Booker,BKN,$5600,10,$5500,10,$20,11,$11350,10,$10900,8
Luis Scola,BKN,$3500,23,$3000,23,$10,18,$5150,26,$6000,17
Jabari Parker,MIL,$6600,5,$6300,6,$30,5,$12400,6,$12600,4
Thon Maker,MIL,$3500,23,$3000,23,$10,18,$5000,27,$6000,17
Serge Ibaka,ORL,$6100,7,$6200,7,$25,8,$11800,9,$12300,5
Blake Griffin,LAC,$9200,2,$8400,2,$43,2,$16550,3,$15500,2
Marreese Speights,LAC,$3700,18,$3700,17,$10,18,$6000,23,$7300,12
Thaddeus Young,IND,$5600,10,$5800,8,$23,9,$10550,11,$11500,7
Lavoy Allen,IND,$3500,23,$3000,23,$10,18,$5000,27,$6000,17
Anthony Davis,NOP,$11900,1,$11300,1,$55,1,$22100,1,$20100,1
Terrence Jones,NOP,$5100,12,$5300,11,$18,14,$8350,14,$10500,9
Dirk Nowitzki,DAL,$5800,9,$5100,12,$28,6,$12400,6,$10100,10
Dwight Powell,DAL,$3500,23,$3400,20,$10,18,$8100,15,$6600,14
Ryan Anderson,HOU,$4500,15,$4700,13,$21,10,$12050,8,$9200,11
Montrezl Harrell,HOU,$3500,23,$3300,21,$10,18,$5900,24,$6400,15
Ed Davis,POR,$3700,18,$3600,18,$10,18,$6500,22,$7100,13
Meyers Leonard,POR,$3800,16,$3300,21,$10,18,$7650,18,$6400,15
Paul Millsap,ATL,$7800,4,$7300,4,$35,4,$16150,4,$13700,3
Kris Humphries,ATL,$3500,23,$3000,23,$10,18,$5300,25,$6000,17
Julius Randle,LAL,$6500,6,$6600,5,$27,7,$12550,5,$12300,5
Thomas Robinson,LAL,$3600,21,$3000,23,$10,18,$6600,21,$6000,17
