Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Pascal Siakam,TOR,$3500,17,$3000,15,$10,11,,,$6000,14
Patrick Patterson,TOR,$4000,9,$4200,9,$12,9,,,$8400,9
Kevin Love,CLE,$7500,1,$7800,1,$35,2,,,$14400,1
Channing Frye,CLE,$3900,10,$3600,12,$11,10,,,$7000,12
Paul Millsap,ATL,$7400,2,$7700,2,$39,1,,,$14300,2
Kris Humphries,ATL,$3700,13,$3000,15,$10,11,,,$6000,14
Luke Babbitt,MIA,$3500,17,$3000,15,$10,11,,,$6000,14
Derrick Williams,MIA,$3600,15,$3000,15,$10,11,,,$6000,14
Marvin Williams,CHA,$5000,7,$5100,7,$19,7,,,$10200,7
Frank Kaminsky,CHA,$3800,11,$3800,11,$10,11,,,$7400,11
Gorgui Dieng,MIN,$5400,6,$5600,5,$25,4,,,$11200,5
Adreian Payne,MIN,$3500,17,$3000,15,$10,11,,,$6000,14
Taj Gibson,CHI,$5500,5,$5500,6,$22,5,,,$10800,6
Nikola Mirotic,CHI,$4300,8,$4800,8,$17,8,,,$9500,8
Noah Vonleh,POR,$3500,17,$3000,15,$10,11,,,$6000,14
Meyers Leonard,POR,$3600,15,$3600,12,$10,11,,,$7000,12
Trevor Booker,BKN,$5600,4,$5900,4,$20,6,,,$11600,4
Luis Scola,BKN,$3700,13,$3100,14,$10,11,,,$6000,14
Julius Randle,LAL,$6400,3,$6600,3,$27,3,,,$12300,3
Larry Nance,LAL,$3800,11,$4100,10,$10,11,,,$8000,10
