Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Marquese Chriss,PHO,$4700,14,$4500,14,$10,17,$6000,23,,
Jared Dudley,PHO,$3500,21,$3000,24,$10,17,$7450,19,,
Thon Maker,MIL,$3500,21,$3200,22,$10,17,$5000,26,,
LaMarcus Aldridge,SAS,$7400,4,$6900,4,$29,4,$14300,4,,
David Lee,SAS,$4700,14,$3900,18,$13,13,$8700,15,,
Julius Randle,LAL,$5800,8,$5500,7,$24,7,$10250,10,,
Larry Nance,LAL,$4500,17,$4100,15,$10,17,$8250,16,,
JaMychal Green,MEM,$4700,14,$4100,15,$12,16,$9800,13,$8000,12
Zach Randolph,MEM,$6100,6,$5500,7,$22,8,$10750,9,$10900,6
Nikola Jokic,DEN,$9800,2,$9800,1,$46,2,$17500,3,$18100,1
Juan Hernangomez,DEN,$3800,18,$4000,17,$13,13,$6150,22,$7800,13
Derrick Favors,UTA,$5000,12,$5100,10,$15,11,$10000,12,$10100,8
Trey Lyles,UTA,$3500,21,$3000,24,$10,17,$5950,24,$6000,17
Markieff Morris,WAS,$6700,5,$6300,5,$27,5,$11300,8,$12600,4
Jason Smith,WAS,$3500,21,$3000,24,$10,17,$5000,26,$6000,17
Noah Vonleh,POR,$3500,21,$3000,24,$10,17,$5000,26,$6000,17
Jake Layman,POR,$3500,21,$3000,24,$10,17,$5000,26,$6000,17
Serge Ibaka,TOR,$5900,7,$6000,6,$27,5,$12750,5,$11900,5
Patrick Patterson,TOR,$3600,20,$3300,20,$10,17,$7500,17,$6400,15
Amir Johnson,BOS,$3500,21,$3500,19,$10,17,$7500,17,$7000,14
Jonas Jerebko,BOS,$3500,21,$3000,24,$10,17,$5000,26,$6000,17
Jon Leuer,DET,$4900,13,$4800,13,$13,13,$8750,14,$9500,11
Tobias Harris,DET,$5600,10,$5300,9,$21,9,$11750,7,$10500,7
Anthony Davis,NOP,$9900,1,$9500,2,$52,1,$19750,1,$17600,2
Donatas Motiejunas,NOP,$3500,21,$3000,24,$10,17,$6300,21,$6000,17
Domantas Sabonis,OKC,$3700,19,$3300,20,$10,17,$5500,25,$6400,15
Enes Kanter,OKC,$5800,8,$5000,11,$19,10,$12600,6,$9800,9
Marvin Williams,CHA,$5200,11,$4900,12,$15,11,$10050,11,$9700,10
Johnny O'Bryant,CHA,,,$3000,24,$10,17,$5000,26,$6000,17
Blake Griffin,LAC,$9500,3,$8600,3,$45,3,$18050,2,$15900,3
Marreese Speights,LAC,$3500,21,$3100,23,$10,17,$7100,20,$6000,17
