Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Terrence Jones,MIL,$3500,23,$3000,21,$12,15,$9350,13,$6000,21
Marvin Williams,CHA,$6500,5,$6100,7,$26,5,$12000,6,$12000,7
Christian Wood,CHA,,,$3000,21,$10,18,$5000,22,$6000,21
Gorgui Dieng,MIN,$5100,10,$5500,12,$19,9,$11100,8,$10800,12
Adreian Payne,MIN,$3500,23,$3000,21,$10,18,$5000,22,$6000,21
Thaddeus Young,IND,$4200,15,$4400,14,$17,12,$9650,11,$8700,14
Kevin Seraphin,IND,$3500,23,$3000,21,$10,18,$5000,22,$6000,21
Marquese Chriss,PHO,$5100,10,$5700,10,$17,12,$8550,15,$11200,10
Jared Dudley,PHO,$3600,22,$3800,18,$10,18,$6400,20,$7400,20
Ersan Ilyasova,ATL,$4800,12,$6000,8,$19,9,$9550,12,$11900,8
Kris Humphries,ATL,$3500,23,$3000,21,$10,18,$5000,22,$6000,21
James Johnson,MIA,$6200,6,$6600,5,$24,6,$9750,10,$12300,6
Udonis Haslem,MIA,$3500,23,$3000,21,$10,18,$5000,22,$6000,21
Tobias Harris,DET,$5400,9,$6000,8,$21,7,$11200,7,$11900,8
Jon Leuer,DET,$4300,14,$4100,17,$11,16,$8100,16,$8000,16
Dario Saric,PHI,$7300,3,$7700,3,$36,3,$13550,3,$14300,3
Richaun Holmes,PHI,$5700,7,$6300,6,$18,11,$9250,14,$12600,5
Trevor Booker,BKN,$4400,13,$4600,13,$16,14,$10900,9,$9100,13
Andrew Nicholson,BKN,$3500,23,$3000,21,$10,18,$5000,22,$6000,21
Draymond Green,GSW,$7700,2,$8100,2,$38,2,$18200,2,$15000,2
David West,GSW,$3800,19,$3000,21,$10,18,$6750,18,$6000,21
Montrezl Harrell,HOU,$3900,17,$3000,21,$10,18,$6550,19,$6000,21
Kyle Wiltjer,HOU,$3500,23,$3000,21,$10,18,$5000,22,$6000,21
Nikola Jokic,DEN,$10300,1,$9400,1,$46,1,$18950,1,$18100,1
Juan Hernangomez,DEN,$3700,21,$3400,20,$10,18,$5000,22,$7700,18
Noah Vonleh,POR,$3800,19,$4400,14,$11,16,$5000,22,$8100,15
Jake Layman,POR,$3500,23,$3000,21,$10,18,$5000,22,$6000,21
Markieff Morris,WAS,$5700,7,$5700,10,$21,7,$12450,5,$11200,10
Jason Smith,WAS,$3900,17,$3600,19,$10,18,$5450,21,$7800,17
Julius Randle,LAL,$6900,4,$7000,4,$30,4,$12650,4,$13400,4
Larry Nance,LAL,$4000,16,$4200,16,$10,18,$7400,17,$7700,18
