Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Ersan Ilyasova,PHI,$5600,6,$5900,5,$18,7,$8450,8,$11600,5
Richaun Holmes,PHI,$4000,9,$3700,9,$12,9,$6150,11,$7300,9
Tobias Harris,DET,$6000,5,$5800,6,$25,5,$12650,4,$11500,6
Jon Leuer,DET,$4700,8,$4100,8,$15,8,$9650,7,$8100,8
Amir Johnson,BOS,$3500,11,$3100,11,$10,10,$6800,10,$6000,11
Jonas Jerebko,BOS,$3500,11,$3000,13,$10,10,$5250,15,$6000,11
Domantas Sabonis,OKC,$3500,11,$3100,11,$10,10,$5850,12,$6000,11
Nick Collison,OKC,$3500,11,$3000,13,$10,10,$5000,16,$6000,11
Draymond Green,GSW,$8200,2,$7700,2,$36,2,$16250,3,$14200,2
David West,GSW,$3500,11,$3000,13,$10,10,$5350,14,$6000,11
Gorgui Dieng,MIN,$5500,7,$5300,7,$21,6,$11900,5,$10500,7
Adreian Payne,MIN,$3500,11,$3000,13,$10,10,$5000,16,$6000,11
Anthony Davis,NOP,$12200,1,$11200,1,$57,1,$22500,1,$20200,1
Reggie Williams,NOP,,,,,,,,,,
Marquese Chriss,PHO,$3500,11,$3000,13,$10,10,$5000,16,$6000,11
Jared Dudley,PHO,$3600,10,$3500,10,$10,10,$7600,9,$7000,10
Kristaps Porzingis,NYK,$7400,3,$7300,3,$35,3,$16300,2,$13700,3
Julius Randle,LAL,$6400,4,$6200,4,$27,4,$11150,6,$12300,4
Thomas Robinson,LAL,$3500,11,$3000,13,$10,10,$5850,12,$6000,11
