Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Taj Gibson,CHI,$5300,16,$5300,13,$16,20,$10300,17,$10500,13
Nikola Mirotic,CHI,$4200,26,$3900,29,$10,30,$9750,21,$7700,29
Marvin Williams,CHA,$4300,24,$4700,20,$17,19,$9700,22,$9200,20
Frank Kaminsky,CHA,$4100,28,$3900,29,$15,22,$8400,25,$7700,29
Julius Randle,LAL,$6300,9,$5800,9,$22,11,$12250,9,$11500,9
Thomas Robinson,LAL,$3600,33,$3200,36,$10,30,$5850,37,$6300,36
Serge Ibaka,ORL,$6500,7,$6100,8,$29,6,$12800,8,$12000,8
Arinze Onuaku,ORL,$3500,38,$3000,41,$10,30,$5000,42,$6000,38
Domantas Sabonis,OKC,$3500,38,$3000,41,$10,30,$5800,39,$6000,38
Enes Kanter,OKC,$5100,19,$4500,22,$13,25,$10850,14,$8800,22
Amir Johnson,BOS,$3500,38,$3100,38,$10,30,$6550,33,$6000,38
Jonas Jerebko,BOS,$3500,38,$3000,41,$10,30,$5000,42,$6000,38
Draymond Green,GSW,$7900,4,$7600,4,$32,4,$15450,4,$13900,4
David West,GSW,$3500,38,$3000,41,$10,30,$5850,37,$6000,38
Tobias Harris,DET,$5500,11,$5100,15,$25,9,$11100,12,$10200,14
Jon Leuer,DET,$4900,22,$5000,17,$15,22,$8850,23,$9800,17
Trevor Booker,BKN,$5200,18,$5700,10,$26,7,$10250,18,$11200,11
Luis Scola,BKN,$3500,38,$3100,38,$10,30,$5000,42,$6000,38
Kevin Love,CLE,$8500,2,$8200,2,$34,3,$17400,2,$15100,2
Channing Frye,CLE,$3500,38,$4000,26,$10,30,$7300,29,$7800,26
Josh McRoberts,MIA,$3500,38,$3200,36,$10,30,$6950,32,$6300,36
Luke Babbitt,MIA,$3500,38,$3000,41,$10,30,$5000,42,$6000,38
Anthony Davis,NOP,$11700,1,$10600,1,$55,1,$21550,1,$18900,1
Terrence Jones,NOP,$5000,20,$4600,21,$14,24,$8550,24,$9100,21
Markieff Morris,WAS,$5400,15,$5200,14,$20,13,$11650,11,$10200,14
Jason Smith,WAS,$3500,38,$3000,41,$10,30,$5000,42,$6000,38
Jabari Parker,MIL,$6800,5,$6800,5,$30,5,$13050,7,$12700,5
Thon Maker,MIL,$3500,38,$3000,41,$10,30,$5000,42,$6000,38
Ryan Anderson,HOU,$5000,20,$5000,17,$19,17,$10250,18,$9800,17
Montrezl Harrell,HOU,$4000,29,$4500,22,$11,28,$5900,36,$8800,22
JaMychal Green,MEM,$5300,16,$4900,19,$20,13,$10700,15,$9700,19
Zach Randolph,MEM,$5500,11,$5100,15,$20,13,$10700,15,$10200,14
Omri Casspi,SAC,$4300,24,$4100,25,$12,26,$7600,28,$8000,25
Anthony Tolliver,SAC,$3800,31,$3100,38,$10,30,$5000,42,$6000,38
Gorgui Dieng,MIN,$5700,10,$5700,10,$19,17,$11850,10,$11300,10
Adreian Payne,MIN,$3500,38,$3000,41,$10,30,$5000,42,$6000,38
Richaun Holmes,PHI,$3900,30,$3800,31,$10,30,$6150,35,$7400,31
Ersan Ilyasova,PHI,$5500,11,$5400,12,$20,13,$10950,13,$10600,12
Marquese Chriss,PHO,$3600,33,$3700,34,$10,30,$5700,40,$7400,31
Jared Dudley,PHO,$3500,38,$3500,35,$10,30,$8300,26,$6900,35
Paul Millsap,ATL,$8300,3,$8100,3,$37,2,$15500,3,$15000,3
Kris Humphries,ATL,$3500,38,$3000,41,$10,30,$5000,42,$6000,38
Nikola Jokic,DEN,$6700,6,$6200,7,$26,7,$13250,6,$12200,7
Juan Hernangomez,DEN,$3500,38,$3000,41,$10,30,$5000,42,$6000,38
Pascal Siakam,TOR,$3600,33,$3000,41,$10,30,$5000,42,$6000,38
Patrick Patterson,TOR,$4200,26,$3800,31,$12,26,$7100,31,$7400,31
Boris Diaw,UTA,$3600,33,$3000,41,$10,30,$5000,42,$6000,38
Derrick Favors,UTA,$5500,11,$4000,26,$21,12,$10150,20,$7800,26
LaMarcus Aldridge,SAS,$6500,7,$6400,6,$23,10,$13450,5,$12600,6
David Lee,SAS,$3600,33,$3800,31,$10,30,$6500,34,$7400,31
Noah Vonleh,POR,$3500,38,$3000,41,$10,30,$5000,42,$6000,38
Meyers Leonard,POR,$3500,38,$3000,41,$10,30,$5550,41,$6000,38
Dwight Powell,DAL,$4400,23,$4400,24,$16,20,$7850,27,$8700,24
Marreese Speights,LAC,$3700,32,$4000,26,$11,28,$7150,30,$7800,26
Brandon Bass,LAC,$3500,38,$3000,41,$10,30,$5000,42,$6000,38
