Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Thaddeus Young,IND,$4900,8,$4800,7,$19,8,$10350,9,$9500,7
Kevin Seraphin,IND,$3600,12,$3000,15,$10,11,$5000,16,$6000,15
Anthony Davis,NOP,$12000,1,$11500,1,$57,1,$22150,1,$20500,1
Terrence Jones,NOP,$4500,9,$4300,9,$14,9,$7950,10,$8400,9
Taj Gibson,CHI,$5300,7,$4700,8,$20,7,$10700,8,$9200,8
Nikola Mirotic,CHI,$4100,10,$3600,10,$11,10,$10800,7,$7100,10
Jabari Parker,MIL,$6300,4,$6300,5,$30,4,$12800,5,$12600,4
Thon Maker,MIL,$3500,16,$3000,15,$10,11,$5000,16,$6000,15
LaMarcus Aldridge,SAS,$6300,4,$6100,6,$28,5,$13100,4,$12000,6
David Lee,SAS,$3600,12,$3500,11,$10,11,$6100,14,$6900,12
Marquese Chriss,PHO,$3800,11,$3500,11,$10,11,$5000,16,$7000,11
Jared Dudley,PHO,$3600,12,$3400,13,$10,11,$6500,12,$6600,13
Ed Davis,POR,$3600,12,$3300,14,$10,11,$6350,13,$6400,14
Meyers Leonard,POR,$3500,16,$3000,15,$10,11,$6650,11,$6000,15
Darrell Arthur,DEN,$3500,16,$3000,15,$10,11,$5100,15,$6000,15
Nikola Jokic,DEN,$6000,6,$6500,4,$21,6,$11400,6,$12300,5
Kristaps Porzingis,NYK,$8300,2,$8000,2,$35,3,$16100,2,$14700,2
Kevon Looney,GSW,$3500,16,$3000,15,$10,11,$5000,16,$6000,15
Draymond Green,GSW,$8100,3,$7900,3,$36,2,$15400,3,$14700,2
