Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Julius Randle,LAL,$6300,6,$5800,8,$25,8,$12250,6,$11600,8
Larry Nance,LAL,$4000,21,$3900,22,$10,21,$7950,21,$7700,22
Marvin Williams,CHA,$4600,17,$4900,13,$15,16,$10100,13,$9700,15
Frank Kaminsky,CHA,$4200,19,$4000,20,$15,16,$8600,19,$7800,20
Anthony Davis,NOP,$11500,1,$11700,1,$57,1,$24400,1,$20900,1
Terrence Jones,NOP,$4700,15,$4400,16,$14,18,$9200,16,$8700,16
Richaun Holmes,PHI,$3900,23,$3400,25,$10,21,$6250,28,$6700,25
Dario Saric,PHI,$3900,23,$4000,20,$10,21,$8750,18,$7800,20
Thaddeus Young,IND,$4700,15,$4900,13,$19,13,$9900,15,$9800,12
Lavoy Allen,IND,$3500,33,$3000,31,$10,21,$5000,35,$6000,29
Kristaps Porzingis,NYK,$7800,3,$7800,2,$37,2,$15200,2,$14300,2
Trevor Booker,BKN,$5600,11,$5800,8,$26,6,$10700,11,$11500,9
Luis Scola,BKN,$3500,33,$3000,31,$10,21,$5000,35,$6000,29
Pascal Siakam,TOR,$3600,30,$3000,31,$10,21,$5000,35,$6000,29
Patrick Patterson,TOR,$4200,19,$4200,18,$12,19,$8200,20,$8400,18
Serge Ibaka,ORL,$6100,7,$6000,7,$27,5,$11750,8,$11900,7
Arinze Onuaku,ORL,$3500,33,$3000,31,$10,21,$5000,35,$6000,29
Josh McRoberts,MIA,$3700,28,$3200,28,$10,21,$6650,25,$6300,28
Derrick Williams,MIA,$3600,30,$3000,31,$10,21,$6700,24,$6000,29
Channing Frye,CLE,$3800,25,$3600,23,$11,20,$7000,22,$7000,23
Jabari Parker,MIL,$6400,5,$6700,5,$30,4,$11800,7,$12600,5
Thon Maker,MIL,$3500,33,$3000,31,$10,21,$5000,35,$6000,29
Amir Johnson,BOS,$3500,33,$3100,29,$10,21,$6600,26,$6000,29
Jonas Jerebko,BOS,$3500,33,$3000,31,$10,21,$5050,34,$6000,29
JaMychal Green,MEM,$5100,12,$5200,11,$22,11,$10250,12,$10200,11
Zach Randolph,MEM,$5700,9,$5300,10,$20,12,$10900,9,$10500,10
LaMarcus Aldridge,SAS,$6500,4,$6800,4,$26,6,$12800,4,$12700,4
David Lee,SAS,$3700,28,$3500,24,$10,21,$6250,28,$6900,24
Ryan Anderson,HOU,$5100,12,$5000,12,$19,13,$9950,14,$9800,12
Montrezl Harrell,HOU,$4000,21,$3300,26,$10,21,$5900,31,$6400,26
Boris Diaw,UTA,$3600,30,$3000,31,$10,21,$5200,32,$6000,29
Derrick Favors,UTA,$5700,9,$4300,17,$23,10,$10900,9,$8500,17
Draymond Green,GSW,$8000,2,$7500,3,$36,3,$15100,3,$13800,3
David West,GSW,$3500,33,$3000,31,$10,21,$5200,32,$6000,29
Noah Vonleh,POR,$3500,33,$3000,31,$10,21,$5000,35,$6000,29
Meyers Leonard,POR,$3500,33,$3000,31,$10,21,$6300,27,$6000,29
Anthony Tolliver,SAC,$3800,25,$3300,26,$10,21,$5000,35,$6400,26
Willie Cauley-Stein,SAC,$3800,25,$3100,29,$10,21,$6050,30,$6000,29
Nikola Jokic,DEN,$5900,8,$6400,6,$24,9,$12750,5,$12600,5
Kenneth Faried,DEN,$5100,12,$4900,13,$17,15,$9150,17,$9800,12
Marreese Speights,LAC,$4400,18,$4200,18,$10,21,$6850,23,$8400,18
Brandon Bass,LAC,$3500,33,$3000,31,$10,21,$5000,35,$6000,29
