Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Boris Diaw,UTA,$3500,30,$3000,29,$10,24,$5000,38,,
Trey Lyles,UTA,$3500,30,$3000,29,$10,24,$5650,32,,
Domantas Sabonis,OKC,$3500,30,$3000,29,$10,24,$5000,38,,
Enes Kanter,OKC,$5600,14,$5300,16,$19,14,$10300,16,,
Dario Saric,PHI,$7500,5,$7700,4,$32,5,$12450,7,,
Richaun Holmes,PHI,$4400,21,$5000,18,$14,18,$8550,21,,
Blake Griffin,LAC,$9100,3,$8600,3,$43,3,$18750,2,,
Marreese Speights,LAC,$3500,30,$3000,29,$10,24,$6550,28,,
Kristaps Porzingis,NYK,$6400,8,$6700,6,$31,6,$14200,4,,
Jon Leuer,DET,$4300,23,$4600,20,$13,20,$8250,23,,
Tobias Harris,DET,$5600,14,$5800,12,$19,14,$11000,13,,
Anthony Davis,NOP,$10900,1,$9900,2,$54,1,$21550,1,$18200,2
Donatas Motiejunas,NOP,$3500,30,$3000,29,$10,24,$6700,27,$6000,22
Marvin Williams,CHA,$5900,13,$5600,15,$18,17,$11050,12,$11200,11
Johnny O'Bryant,CHA,,,$3000,29,$10,24,$5000,38,$6000,22
Channing Frye,CLE,$4400,21,$3700,24,$12,21,$8750,20,$7300,17
Derrick Williams,CLE,$3600,27,$3800,23,$10,24,$7450,26,$7400,16
Aaron Gordon,ORL,$5600,14,$5900,11,$22,10,$10100,17,$11600,8
Serge Ibaka,TOR,$6800,7,$6100,9,$27,7,$12350,8,$12000,6
Patrick Patterson,TOR,$3500,30,$3000,29,$10,24,$6300,30,$6000,22
James Johnson,MIA,$6200,10,$5800,12,$22,10,$10350,15,$11500,9
Udonis Haslem,MIA,$3500,30,$3000,29,$10,24,$5000,38,$6000,22
Gorgui Dieng,MIN,$5600,14,$5200,17,$19,14,$11250,11,$10200,12
Jordan Hill,MIN,$3500,30,$3000,29,$10,24,$5000,38,$6000,22
Terrence Jones,MIL,$5500,18,$3600,25,$14,18,$9600,18,$7000,18
John Henson,MIL,$4100,24,$3200,27,$10,24,$7950,24,$6300,20
David West,GSW,$3500,30,$3000,29,$10,24,$5650,32,$6000,22
James McAdoo,GSW,$3500,30,$3000,29,$10,24,$5000,38,$6000,22
LaMarcus Aldridge,SAS,$6900,6,$6400,7,$27,7,$14000,6,$12600,5
David Lee,SAS,$4700,19,$4300,21,$12,21,$7750,25,$8400,14
Paul Millsap,ATL,$7900,4,$6900,5,$36,4,$14200,4,$13000,3
Kris Humphries,ATL,$3500,30,$3000,29,$10,24,$5000,38,$6000,22
Zach Randolph,MEM,$6300,9,$5800,12,$22,10,$11950,9,$11500,9
JaMychal Green,MEM,$3700,26,$4100,22,$10,24,$9150,19,$8000,15
Marquese Chriss,PHO,$4600,20,$4900,19,$11,23,$8450,22,$9800,13
Jared Dudley,PHO,$3500,30,$3000,29,$10,24,$6350,29,$6000,22
Dirk Nowitzki,DAL,$6200,10,$6100,9,$20,13,$11900,10,$12000,6
Dwight Powell,DAL,$3500,30,$3000,29,$10,24,$5650,32,$6000,22
Markieff Morris,WAS,$6000,12,$6400,7,$27,7,$10550,14,$12700,4
Jason Smith,WAS,$3800,25,$3000,29,$10,24,$5250,36,$6000,22
Noah Vonleh,POR,$3500,30,$3000,29,$10,24,$5000,38,$6000,22
Meyers Leonard,POR,$3500,30,$3000,29,$10,24,$6150,31,$6000,22
Nikola Jokic,DEN,$10100,2,$10300,1,$48,2,$18400,3,$18300,1
Darrell Arthur,DEN,$3500,30,$3000,29,$10,24,$5250,36,$6000,22
Anthony Tolliver,SAC,$3600,27,$3200,27,$10,24,$5650,32,$6300,20
Skal Labissiere,SAC,$3600,27,$3500,26,$10,24,$5000,38,$7000,18
