Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Paul Millsap,ATL,$7500,1,$7600,1,$37,1,$15050,2,,
Kris Humphries,ATL,$3500,14,$3000,16,$10,12,$5150,18,,
Kristaps Porzingis,NYK,$7200,2,$7200,2,$31,2,$15650,1,,
Ed Davis,POR,$3500,14,$3000,16,$10,12,$6450,15,,
Meyers Leonard,POR,$3500,14,$3000,16,$10,12,$7550,12,,
Trevor Booker,BKN,$5200,6,$5200,7,$20,7,$10350,7,,
Luis Scola,BKN,$3500,14,$3100,15,$10,12,$5550,16,,
Thaddeus Young,IND,$5200,6,$5400,5,$21,5,$10200,8,$10600,3
Lavoy Allen,IND,$3500,14,$3000,16,$10,12,$5000,19,$6000,12
Domantas Sabonis,OKC,$3500,14,$3500,13,$10,12,$5300,17,$7000,10
Enes Kanter,OKC,$4600,8,$4400,9,$19,9,$11250,5,$8700,6
Pascal Siakam,TOR,$3700,12,$3200,14,$10,12,$5000,19,$6300,11
Patrick Patterson,TOR,$3800,11,$3700,11,$12,11,$7150,13,$7400,8
Omri Casspi,SAC,$3500,14,$3000,16,$10,12,$6950,14,$6000,12
Anthony Tolliver,SAC,$3500,14,$3000,16,$10,12,$5000,19,$6000,12
Boris Diaw,UTA,$3500,14,$3000,16,$10,12,$5000,19,$6000,12
Joel Bolomboy,UTA,$3500,14,$3000,16,$10,12,$5000,19,$6000,12
Kenneth Faried,DEN,$6300,4,$5800,4,$20,7,$9000,9,$11500,2
Nikola Jokic,DEN,$4400,9,$4700,8,$21,5,$8850,10,$9200,5
Taj Gibson,CHI,$5400,5,$5300,6,$22,4,$11000,6,$10500,4
Nikola Mirotic,CHI,$4200,10,$4300,10,$17,10,$12000,4,$8500,7
Julius Randle,LAL,$6700,3,$6500,3,$27,3,$12800,3,$12300,1
Larry Nance,LAL,$3600,13,$3700,11,$10,12,$8050,11,$7300,9
