Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Jabari Parker,MIL,$6400,4,$6600,4,$30,4,$11800,4,$12300,4
Thon Maker,MIL,$3500,23,$3000,24,$10,20,$5000,25,$6000,23
Kevin Love,CLE,$8700,2,$8200,2,$38,2,$16800,2,$15100,2
Channing Frye,CLE,$3500,23,$3900,18,$11,18,$7000,19,$7700,18
Gorgui Dieng,MIN,$5500,7,$5600,5,$21,6,$11800,4,$11200,5
Adreian Payne,MIN,$3500,23,$3000,24,$10,20,$5000,25,$6000,23
Paul Millsap,ATL,$8100,3,$7900,3,$37,3,$15400,3,$14700,3
Kris Humphries,ATL,$3500,23,$3000,24,$10,20,$5000,25,$6000,23
JaMychal Green,MEM,$5100,10,$5100,9,$20,8,$9800,13,$10100,9
Zach Randolph,MEM,$5700,5,$5200,7,$20,8,$10500,11,$10200,7
Tobias Harris,DET,$5400,8,$5200,7,$25,5,$11050,8,$10200,7
Jon Leuer,DET,$4800,14,$4600,12,$15,14,$8000,18,$9100,12
Markieff Morris,WAS,$5300,9,$5100,9,$18,12,$11450,7,$10100,9
Jason Smith,WAS,$3500,23,$3000,24,$10,20,$5000,25,$6000,23
Taj Gibson,CHI,$5100,10,$4900,11,$20,8,$10100,12,$9700,11
Nikola Mirotic,CHI,$4200,17,$3800,20,$11,18,$9800,13,$7400,20
Domantas Sabonis,OKC,$3500,23,$3100,23,$10,20,$5750,22,$6000,23
Enes Kanter,OKC,$4900,13,$4300,14,$15,14,$11500,6,$8500,14
Anthony Davis,NOP,$11200,1,$10900,1,$55,1,$20450,1,$19500,1
Terrence Jones,NOP,$4700,15,$4400,13,$14,16,$8400,16,$8700,13
Ryan Anderson,HOU,$5100,10,$5500,6,$19,11,$11000,9,$10900,6
Kyle Wiltjer,HOU,$3500,23,$3000,24,$10,20,$5000,25,$6000,23
Marquese Chriss,PHO,$4000,19,$3900,18,$10,20,$5750,22,$7700,18
Jared Dudley,PHO,$3600,21,$3500,21,$10,20,$8900,15,$6900,21
Omri Casspi,SAC,$4100,18,$4100,16,$12,17,$6700,20,$8100,16
Anthony Tolliver,SAC,$3800,20,$3200,22,$10,20,$5000,25,$6300,22
Boris Diaw,UTA,$3600,21,$3000,24,$10,20,$5200,24,$6000,23
Derrick Favors,UTA,$5700,5,$4300,14,$21,6,$10900,10,$8400,15
Dwight Powell,DAL,$4300,16,$4000,17,$16,13,$8050,17,$7800,17
Noah Vonleh,POR,$3500,23,$3000,24,$10,20,$5000,25,$6000,23
Meyers Leonard,POR,$3500,23,$3000,24,$10,20,$6250,21,$6000,23
