Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Trevor Booker,BKN,$6000,7,$6100,6,$24,8,$11550,9,$12000,6
Luis Scola,BKN,$3500,31,$3000,27,$10,22,$5000,28,$6000,27
Serge Ibaka,ORL,$6200,5,$6200,5,$27,5,$12800,5,$12300,4
Arinze Onuaku,ORL,$3500,31,$3000,27,$10,22,$5000,28,$6000,27
Tobias Harris,DET,$5700,8,$5500,8,$25,7,$11900,8,$10900,8
Jon Leuer,DET,$4600,13,$4200,14,$15,15,$8550,15,$8300,14
Jason Smith,WAS,$3700,24,$3000,27,$10,22,$5000,28,$6000,27
Andrew Nicholson,WAS,$3500,31,$3000,27,$10,22,$5000,28,$6000,27
Marvin Williams,CHA,$4100,18,$4000,15,$15,15,$10000,14,$7800,15
Frank Kaminsky,CHA,$4500,14,$4000,15,$17,13,$8400,16,$7800,15
Amir Johnson,BOS,$3600,27,$3200,26,$10,22,$7350,20,$6300,26
Jonas Jerebko,BOS,$3500,31,$3000,27,$10,22,$5350,27,$6000,27
Paul Millsap,ATL,$8300,3,$8000,3,$35,3,$14750,3,$14700,3
Kris Humphries,ATL,$3500,31,$3000,27,$10,22,$5000,28,$6000,27
Pascal Siakam,TOR,$3500,31,$3000,27,$10,22,$5000,28,$6000,27
Patrick Patterson,TOR,$4200,16,$3900,18,$12,17,$8000,19,$7700,18
Jabari Parker,MIL,$6300,4,$6600,4,$30,4,$12800,5,$12300,4
Thon Maker,MIL,$3500,31,$3000,27,$10,22,$5000,28,$6000,27
Taj Gibson,CHI,$5300,10,$4800,12,$20,10,$10700,12,$9400,12
Nikola Mirotic,CHI,$4100,18,$3600,20,$11,20,$10800,11,$7100,20
Blake Griffin,LAC,$8900,2,$8200,2,$41,2,$16300,2,$15100,2
Brandon Bass,LAC,$3500,31,$3000,27,$10,22,$5000,28,$6000,27
Josh McRoberts,MIA,$3900,21,$3500,22,$11,20,$6200,24,$6900,22
Luke Babbitt,MIA,$3700,24,$3000,27,$10,22,$5000,28,$6000,27
Anthony Davis,NOP,$11800,1,$11400,1,$57,1,$22450,1,$20500,1
Cheick Diallo,NOP,$3600,27,$3000,27,$10,22,$5000,28,$6000,27
Ryan Anderson,HOU,$5300,10,$4900,11,$19,12,$12150,7,$9700,11
Montrezl Harrell,HOU,$3600,27,$3300,24,$10,22,$5900,26,$6400,24
Omri Casspi,SAC,$4300,15,$4500,13,$10,22,$7150,21,$8800,13
Anthony Tolliver,SAC,$3800,23,$3300,24,$10,22,$5000,28,$6400,24
JaMychal Green,MEM,$5100,12,$5400,9,$22,9,$10700,12,$10600,9
Zach Randolph,MEM,$5700,8,$5100,10,$20,10,$11100,10,$10200,10
Julius Randle,LAL,$6200,5,$6000,7,$27,5,$12900,4,$11900,7
Thomas Robinson,LAL,$3600,27,$3000,27,$10,22,$6700,23,$6000,27
Richaun Holmes,PHI,$3700,24,$3400,23,$10,22,$5950,25,$6700,23
Dario Saric,PHI,$4100,18,$4000,15,$12,17,$8250,17,$7800,15
Dwight Powell,DAL,$4200,16,$3900,18,$16,14,$6950,22,$7700,18
Boris Diaw,UTA,$3500,31,$3000,27,$10,22,$5000,28,$6000,27
Trey Lyles,UTA,$3900,21,$3600,20,$12,17,$8200,18,$7000,21
