Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Amir Johnson,BOS,$3500,23,$3100,24,$10,19,$7400,20,$6000,24
Jonas Jerebko,BOS,$3500,23,$3000,25,$10,19,$5450,28,$6000,24
Serge Ibaka,ORL,$6500,7,$6400,7,$25,8,$12500,7,$12700,6
Tobias Harris,DET,$5600,10,$6000,8,$25,8,$11900,8,$11900,8
Henry Ellenson,DET,$3500,23,$3000,25,$10,19,$5000,29,$6000,24
Marvin Williams,CHA,$4400,15,$4000,17,$17,15,$8850,16,$7800,17
Frank Kaminsky,CHA,$4500,14,$4500,15,$17,15,$8200,17,$8800,15
Kenneth Faried,DEN,$5300,11,$5000,11,$20,12,$10150,13,$9800,11
Juan Hernangomez,DEN,$3500,23,$3000,25,$10,19,$5000,29,$6000,24
Trevor Booker,BKN,$5900,9,$5900,10,$24,10,$11700,10,$11600,10
Luis Scola,BKN,$3500,23,$3000,25,$10,19,$5000,29,$6000,24
Josh McRoberts,MIA,$3600,20,$3300,22,$10,19,$6050,25,$6400,22
Luke Babbitt,MIA,$3500,23,$3000,25,$10,19,$5000,29,$6000,24
Paul Millsap,ATL,$7600,4,$7100,5,$33,5,$14650,4,$13300,5
Kris Humphries,ATL,$3500,23,$3000,25,$10,19,$5000,29,$6000,24
Al-Farouq Aminu,POR,$4400,15,$4000,17,$19,13,$9500,14,$7800,17
Meyers Leonard,POR,$3500,23,$3000,25,$10,19,$6950,22,$6000,24
Jabari Parker,MIL,$6600,6,$6500,6,$28,6,$11250,11,$12300,7
Thon Maker,MIL,$3500,23,$3000,25,$10,19,$5000,29,$6000,24
Kevin Love,CLE,$7900,2,$8000,2,$40,1,$15750,2,$14700,2
Channing Frye,CLE,$3800,19,$3600,20,$11,18,$7750,19,$7000,20
Kristaps Porzingis,NYK,$7600,4,$7900,3,$37,4,$13750,5,$14700,2
Julius Randle,LAL,$6100,8,$6000,8,$27,7,$13100,6,$11900,8
Larry Nance,LAL,$4200,17,$4600,14,$12,17,$9100,15,$9100,14
Ryan Anderson,HOU,$4700,13,$4800,13,$19,13,$11900,8,$9500,13
Montrezl Harrell,HOU,$3600,20,$3300,22,$10,19,$5900,26,$6400,22
Omri Casspi,SAC,$3500,23,$3000,25,$10,19,$6600,23,$6000,24
Anthony Tolliver,SAC,$3500,23,$3000,25,$10,19,$5000,29,$6000,24
Dwight Powell,DAL,$3900,18,$4100,16,$10,19,$7900,18,$8000,16
Thaddeus Young,IND,$5100,12,$5000,11,$21,11,$10850,12,$9800,11
Lavoy Allen,IND,$3500,23,$3000,25,$10,19,$5000,29,$6000,24
Marquese Chriss,PHO,$3500,23,$3000,25,$10,19,$5000,29,$6000,24
Jared Dudley,PHO,$3600,20,$3400,21,$10,19,$7150,21,$6600,21
Draymond Green,GSW,$7900,2,$7700,4,$38,3,$15650,3,$14300,4
David West,GSW,$3500,23,$3000,25,$10,19,$5550,27,$6000,24
Blake Griffin,LAC,$9400,1,$8600,1,$39,2,$17250,1,$15900,1
Marreese Speights,LAC,$3500,23,$3700,19,$10,19,$6200,24,$7300,19
