Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Taj Gibson,OKC,$4200,11,$4400,10,$14,11,$8600,12,$8800,10
Enes Kanter,OKC,$5600,7,$5300,8,$19,8,$11000,8,$10500,8
Serge Ibaka,TOR,$6000,5,$5900,5,$25,5,$11750,6,$11600,5
Patrick Patterson,TOR,$3600,14,$3000,19,$10,12,$5950,16,$6000,18
Boris Diaw,UTA,$3500,16,$3000,19,$10,12,$5000,19,$6000,18
Trey Lyles,UTA,$3500,16,$3000,19,$10,12,$5350,18,$6000,18
Derrick Williams,CLE,$3500,16,$3200,17,$10,12,$6650,14,$6300,17
Channing Frye,CLE,$4200,11,$3700,14,$10,12,$7700,13,$7300,14
Quincy Acy,BKN,$3500,16,$3300,15,$10,12,$5000,19,$6400,15
Trevor Booker,BKN,$5100,9,$5100,9,$18,9,$9400,9,$10200,9
JaMychal Green,MEM,$3900,13,$4100,11,$10,12,$9150,10,$8100,11
Zach Randolph,MEM,$5800,6,$5400,7,$20,7,$11900,5,$10600,7
Paul Millsap,ATL,$7600,4,$7100,4,$36,4,$14200,4,$13300,4
Ersan Ilyasova,ATL,$4700,10,$4100,11,$16,10,$9000,11,$8000,12
Blake Griffin,LAC,$9500,2,$8200,2,$43,2,$16350,2,$15100,2
Marreese Speights,LAC,$3500,16,$3300,15,$10,12,$5700,17,$6400,15
Juan Hernangomez,DEN,$3600,14,$3900,13,$10,12,$5000,19,$7700,13
Nikola Jokic,DEN,$10600,1,$10600,1,$50,1,$18000,1,$18900,1
Aaron Gordon,ORL,$5600,7,$5600,6,$22,6,$11050,7,$11200,6
Draymond Green,GSW,$8300,3,$8000,3,$38,3,$16350,2,$14700,3
David West,GSW,$3500,16,$3100,18,$10,12,$6300,15,$6000,18
