Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Kenneth Faried,DEN,$5700,9,$5100,11,$20,11,$10800,10,$10100,11
Darrell Arthur,DEN,$3500,31,$3000,33,$10,25,$5300,35,$6000,33
Ersan Ilyasova,PHI,$4600,18,$4700,16,$16,17,$8700,18,$9200,16
Richaun Holmes,PHI,$3500,31,$3900,25,$10,25,$5950,29,$7700,25
Markieff Morris,WAS,$4700,16,$5000,12,$22,9,$11750,7,$9800,12
Jason Smith,WAS,$3500,31,$3000,33,$10,25,$5000,36,$6000,33
Trevor Booker,BKN,$5800,8,$5800,7,$24,7,$10050,14,$11600,7
Luis Scola,BKN,$3500,31,$3000,33,$10,25,$5000,36,$6000,33
Domantas Sabonis,OKC,$3600,29,$3200,31,$10,25,$5600,34,$6300,31
Enes Kanter,OKC,$4900,13,$4500,19,$15,19,$11750,7,$8800,19
Mike Muscala,ATL,$3700,26,$4200,22,$10,25,$5700,33,$8400,22
Kris Humphries,ATL,$3500,31,$3000,33,$10,25,$5000,36,$6000,33
Kevin Love,CLE,$7800,3,$7900,3,$40,2,$14750,3,$14700,2
Channing Frye,CLE,$3800,24,$3600,28,$11,24,$7550,25,$7000,28
Pascal Siakam,TOR,$3700,26,$3000,33,$10,25,$5000,36,$6000,33
Patrick Patterson,TOR,$4400,20,$4200,22,$12,22,$6450,27,$8400,22
Amir Johnson,BOS,$3500,31,$3300,29,$10,25,$7900,21,$6400,29
Jonas Jerebko,BOS,$3500,31,$3000,33,$10,25,$6050,28,$6000,33
Ryan Anderson,HOU,$4800,14,$4800,15,$19,13,$11850,5,$9500,15
Montrezl Harrell,HOU,$3700,26,$3300,29,$10,25,$5900,31,$6400,29
Al-Farouq Aminu,POR,$4500,19,$4400,20,$19,13,$9600,16,$8700,20
Meyers Leonard,POR,$3500,31,$3200,31,$10,25,$7900,21,$6300,31
Taj Gibson,CHI,$5900,7,$5600,8,$20,11,$11000,9,$11100,8
Nikola Mirotic,CHI,$4000,23,$4300,21,$15,19,$9950,15,$8500,21
JaMychal Green,MEM,$5000,12,$5500,9,$18,15,$9600,16,$10900,9
Zach Randolph,MEM,$5400,10,$5000,12,$22,9,$11800,6,$9800,12
Anthony Davis,NOP,$11900,1,$11000,1,$56,1,$20350,1,$19600,1
Terrence Jones,NOP,$4800,14,$4600,17,$16,17,$8300,20,$9100,17
LaMarcus Aldridge,SAS,$6500,4,$6300,4,$28,4,$13550,4,$12600,4
David Lee,SAS,$3600,29,$3700,27,$10,25,$5950,29,$7300,27
Jabari Parker,MIL,$6200,5,$6300,4,$28,4,$10450,13,$12600,4
Thon Maker,MIL,$3500,31,$3000,33,$10,25,$5000,36,$6000,33
Frank Kaminsky,CHA,$4700,16,$4900,14,$17,16,$8450,19,$9800,12
Dwight Powell,DAL,$3800,24,$3900,25,$10,25,$7700,24,$7700,25
Thaddeus Young,IND,$5200,11,$5500,9,$23,8,$10700,12,$10900,9
Lavoy Allen,IND,$3500,31,$3000,33,$10,25,$5000,36,$6000,33
Draymond Green,GSW,$8000,2,$8000,2,$36,3,$15100,2,$14700,2
David West,GSW,$3500,31,$3000,33,$10,25,$5850,32,$6000,33
Boris Diaw,UTA,$3500,31,$3000,33,$10,25,$5000,36,$6000,33
Trey Lyles,UTA,$4200,21,$4200,22,$14,21,$7900,21,$8400,22
Julius Randle,LAL,$6100,6,$6000,6,$27,6,$10750,11,$11900,6
Larry Nance,LAL,$4200,21,$4600,17,$12,22,$7300,26,$9100,17
