Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Taj Gibson,CHI,$4900,14,,,$18,13,$9950,14,,
Nikola Mirotic,CHI,$4400,17,,,$13,18,$9400,15,,
Thaddeus Young,IND,$5300,12,,,$21,9,$11000,11,,
Lavoy Allen,IND,$3500,27,,,$10,22,$5000,28,,
Trevor Booker,BKN,$5500,10,$5400,10,$24,8,$10750,12,$10600,10
Luis Scola,BKN,$3500,27,$3000,24,$10,22,$5000,28,$6000,23
Markieff Morris,WAS,$5100,13,$5200,11,$18,13,$11450,9,$10200,11
Jason Smith,WAS,$3500,27,$3000,24,$10,22,$5000,28,$6000,23
Luke Babbitt,MIA,$3500,27,$3000,24,$10,22,$5000,28,$6000,23
Derrick Williams,MIA,$3800,23,$3000,24,$10,22,$7100,21,$6000,23
Amir Johnson,BOS,$4100,20,$4000,17,$11,21,$7100,21,$7800,17
Jonas Jerebko,BOS,$3500,27,$3000,24,$10,22,$5000,28,$6000,23
Jabari Parker,MIL,$7100,7,$7200,5,$32,5,$13250,7,$13600,5
Thon Maker,MIL,$3500,27,$3000,24,$10,22,$5000,28,$6000,23
Gorgui Dieng,MIN,$5600,9,$5500,9,$19,11,$11550,8,$10900,9
Adreian Payne,MIN,$3500,27,$3000,24,$10,22,$5000,28,$6000,23
Marreese Speights,LAC,$4200,18,$4200,16,$12,20,$7150,20,$8400,14
Brandon Bass,LAC,$3500,27,$3000,24,$10,22,$5000,28,$6000,23
Ryan Anderson,HOU,$5700,8,$5600,8,$19,11,$11100,10,$11200,8
Kyle Wiltjer,HOU,$3500,27,$3000,24,$10,22,$5000,28,$6000,23
Kristaps Porzingis,NYK,$7500,4,$7400,3,$37,3,$16650,2,$14000,2
Anthony Davis,NOP,$11100,1,$10500,1,$56,1,$21800,1,$18900,1
Terrence Jones,NOP,$4800,16,$4600,13,$16,16,$8300,18,$9100,13
Jon Leuer,DET,$4900,14,$4800,12,$17,15,$8850,17,$9500,12
Henry Ellenson,DET,$3500,27,$3000,24,$10,22,$5000,28,$6000,23
Paul Millsap,ATL,$7800,3,$7100,6,$40,2,$15350,4,$13400,6
Kris Humphries,ATL,$3700,24,$3300,22,$10,22,$5000,28,$6400,22
Al-Farouq Aminu,POR,$4100,20,$4300,14,$13,18,$6950,23,$8400,14
Meyers Leonard,POR,$3700,24,$3100,23,$10,22,$5650,27,$6000,23
LaMarcus Aldridge,SAS,$7400,5,$7300,4,$28,6,$13650,6,$13700,4
David Lee,SAS,$3500,27,$3800,19,$10,22,$6500,24,$7400,19
Richaun Holmes,PHI,$3700,24,$3800,19,$10,22,$6000,26,$7400,19
Dario Saric,PHI,$4000,22,$4000,17,$10,22,$8900,16,$7800,17
Nikola Jokic,DEN,$7200,6,$6900,7,$28,6,$14700,5,$13000,7
Juan Hernangomez,DEN,$3500,27,$3000,24,$10,22,$5000,28,$6000,23
Dirk Nowitzki,DAL,$5400,11,$4300,14,$20,10,$10650,13,$8400,14
Dwight Powell,DAL,$4200,18,$3700,21,$14,17,$8000,19,$7300,21
Draymond Green,GSW,$7900,2,$7500,2,$36,4,$16450,3,$13800,3
David West,GSW,$3500,27,$3000,24,$10,22,$6150,25,$6000,23
