Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Aaron Gordon,ORL,$5600,8,$5900,7,$21,6,$10950,10,$11600,7
Marvin Williams,CHA,$5900,7,$5600,8,$18,11,$11150,9,$11100,8
Johnny O'Bryant,CHA,,,$3000,20,$10,16,$5000,25,$6000,20
Draymond Green,GSW,$8100,2,$8000,2,$36,2,$16450,2,$14700,2
David West,GSW,$3500,22,$3000,20,$10,16,$5950,20,$6000,20
Gorgui Dieng,MIN,$5600,8,$5200,9,$19,8,$11500,7,$10200,9
Jordan Hill,MIN,$3500,22,$3000,20,$10,16,$5000,25,$6000,20
Thaddeus Young,IND,$4900,12,$4200,13,$19,8,$10300,12,$8400,13
Kevin Seraphin,IND,$3500,22,$3000,20,$10,16,$5000,25,$6000,20
Terrence Jones,MIL,$5500,10,$3600,17,$14,13,$9000,14,$7000,17
John Henson,MIL,$4100,14,$3200,18,$10,16,$8050,16,$6300,18
Serge Ibaka,TOR,$6800,4,$6300,4,$27,4,$12950,4,$12600,4
Patrick Patterson,TOR,$3500,22,$3000,20,$10,16,$6550,19,$6000,20
Paul Millsap,ATL,$7900,3,$7400,3,$33,3,$14650,3,$14000,3
Kris Humphries,ATL,$3500,22,$3000,20,$10,16,$5000,25,$6000,20
Ryan Anderson,HOU,$4700,13,$4400,11,$19,8,$11300,8,$8700,12
Montrezl Harrell,HOU,$3500,22,$3000,20,$10,16,$6650,18,$6000,20
Bobby Portis,CHI,$4100,14,$4400,11,$13,14,$8750,15,$8800,11
Nikola Mirotic,CHI,$3900,16,$3900,14,$12,15,$10650,11,$7700,14
Jonas Jerebko,BOS,$3500,22,$3000,20,$10,16,$5250,23,$6000,20
Amir Johnson,BOS,$3900,16,$3900,14,$10,16,$7850,17,$7700,14
Nikola Jokic,DEN,$10100,1,$10300,1,$48,1,$18200,1,$18300,1
Juan Hernangomez,DEN,$3600,19,$3900,14,$10,16,$5000,25,$7700,14
Quincy Acy,BKN,$3600,19,$3000,20,$10,16,$5000,25,$6000,20
Andrew Nicholson,BKN,$3500,22,$3000,20,$10,16,$5000,25,$6000,20
Dirk Nowitzki,DAL,$6200,5,$6100,6,$20,7,$12350,5,$12000,6
Dwight Powell,DAL,$3500,22,$3000,20,$10,16,$5900,21,$6000,20
Markieff Morris,WAS,$6000,6,$6200,5,$27,4,$12250,6,$12200,5
Jason Smith,WAS,$3800,18,$3000,20,$10,16,$5150,24,$6000,20
Willie Cauley-Stein,SAC,$5200,11,$4900,10,$15,12,$9400,13,$9700,10
Anthony Tolliver,SAC,$3600,19,$3200,18,$10,16,$5500,22,$6300,18
