Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Paul Millsap,ATL,$8100,2,$7700,4,$38,3,$15750,3,,
Kris Humphries,ATL,$3600,20,$3000,23,$10,18,$5000,24,,
Al-Farouq Aminu,POR,$5700,9,$5100,12,$18,10,$8650,14,,
Noah Vonleh,POR,$3500,24,$3000,23,$10,18,$5000,24,,
Markieff Morris,WAS,$5600,10,$6000,7,$18,10,$10050,11,,
Jason Smith,WAS,$3600,20,$3000,23,$10,18,$5000,24,,
Ersan Ilyasova,PHI,$5900,8,$6000,7,$22,8,$11350,8,,
Dario Saric,PHI,$3900,16,$4100,15,$11,16,$9200,13,,
Jabari Parker,MIL,$7400,6,$7400,6,$34,5,$14050,5,,
Thon Maker,MIL,$3500,24,$3000,23,$10,18,$5000,24,,
Terrence Jones,NOP,$5200,11,$5700,10,$16,13,$8250,15,,
Anthony Davis,NOP,$11600,1,$11700,1,$53,1,$21850,1,,
Thaddeus Young,IND,$5200,11,$5600,11,$21,9,$10550,10,,
Kevin Seraphin,IND,$3600,20,$3000,23,$10,18,$5000,24,,
Serge Ibaka,ORL,$6300,7,$5900,9,$27,7,$11950,7,,
Nikola Jokic,DEN,$8000,3,$7900,3,$28,6,$13850,6,,
Juan Hernangomez,DEN,$3500,24,$3000,23,$10,18,$5000,24,,
Marvin Williams,CHA,$4500,14,$4400,14,$15,14,$9850,12,$8800,4
Frank Kaminsky,CHA,$3800,18,$3800,18,$13,15,$8050,16,$7400,7
Amir Johnson,BOS,$3800,18,$4100,15,$11,16,$7300,18,$8100,5
Jonas Jerebko,BOS,$3500,24,$3000,23,$10,18,$5000,24,$6000,10
Kevin Love,CLE,$7800,4,$8100,2,$40,2,$16950,2,$15000,1
Channing Frye,CLE,$3600,20,$3400,19,$10,18,$7100,19,$6600,8
Draymond Green,GSW,$7800,4,$7600,5,$36,4,$15500,4,$14000,2
David West,GSW,$3500,24,$3000,23,$10,18,$5450,23,$6000,10
Derrick Favors,UTA,$4700,13,$4900,13,$17,12,$10600,9,$9800,3
Trey Lyles,UTA,$3500,24,$3100,21,$10,18,$7450,17,$6000,10
Marquese Chriss,PHO,$3900,16,$3200,20,$10,18,$5000,24,$6300,9
Jared Dudley,PHO,$3500,24,$3000,23,$10,18,$6850,20,$6000,10
Domantas Sabonis,OKC,$3500,24,$3100,21,$10,18,$5500,22,$6000,10
Nick Collison,OKC,$3500,24,$3000,23,$10,18,$5000,24,$6000,10
Brandon Bass,LAC,$3500,24,$3000,23,$10,18,$5000,24,$6000,10
Marreese Speights,LAC,$4100,15,$4000,17,$10,18,$6750,21,$7800,6
