Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Marvin Williams,CHA,$5900,5,$5900,6,$24,4,$11050,6,$11600,6
Frank Kaminsky,CHA,$5100,9,$4900,11,$20,7,$11900,4,$9800,11
Paul Millsap,ATL,$7500,2,$7100,2,$36,2,$15300,2,$13300,2
Kris Humphries,ATL,$3500,15,$3600,15,$10,13,$5000,16,$7100,15
Taj Gibson,OKC,$3800,12,$3900,13,$12,11,$8600,10,$7700,13
Domantas Sabonis,OKC,$3500,15,$3000,16,$10,13,$5000,16,$6000,16
Gorgui Dieng,MIN,$5700,6,$6000,5,$21,6,$10500,7,$11900,5
Adreian Payne,MIN,$3500,15,$3000,16,$10,13,$5000,16,$6000,16
Nikola Jokic,DEN,$9900,1,$9500,1,$46,1,$18500,1,$17600,1
Juan Hernangomez,DEN,$3500,15,$3000,16,$10,13,$5000,16,$6000,16
Dirk Nowitzki,DAL,$5700,6,$5600,7,$20,7,$11500,5,$11200,7
Dwight Powell,DAL,$3800,12,$3700,14,$10,13,$5450,14,$7300,14
Donatas Motiejunas,NOP,$3500,15,$3000,16,$10,13,$6950,13,$6000,16
Cheick Diallo,NOP,$3500,15,$3000,16,$10,13,$5000,16,$6000,16
Larry Nance,LAL,$4600,10,$5300,8,$15,10,$7900,11,$10500,8
Julius Randle,LAL,$6400,3,$6700,3,$28,3,$13300,3,$12600,3
Marquese Chriss,PHO,$5300,8,$5300,8,$19,9,$9300,9,$10500,8
Jared Dudley,PHO,$3800,12,$4800,12,$10,13,$7100,12,$9500,12
Skal Labissiere,SAC,$4500,11,$5100,10,$11,12,$5150,15,$10100,10
Willie Cauley-Stein,SAC,$6300,4,$6600,4,$22,5,$10000,8,$12300,4
