Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Boris Diaw,UTA,$3500,18,$3000,19,$10,15,$5000,21,$6000,18
Trey Lyles,UTA,$3500,18,$3000,19,$10,15,$5650,17,$6000,18
Thaddeus Young,IND,$4600,10,$4200,14,$17,10,$8600,13,$8300,14
Kevin Seraphin,IND,$3500,18,$3000,19,$10,15,$5000,21,$6000,18
Dario Saric,PHI,$7800,4,$7800,4,$34,4,$12850,4,$14400,4
Richaun Holmes,PHI,$4800,9,$5100,8,$14,12,$8950,12,$10100,8
Aaron Gordon,ORL,$5400,8,$5700,7,$22,7,$11650,7,$11200,7
Ersan Ilyasova,ATL,$4500,11,$5000,9,$16,11,$9050,11,$9900,9
Kris Humphries,ATL,$3500,18,$3000,19,$10,15,$5000,21,$6000,18
Marvin Williams,CHA,$6700,5,$6500,5,$24,5,$11000,8,$12400,5
Johnny O'Bryant,CHA,,,$3000,19,$10,15,$5000,21,$6000,18
Markieff Morris,WAS,$6100,6,$6100,6,$23,6,$12100,5,$12000,6
Jason Smith,WAS,$3900,14,$4200,14,$10,15,$5150,19,$8300,14
Amir Johnson,BOS,$3800,15,$3900,17,$10,15,$8000,14,$7700,17
Jonas Jerebko,BOS,$3500,18,$3000,19,$10,15,$5100,20,$6000,18
Juan Hernangomez,DEN,$3700,16,$4500,11,$10,15,$5200,18,$8800,11
Nikola Jokic,DEN,$10500,1,$10200,1,$50,1,$18100,1,$18300,1
Ryan Anderson,HOU,$4300,12,$4400,12,$19,8,$10550,9,$8800,11
Kyle Wiltjer,HOU,$3500,18,$3000,19,$10,15,$5000,21,$6000,18
Draymond Green,GSW,$8100,3,$7900,3,$40,3,$15700,3,$14600,3
David West,GSW,$3500,18,$3100,18,$10,15,$5950,15,$6000,18
Taj Gibson,OKC,$4200,13,$4400,12,$14,12,$9100,10,$8800,11
Enes Kanter,OKC,$5500,7,$5000,9,$19,8,$11700,6,$9800,10
Blake Griffin,LAC,$8700,2,$8100,2,$43,2,$16600,2,$15000,2
Marreese Speights,LAC,$3600,17,$4000,16,$12,14,$5800,16,$7800,16
