Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Thaddeus Young,IND,$5000,15,$5600,10,$15,16,$10150,13,$11200,10
Kevin Seraphin,IND,$3600,29,$3000,28,$10,21,$5000,29,$6000,28
Dario Saric,PHI,$6300,6,$5600,10,$32,4,$12150,5,$11200,10
Richaun Holmes,PHI,$6100,8,$5800,8,$20,11,$8950,18,$11500,8
Kevin Love,CLE,$7600,2,$7800,2,$36,2,$15450,2,$14300,2
Channing Frye,CLE,$3700,27,$4600,17,$10,21,$8350,20,$9100,17
James Johnson,MIA,$6500,5,$6800,4,$26,6,$9900,14,$12700,4
Udonis Haslem,MIA,$3500,31,$3000,28,$10,21,$5000,29,$6000,28
Andrew Nicholson,BKN,$3500,31,$3000,28,$10,21,$5000,29,$6000,28
Trevor Booker,BKN,$4300,16,$4000,20,$14,17,$10450,11,$7800,20
Amir Johnson,BOS,$3700,27,$3800,22,$10,21,$8400,19,$7400,22
Jonas Jerebko,BOS,$4000,19,$3000,28,$10,21,$5250,27,$6000,28
Markieff Morris,WAS,$5400,12,$4800,16,$19,13,$10400,12,$9400,16
Jason Smith,WAS,$3800,24,$3800,22,$11,19,$5050,28,$7400,22
Tobias Harris,DET,$5300,13,$5600,10,$21,10,$11600,7,$11200,10
Jon Leuer,DET,$3800,24,$4000,20,$11,19,$8150,22,$7800,20
Aaron Gordon,ORL,$6300,6,$6600,5,$24,7,$11600,7,$12300,5
Nikola Mirotic,CHI,$5700,10,$6200,6,$22,9,$9850,15,$12200,6
Bobby Portis,CHI,$3900,20,$4100,19,$10,21,$9150,16,$8100,19
Marvin Williams,CHA,$5900,9,$5800,8,$24,7,$12050,6,$11500,8
Frank Kaminsky,CHA,$5100,14,$4900,14,$20,11,$11600,7,$9700,15
John Henson,MIL,$3900,20,$3000,28,$10,21,$8200,21,$6000,28
LaMarcus Aldridge,SAS,$6700,4,$6000,7,$29,5,$14400,4,$11900,7
David Lee,SAS,$4300,16,$4900,14,$12,18,$7950,23,$9800,14
Al-Farouq Aminu,POR,$5500,11,$5400,13,$16,15,$9000,17,$10600,13
Noah Vonleh,POR,$3900,20,$3600,25,$10,21,$5000,29,$7000,25
Ryan Anderson,HOU,$4200,18,$4300,18,$19,13,$10800,10,$8500,18
Montrezl Harrell,HOU,$3900,20,$3400,26,$10,21,$6400,24,$6600,26
Blake Griffin,LAC,$9300,1,$8400,1,$43,1,$16800,1,$15600,1
Marreese Speights,LAC,$3500,31,$3300,27,$10,21,$5800,25,$6400,27
Boris Diaw,UTA,$3600,29,$3000,28,$10,21,$5000,29,$6000,28
Joel Bolomboy,UTA,$3500,31,$3000,28,$10,21,$5000,29,$6000,28
Draymond Green,GSW,$7000,3,$7000,3,$36,2,$14450,3,$13300,3
David West,GSW,$3800,24,$3700,24,$10,21,$5600,26,$7300,24
