Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Trevor Booker,BKN,$4400,11,$4600,15,$16,14,$10300,10,,
Quincy Acy,BKN,$3500,18,$3700,22,$10,19,$5000,33,,
Ersan Ilyasova,ATL,$4800,9,$5700,11,$19,11,$9600,15,,
Kris Humphries,ATL,$3500,18,$3000,24,$10,19,$5150,32,,
Marquese Chriss,PHO,$5100,8,$6000,7,$14,15,$8600,20,,
Dragan Bender,PHO,$3500,18,$3000,24,$10,19,$5000,33,,
Marvin Williams,CHA,$6500,3,$6000,7,$26,6,$11800,6,,
Frank Kaminsky,CHA,$5400,7,$5500,13,$26,6,$11550,7,,
Willie Cauley-Stein,SAC,$6100,4,$5800,10,$20,9,$9750,14,,
Anthony Tolliver,SAC,$3500,18,$3000,24,$10,19,$5350,31,,
Blake Griffin,LAC,$8800,1,$7900,2,$43,2,$17150,2,,
Marreese Speights,LAC,$3500,18,$3600,23,$10,19,$5950,26,,
Nikola Mirotic,CHI,$4600,10,$5600,12,$13,17,$10200,11,,
Bobby Portis,CHI,$4300,13,$4600,15,$10,19,$8950,17,,
Terrence Jones,MIL,$3700,17,$3000,24,$12,18,$9800,13,,
Taj Gibson,OKC,$4100,14,$4000,19,$14,15,$8900,18,,
Domantas Sabonis,OKC,$3500,18,$3000,24,$10,19,$5550,29,,
Montrezl Harrell,HOU,$3900,15,$3000,24,$10,19,$5950,26,,
Kyle Wiltjer,HOU,$3500,18,$3000,24,$10,19,$5000,33,,
James Johnson,MIA,$6100,4,$6800,6,$24,8,$11200,8,$12700,5
Udonis Haslem,MIA,$3500,18,$3000,24,$10,19,$5000,33,$6000,12
Amir Johnson,BOS,$3800,16,$3900,20,$10,19,$7900,21,$7700,10
Jonas Jerebko,BOS,$3500,18,$3000,24,$10,19,$5000,33,$6000,12
Dario Saric,PHI,$7600,2,$7500,4,$36,4,$12200,5,$13800,3
Richaun Holmes,PHI,$5600,6,$5900,9,$17,12,$8750,19,$11600,6
Thaddeus Young,IND,$4400,11,$4600,15,$17,12,$10150,12,$9100,8
Kevin Seraphin,IND,$3500,18,$3000,24,$10,19,$5000,33,$6000,12
JaMychal Green,MEM,,,$3900,20,$10,19,$9050,16,$7700,10
Brandan Wright,MEM,,,$3000,24,$10,19,$6050,25,$6000,12
Draymond Green,GSW,,,$7800,3,$38,3,$16050,3,$14400,2
David West,GSW,,,$3000,24,$10,19,$6300,24,$6000,12
Anthony Davis,NOP,,,$10000,1,$55,1,$20900,1,$18000,1
Donatas Motiejunas,NOP,,,$3000,24,$10,19,$6400,23,$6000,12
Mason Plumlee,DEN,,,$5000,14,$20,9,$10750,9,$9900,7
Darrell Arthur,DEN,,,$3000,24,$10,19,$5450,30,$6000,12
Noah Vonleh,POR,,,$4100,18,$10,19,$5000,33,$8100,9
Meyers Leonard,POR,,,$3000,24,$10,19,$6550,22,$6000,12
Julius Randle,LAL,,,$7100,5,$30,5,$13350,4,$13400,4
Thomas Robinson,LAL,,,$3000,24,$10,19,$5750,28,$6000,12
