Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Anthony Davis,PF,36.19,26.4,11.7,2.3,1.2,2.3,2.6,48.3,$11200,4.31
DeMarcus Cousins,C,34.45,26.9,10.7,4.3,1.3,1.4,3.4,48.2,$11100,4.34
LeBron James,SF,37.32,25.5,7.6,8.5,1.5,0.6,3.9,47.7,$11500,4.15
Kevin Durant,SF,34.51,26.2,8.4,4.7,1.1,1.6,2.4,46.3,$10700,4.33
Giannis Antetokounmpo,SG,35.38,22.6,8.7,5.3,1.8,1.8,3.0,45.2,$10500,4.3
Kawhi Leonard,SF,35.11,26.3,6.3,4.0,1.9,0.8,2.2,43.1,$9700,4.44
John Wall,PG,35.82,21.6,4.3,9.8,2.0,0.4,4.0,42.3,$10600,3.99
Stephen Curry,PG,33.56,25.8,4.4,6.7,1.8,0.2,3.0,42.1,$9700,4.34
Karl-Anthony Towns,C,36.14,22.0,11.3,2.6,0.6,1.5,2.5,41.2,$10400,3.96
Eric Bledsoe,PG,35.23,21.8,5.1,6.6,1.5,0.4,3.4,38.2,$9500,4.02
Kevin Love,PF,31.78,20.2,11.1,2.1,0.9,0.4,2.2,37.1,$7600,4.88
Andre Drummond,C,30.88,14.8,13.9,1.1,1.6,1.3,2.0,36.9,$8500,4.34
Hassan Whiteside,C,33.06,16.5,12.9,0.9,0.8,2.1,2.2,36.9,$8800,4.2
Draymond Green,PF,33.18,11.6,8.6,7.2,1.8,1.5,2.5,36.8,$7800,4.72
Kyrie Irving,PG,34.81,23.3,3.4,6.1,1.2,0.2,2.6,36.7,$8600,4.27
Kemba Walker,PG,34.27,22.4,4.2,5.7,1.1,0.3,2.4,36.4,$7600,4.79
Paul George,SF,35.76,22.7,6.2,3.4,1.7,0.3,3.1,36.1,$8700,4.15
Paul Millsap,PF,33.71,17.6,8,3.5,1.5,1.1,2.3,35.4,$7900,4.47
Jrue Holiday,PG,34.80,17.2,3.8,7.8,1.7,0.6,3.0,35.1,$8000,4.38
Mike Conley,PG,34.08,19.6,4,6.1,1.5,0.3,2.4,34.8,$7800,4.46
Carmelo Anthony,SF,34.04,22.8,6,2.8,0.8,0.4,1.9,34.7,$8100,4.28
Gordon Hayward,SF,34.74,21.2,5.4,3.7,0.9,0.3,2.1,33.5,$7600,4.41
Nikola Jokic,PF,27.07,16.4,8.6,3.8,0.7,0.9,2.1,33.5,$10300,3.25
Jabari Parker,PF,34.36,20.4,6.2,2.9,1.0,0.5,1.8,33.4,$7400,4.51
Kristaps Porzingis,PF,33.36,18.8,7.7,1.3,0.7,1.8,1.7,33.3,$6600,5.04
LaMarcus Aldridge,PF,32.40,18.3,7.8,2.3,0.6,1.2,1.5,33.2,$7800,4.26
Jeff Teague,PG,32.92,15.7,4,7.8,1.5,0.4,2.8,33.2,$7600,4.37
