Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,37.39,27.2,6.5,10.3,1.5,0.4,4.8,49.5,$11000,4.5
DeMarcus Cousins,C,35.79,27.3,11.7,3.6,1.3,1.6,3.2,49.3,$11200,4.41
Anthony Davis,PF,36.72,25.7,10.7,2.3,1.2,2.3,2.2,46.8,$11500,4.07
LeBron James,SF,36.47,24.6,7.6,7.6,1.5,0.6,3.5,45.8,$10400,4.41
Chris Paul,PG,34.29,19.6,4.8,10.0,2.4,0.2,2.4,43.2,$9600,4.5
Giannis Antetokounmpo,SG,37.07,21.0,8.7,5.0,1.7,1.9,3.0,43.1,$10200,4.23
Kevin Durant,SF,33.30,25.0,7.4,4.1,1.1,1.3,2.6,42.2,$9900,4.27
Damian Lillard,PG,36.79,25.1,4.3,6.5,1.1,0.3,3.0,39.8,$9500,4.19
Kawhi Leonard,SF,34.04,23.3,6.5,3.8,1.9,0.6,2.1,39.7,$8400,4.73
DeMar DeRozan,SG,36.34,26.3,5,4.8,1.2,0.1,2.5,39.6,$8600,4.6
Stephen Curry,PG,32.97,24.2,4.3,6.1,1.6,0.3,2.8,39.5,$8700,4.54
Kyle Lowry,PG,37.02,22.2,4.8,7.1,1.7,0.2,3.0,39.4,$8400,4.69
Hassan Whiteside,C,33.55,16.7,13.1,0.8,0.7,2.4,1.9,37.9,$9000,4.21
Paul George,SF,36.47,22.7,7.2,3.6,1.9,0.3,3.4,37.7,$8100,4.66
Marc Gasol,C,34.26,19.5,7.6,3.9,0.7,1.8,2.1,37.4,$8100,4.61
Kemba Walker,PG,34.44,23.0,4.1,5.3,1.5,0.3,2.2,37.3,$8000,4.66
Kristaps Porzingis,PF,35.28,20.0,8.8,1.8,0.6,1.8,1.6,36.5,$7800,4.67
DeAndre Jordan,C,34.09,12.8,14.4,1.0,0.7,2.1,1.5,35.7,$7700,4.63
Draymond Green,PF,32.81,11.9,8.4,6.7,1.6,1.3,2.4,35.4,$8000,4.43
Carmelo Anthony,SF,34.78,22.3,6.4,3.3,0.9,0.4,2.1,35.4,$7700,4.6
Isaiah Thomas,PG,33.92,22.8,2.9,6.0,1.0,0.2,2.3,35.4,$8000,4.42
Rudy Gobert,C,35.21,13.3,12.7,1.0,0.7,2.4,1.8,34.4,$7600,4.53
Jrue Holiday,PG,34.11,17.2,4.4,7.0,1.6,0.5,2.9,34.3,$7200,4.76
Gordon Hayward,SF,36.13,20.8,5.4,4.2,1.2,0.3,2.7,33.9,$7900,4.29
Kyrie Irving,PG,34.83,22.6,3.6,5.0,0.8,0.1,2.4,33.8,$7500,4.51
Al Horford,C,32.32,15.7,6.7,4.1,0.7,2.0,1.6,33.7,$8000,4.21
C.J. McCollum,SG,35.04,21.7,3.8,4.4,1.1,0.4,2.4,33.5,$7300,4.58
Myles Turner,C,32.30,15.4,8.4,1.2,0.8,2.5,1.5,32.4,$6300,5.14
LaMarcus Aldridge,PF,32.30,17.8,8,1.9,0.7,1.2,1.9,32.2,$6500,4.95
Joel Embiid,C,28.35,17.0,7.7,1.9,0.8,2.2,3.2,31.9,$7200,4.43
Jeff Teague,PG,32.29,14.7,3.3,7.5,1.8,0.5,2.8,31.7,$7300,4.34
