Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
LeBron James,SF,36.84,24.9,7.5,6.9,1.4,0.6,3.0,45.3,$9900,4.57
Damian Lillard,PG,36.08,26.1,4.4,6.3,0.9,0.2,3.2,39.8,$9500,4.19
Karl-Anthony Towns,C,35.49,21.0,10.1,2.3,0.8,1.6,2.3,39.1,$8400,4.65
Jimmy Butler,SF,36.27,21.9,5.5,4.6,1.9,0.4,2.2,37.8,$8600,4.4
Kemba Walker,PG,35.76,22.9,4.3,5.2,1.6,0.3,2.2,37.5,$8300,4.51
Kyle Lowry,PG,37.41,19.0,4.5,6.9,1.9,0.3,2.7,36.5,$8000,4.56
Paul Millsap,PF,33.06,16.6,8.8,3.4,1.9,1.4,2.5,36.4,$7400,4.91
Hassan Whiteside,C,32.74,15.1,12.2,0.7,0.7,3.0,2.3,35.9,$8500,4.22
Kevin Love,PF,33.21,18.5,10.2,2.2,0.7,0.6,1.8,34.8,$7500,4.65
DeMar DeRozan,SG,37.75,23.4,4.2,3.7,1.0,0.1,2.1,34.1,$9200,3.71
Kyrie Irving,PG,35.96,21.6,3.8,4.3,0.9,0.3,2.5,32.5,$7400,4.39
C.J. McCollum,SG,35.27,21.1,3.2,4.2,1.0,0.4,2.4,31.6,$7400,4.28
Nicolas Batum,SG,35.12,15.5,5.8,5.7,1.0,0.5,2.6,31.4,$6500,4.83
Dwyane Wade,SG,32.32,17.9,3.9,5.2,1.3,0.3,2.5,31.1,$6400,4.86
Dwight Howard,C,29.59,11.6,11.1,1.2,0.9,1.8,2.1,30.0,$7900,3.8
Julius Randle,PF,29.13,14.5,9.8,2.3,0.7,0.4,2.1,29.8,$6400,4.66
Dennis Schroder,PG,30.14,16.2,3.1,6.6,1.0,0.3,2.7,29.7,$6100,4.87
Brook Lopez,C,28.74,17.0,6.6,1.6,0.6,1.7,2.2,29.7,$6800,4.37
Andrew Wiggins,SF,35.38,21.7,3.6,2.0,1.0,0.4,2.3,29.5,$6900,4.28
Rajon Rondo,PG,31.77,9.6,5.6,8.5,1.4,0.2,2.8,29.5,$5500,5.36
Gorgui Dieng,PF,31.35,11.2,8.7,2.1,1.4,1.4,2.1,28.3,$5400,5.24
Zach LaVine,SG,35.00,17.7,3.4,3.6,1.0,0.2,1.9,27.7,$6200,4.46
Trevor Booker,PF,29.72,10.0,8.9,2.1,1.4,0.8,1.3,26.9,$5600,4.81
Robin Lopez,C,30.33,10.7,9.7,0.7,0.4,1.8,1.2,26.6,$4400,6.04
Marvin Williams,PF,29.59,12.7,6.8,1.4,0.8,1.1,0.9,25.9,$5000,5.17
Mason Plumlee,C,26.13,8.9,8.2,3.1,0.9,1.0,1.7,25.5,$5100,5
Taj Gibson,PF,29.25,11.4,7.6,1.7,0.8,0.9,1.3,25.2,$5500,4.58
D'Angelo Russell,PG,28.01,14.0,3.1,4.3,0.9,0.2,2.5,23.9,$5800,4.12
Maurice Harkless,SF,32.33,11.9,6.7,1.4,0.9,0.7,1.4,23.8,$4600,5.18
Michael Kidd-Gilchrist,SF,32.14,10.7,6.9,1.4,1.0,0.8,1.2,23.5,$5400,4.35
Jonas Valanciunas,C,28.49,10.0,8.6,0.5,0.4,1.3,1.2,23.3,$5800,4.01
Tyler Johnson,PG,32.76,12.9,3.9,2.7,1.0,0.3,1.5,22.7,$4900,4.64
Sean Kilpatrick,SG,29.81,16.0,3.3,2.3,0.6,0.1,2.1,22.7,$5500,4.13
Kent Bazemore,SF,27.77,10.9,4.8,2.2,1.3,0.5,1.7,21.9,$4800,4.55
Cody Zeller,C,26.24,9.7,5.9,1.5,0.7,1.0,0.9,21.5,$4000,5.38
Rondae Hollis-Jefferson,SF,29.51,8.4,6.3,2.2,1.0,0.6,1.3,21.2,$4300,4.92
Justise Winslow,SF,35.29,8.8,6.1,2.4,1.1,0.4,1.6,21.1,$5000,4.22
Jordan Clarkson,SG,25.98,13.3,3.1,2.1,1.1,0.1,1.6,21.0,$4900,4.28
Nikola Mirotic,PF,25.89,11.2,5.3,1.3,0.7,0.6,1.3,20.8,$4300,4.84
Lucas Nogueira,C,20.31,6.5,7.1,0.8,1.1,1.7,1.1,20.7,$4600,4.5
Tristan Thompson,C,29.80,7.0,8.8,0.6,0.4,1.1,0.8,20.7,$4600,4.49
Isaiah Whitehead,PG,26.18,10.7,4.2,2.8,0.9,0.4,1.9,20.6,$4500,4.59
Louis Williams,SG,22.97,13.4,2.2,2.6,0.9,0.2,1.5,20.6,$5200,3.97
Richard Jefferson,SF,31.58,12.6,4.6,1.2,0.6,0.2,1.0,20.5,$3500,5.86
Evan Turner,SF,25.24,9.4,3.8,4.0,0.7,0.3,2.0,20.0,$4000,4.99
Allen Crabbe,SG,31.46,11.9,3.1,1.6,0.9,0.2,1.0,19.2,$3700,5.19
Josh Richardson,SG,32.89,11.0,2.8,2.3,0.9,0.2,1.2,18.8,$4000,4.7
Luol Deng,SF,23.62,9.6,4.7,1.4,0.7,0.3,0.8,18.5,$4000,4.64
Bojan Bogdanovic,SF,28.08,12.8,3.1,1.6,0.5,0.1,1.6,18.5,$4000,4.63
Meyers Leonard,PF,23.23,9.7,5.4,1.5,0.1,0.4,1.2,18.2,$3600,5.06
Thabo Sefolosha,SF,25.19,7.2,4.6,2.0,1.3,0.3,1.1,17.8,$4600,3.87
Joe Harris,SG,24.35,8.6,2.8,3.5,0.8,0.3,1.7,17.7,$3600,4.92
Iman Shumpert,SG,30.27,7.7,4.3,1.9,1.4,0.3,1.4,17.7,$3900,4.54
Timofey Mozgov,C,19.18,8.0,5.6,0.7,0.3,1.2,1.1,17.7,$3600,4.91
Brandon Ingram,SF,24.98,9.3,3.9,1.6,0.7,0.4,1.2,17.4,$3500,4.97
Channing Frye,PF,20.22,9.0,4.3,0.8,0.3,0.7,0.7,16.7,$3900,4.27
Patrick Patterson,PF,28.08,7.0,4.5,1.4,0.9,0.4,0.8,16.3,$4000,4.08
Nick Young,SG,24.74,10.3,2.8,1.1,0.6,0.2,0.7,16.2,$4200,3.86
Frank Kaminsky,PF,20.20,7.9,4.3,1.3,0.6,0.4,0.8,16.2,$3800,4.27
Marco Belinelli,SF,23.39,9.4,2.4,1.7,0.6,0.2,0.8,15.6,$3600,4.34
DeMarre Carroll,SF,23.68,7.1,3.7,1.5,0.8,0.3,0.8,15.2,$3900,3.89
Justin Hamilton,C,20.62,7.8,3.6,1.1,0.7,0.5,1.0,15.2,$4400,3.45
Mike Muscala,PF,19.34,6.8,4.4,1.0,0.5,0.7,0.9,15.1,$4000,3.77
Dion Waiters,SG,21.93,7.8,2.5,2.2,0.8,0.3,1.3,15.0,$4300,3.49
Derrick Williams,PF,18.88,8.7,3.7,1.0,0.5,0.1,1.0,14.8,$3600,4.12
Larry Nance Jr.,PF,19.32,6.2,4,0.8,1.2,0.4,0.6,14.8,$3800,3.89
Kyle Korver,SG,26.40,8.2,2.7,1.5,0.7,0.4,1.3,14.6,$3600,4.05
Tarik Black,C,16.59,5.0,5.6,0.6,0.3,1.0,0.8,14.4,$3500,4.12
Ramon Sessions,PG,16.41,7.6,1.7,3.1,0.5,0.1,1.2,14.3,$3500,4.08
Isaiah Canaan,PG,20.65,8.6,2.1,1.8,0.5,0.1,0.9,14.1,$3500,4.03
James Johnson,SF,19.20,7.0,3.2,1.3,0.8,0.4,1.2,14.0,$3800,3.68
Malcolm Delaney,PG,17.46,7.1,3,1.8,0.5,0.2,1.0,13.8,$3600,3.83
Roy Hibbert,C,15.60,5.8,3.5,0.8,0.3,1.0,0.7,13.1,$3500,3.74
Cory Joseph,PG,19.29,6.2,2.1,2.6,0.7,0.1,1.3,12.9,$3500,3.69
Nemanja Bjelica,PF,17.37,6.2,3.7,1.0,0.6,0.3,1.1,12.8,$4000,3.21
Tim Hardaway Jr.,SG,20.07,7.8,2.2,1.2,0.5,0.2,0.8,12.8,$3600,3.57
Mike Dunleavy,SF,18.29,6.9,2.7,1.2,0.5,0.3,0.8,12.7,$3500,3.64
Kris Dunn,PG,16.40,5.6,3.3,1.4,0.7,0.3,1.1,12.6,$3700,3.39
Ed Davis,PF,14.18,4.9,4,0.5,0.4,1.0,0.8,12.5,$3500,3.56
Norman Powell,SG,16.37,6.3,2.6,1.4,0.6,0.0,0.9,11.8,$4000,2.96
Shabazz Muhammad,SF,15.23,7.9,2.6,0.5,0.2,0.1,0.6,11.8,$3500,3.36
Terrence Ross,SF,18.88,7.3,1.8,0.7,0.8,0.2,0.8,11.7,$3500,3.35
Cole Aldrich,C,12.83,4.7,3.9,0.5,0.5,0.5,0.5,11.6,$3500,3.32
Pascal Siakam,PF,14.98,5.8,3,0.8,0.6,0.2,0.9,11.3,$3500,3.23
Bobby Portis,PF,10.45,5.3,3.8,0.8,0.2,0.3,0.8,11.3,$3500,3.22
Randy Foye,SG,15.50,4.9,1.6,2.0,0.5,0.2,0.7,10.5,$4000,2.63
Jake Layman,PF,10.55,6.5,1.9,0.8,0.4,0.2,0.7,10.5,$3500,2.99
Luis Scola,PF,12.08,5.3,3.1,0.6,0.4,0.1,0.8,10.1,$3700,2.74
Jordan Hill,PF,0.12,4.4,3.2,0.7,0.2,0.4,0.6,9.9,$3500,2.83
Anthony Bennett,PF,0.15,4.8,2.4,0.7,0.5,0.3,0.5,9.8,$3500,2.81
Kris Humphries,PF,9.84,4.7,3.2,0.3,0.2,0.4,0.6,9.6,$3700,2.59
Thomas Robinson,PF,6.66,3.4,2.9,0.5,0.4,0.7,0.5,9.3,$3500,2.67
Jerian Grant,PG,10.26,3.5,1.4,2.3,0.5,0.2,1.0,9.0,$3500,2.58
Tyus Jones,PG,11.11,3.4,1.2,2.1,0.7,0.1,1.0,8.6,$3700,2.32
Spencer Hawes,C,8.88,3.6,2.5,0.8,0.3,0.3,0.7,8.3,$3900,2.13
Jordan McRae,SG,0.07,5.2,1,1.4,0.3,0.1,1.0,8.3,$3500,2.37
Udonis Haslem,PF,3.42,3.1,2.8,0.7,0.4,0.2,0.5,8.2,$3500,2.35
Brandon Rush,SG,4.60,4.1,2.2,0.6,0.2,0.3,0.5,8.1,$3500,2.33
Jose Calderon,PG,3.22,3.9,1.6,1.2,0.4,0.1,0.6,8.0,$3500,2.29
Yogi Ferrell,PG,3.20,4.2,1.6,0.8,0.3,0.2,0.6,7.7,$3500,2.21
Noah Vonleh,PF,9.98,3.3,3.2,0.3,0.2,0.2,0.7,7.7,$3500,2.2
