Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,37.70,28.0,7.4,10.5,1.6,0.3,4.8,51.6,$11600,4.45
Anthony Davis,PF,38.76,27.9,11.3,2.4,1.3,2.5,2.4,50.3,$11600,4.33
DeMarcus Cousins,C,35.48,27.9,11,3.7,1.3,1.5,3.1,49.2,$11200,4.39
Giannis Antetokounmpo,SG,37.54,22.8,9,5.6,2.1,2.0,3.2,47.0,$10600,4.43
LeBron James,SF,37.03,24.3,7.7,7.3,1.5,0.6,3.7,45.0,$10000,4.5
John Wall,PG,37.32,23.0,4.4,9.9,2.1,0.6,4.2,44.3,$9700,4.57
Karl-Anthony Towns,C,38.65,23.5,12.2,2.4,0.7,1.5,2.8,43.3,$9200,4.71
Jimmy Butler,SF,37.96,25.5,6.4,4.9,1.7,0.5,2.4,42.5,$8200,5.19
Paul Millsap,PF,37.36,20.3,9,3.8,1.9,1.1,2.4,40.4,$8200,4.93
DeMar DeRozan,SG,36.62,26.7,5.3,4.6,1.3,0.1,2.4,40.4,$8300,4.86
Kemba Walker,PG,35.64,24.1,4.5,5.4,1.5,0.3,2.4,38.8,$8000,4.85
Kyle Lowry,PG,37.72,20.8,4.7,7.4,1.7,0.3,2.9,38.6,$8700,4.44
Marc Gasol,C,35.08,19.8,7.5,3.9,1.0,1.5,2.3,37.4,$8000,4.67
Paul George,SF,36.17,22.4,7,3.5,1.8,0.3,3.2,37.1,$7900,4.69
C.J. McCollum,SG,38.08,24.2,4.2,4.5,1.1,0.5,2.7,36.5,$7100,5.14
DeAndre Jordan,C,34.32,12.7,14.5,1.1,0.7,2.2,1.7,35.9,$7200,4.98
Kevin Love,PF,32.56,19.5,10,1.7,0.9,0.5,1.7,35.2,$8400,4.18
Dennis Schroder,PG,35.57,19.4,3.7,8.0,1.1,0.2,3.5,34.9,$7100,4.92
Eric Bledsoe,PG,32.78,19.7,4.9,5.7,1.4,0.5,3.0,34.9,$8200,4.26
Andre Drummond,C,31.21,14.8,12.8,1.3,1.4,1.0,2.0,34.9,$7400,4.72
Kyrie Irving,PG,34.53,21.8,3.8,5.3,1.2,0.2,2.5,34.6,$7900,4.38
Jrue Holiday,PG,34.54,17.9,4,6.9,1.4,0.6,2.8,34.3,$7100,4.82
Brook Lopez,C,30.56,20.5,6.7,2.2,0.6,1.7,2.3,34.1,$7300,4.68
Nicolas Batum,SG,36.61,15.5,7,6.3,1.2,0.4,2.6,34.0,$7500,4.53
Jeff Teague,PG,33.73,16.6,3.5,7.5,1.8,0.4,2.6,33.9,$8200,4.13
Dwyane Wade,SG,32.90,20.0,4.6,4.3,1.6,0.5,2.6,33.6,$6700,5.01
Rudy Gay,SF,34.20,18.7,6.1,2.9,1.8,0.8,2.2,33.4,$7300,4.57
Myles Turner,C,32.04,16.2,8.3,1.1,0.7,2.7,1.5,33.1,$6200,5.34
Joel Embiid,C,28.03,18.0,7.4,1.9,0.7,2.2,3.0,32.5,$7100,4.58
Bradley Beal,SG,36.32,22.4,3.4,3.4,0.9,0.3,2.2,31.8,$6900,4.61
Marcin Gortat,C,36.20,13.3,11.3,1.7,0.6,1.3,1.8,31.4,$6100,5.15
Jabari Parker,PF,34.64,19.4,5.6,2.2,1.2,0.4,1.6,31.0,$6900,4.5
Jeremy Lin,PG,31.60,16.0,3.9,6.2,1.4,0.6,3.2,30.8,$6400,4.81
Andrew Wiggins,SF,38.17,22.4,4,2.4,0.7,0.4,2.4,30.6,$6200,4.94
Zach LaVine,SG,39.28,20.7,3.5,3.6,0.9,0.3,2.3,30.4,$6800,4.47
Rajon Rondo,PG,35.06,10.0,6.4,8.0,1.8,0.2,3.3,30.4,$6000,5.06
Serge Ibaka,PF,32.41,16.0,7.4,1.2,0.6,1.8,1.2,30.3,$6300,4.81
Nikola Vucevic,C,28.31,14.0,9.5,2.2,0.7,0.8,1.7,30.0,$6600,4.55
Ricky Rubio,PG,34.88,9.7,4.7,8.5,2.1,0.1,2.7,29.8,$5800,5.14
Mike Conley,PG,30.34,16.3,3.1,5.4,1.3,0.3,2.0,29.3,$7000,4.19
Gorgui Dieng,PF,36.20,11.4,9.4,2.2,1.1,1.5,2.0,29.2,$5600,5.21
Montrezl Harrell,C,28.05,13.7,7.8,1.8,0.8,1.3,1.3,28.7,$4500,6.37
Mason Plumlee,C,29.04,11.4,7.9,3.7,0.9,1.1,1.8,28.6,$6000,4.77
Nikola Jokic,PF,26.50,12.3,8.3,3.3,0.8,0.8,1.8,28.6,$6600,4.33
Harrison Barnes,SF,36.30,18.4,5.6,1.9,0.7,0.2,1.6,28.2,$6500,4.33
Patrick Beverley,PG,33.39,10.8,6.3,4.8,1.6,0.5,1.6,28.2,$5800,4.86
Otto Porter,SF,35.10,13.9,7,1.5,1.7,0.6,1.0,28.2,$5400,5.21
Robert Covington,SF,33.56,13.3,6.8,1.9,2.0,0.8,2.4,27.5,$5300,5.19
Markieff Morris,PF,33.40,14.3,6.2,2.1,1.3,1.0,2.2,27.3,$5100,5.35
Jon Leuer,PF,32.10,13.6,8.2,1.8,0.6,0.6,1.4,27.1,$4900,5.54
Reggie Jackson,PG,30.37,16.2,2.5,5.8,0.8,0.1,2.6,27.1,$5500,4.93
T.J. Warren,SF,32.48,16.3,4.8,1.5,1.5,0.3,1.0,26.9,$5600,4.81
Eric Gordon,SG,30.56,17.5,3,3.0,0.8,0.5,1.7,26.5,$5700,4.65
Wilson Chandler,SF,30.22,15.5,6.4,1.8,0.8,0.3,1.6,26.5,$6000,4.41
Michael Kidd-Gilchrist,SF,33.34,11.8,7.9,1.4,1.0,1.1,1.1,26.5,$4500,5.88
Robin Lopez,C,29.35,11.1,8.8,1.0,0.3,2.1,1.6,26.4,$4800,5.49
Evan Fournier,SG,33.92,17.5,3,3.3,1.0,0.1,1.9,26.4,$5900,4.47
Trevor Ariza,SF,34.33,13.8,4.8,2.0,2.2,0.3,1.3,26.3,$5600,4.69
Deron Williams,PG,32.25,13.8,2.8,6.6,0.6,0.1,2.3,26.2,$6600,3.96
Elfrid Payton,PG,29.44,11.7,3.4,5.8,1.3,0.5,2.1,26.0,$6000,4.33
Danilo Gallinari,SF,33.65,16.0,4.9,2.0,0.8,0.4,1.5,25.8,$6100,4.23
Devin Booker,SG,33.36,17.5,2.9,3.3,0.9,0.3,2.6,25.7,$6200,4.15
Cody Zeller,C,29.30,11.8,7.2,1.5,0.8,1.3,1.2,25.7,$5100,5.04
Taj Gibson,PF,29.03,11.9,7.9,1.5,0.4,1.5,1.8,25.6,$5200,4.93
Gary Harris,SG,32.36,15.1,3.5,2.9,1.2,0.4,1.3,25.6,$4700,5.44
Trevor Booker,PF,27.73,9.8,8.4,2.1,1.5,0.6,1.8,25.4,$5300,4.8
Ryan Anderson,PF,33.12,15.7,6,1.3,0.5,0.3,1.2,25.3,$5900,4.28
Kentavious Caldwell-Pope,SG,34.10,15.4,3.6,2.6,1.2,0.2,1.2,25.2,$5500,4.59
Jonas Valanciunas,C,26.70,11.0,9.4,0.8,0.5,0.9,1.3,25.0,$5600,4.46
Raymond Felton,PG,35.68,12.1,3.9,3.6,1.5,0.7,1.8,24.8,$4000,6.2
