Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,35.48,27.2,8.3,9.9,1.5,0.3,4.7,50.9,$11900,4.28
Kevin Durant,SF,35.49,25.9,7.8,4.8,1.2,1.2,2.9,44.4,$9900,4.48
Stephen Curry,PG,33.14,26.8,4.7,6.7,1.7,0.2,2.9,43.4,$9300,4.67
Kawhi Leonard,SF,34.85,25.0,6.8,4.0,1.9,0.9,2.2,42.6,$8600,4.95
John Wall,PG,36.28,20.7,4,9.1,1.7,0.4,3.6,39.8,$9300,4.27
Draymond Green,PF,33.77,13.9,9.3,7.3,1.6,1.6,2.8,39.6,$8000,4.95
Kemba Walker,PG,36.41,22.8,4.5,5.6,1.7,0.4,2.1,38.7,$8500,4.55
Andre Drummond,C,31.91,15.3,14.2,1.0,1.5,1.4,1.9,37.7,$8400,4.49
Karl-Anthony Towns,C,34.16,19.0,10,2.2,0.6,1.5,2.3,36.2,$8800,4.11
Carmelo Anthony,SF,35.44,22.2,6.9,3.6,0.9,0.4,2.4,36.1,$7600,4.75
Pau Gasol,C,31.54,16.7,10,2.9,0.6,1.7,2.0,35.7,$6200,5.75
Marc Gasol,C,35.13,16.9,8.1,3.5,0.9,1.9,2.4,35.1,$7100,4.94
LaMarcus Aldridge,PF,33.84,19.1,8.6,1.6,0.8,1.4,1.7,34.5,$7000,4.93
Hassan Whiteside,C,32.04,14.1,12.2,0.6,0.7,2.2,1.9,33.5,$8900,3.77
Marcin Gortat,C,32.73,13.4,10.6,1.3,0.6,1.4,1.6,30.5,$6200,4.91
Andrew Wiggins,SF,36.25,20.8,4.4,2.5,1.1,0.4,2.5,30.3,$6200,4.89
Klay Thompson,SG,33.05,21.8,3.6,2.3,0.6,0.6,1.9,30.1,$6000,5.01
Mike Conley,PG,32.63,16.6,3.4,5.3,1.5,0.3,2.2,30.0,$7600,3.95
Nicolas Batum,SG,34.70,14.7,5.7,5.4,0.9,0.5,2.5,29.9,$6700,4.47
Kristaps Porzingis,PF,30.53,16.6,7.1,1.3,0.6,1.5,1.5,29.8,$7200,4.13
Michael Kidd-Gilchrist,SF,36.75,13.4,7.3,1.7,0.9,1.2,1.3,27.6,$5500,5.02
Zach LaVine,SG,35.43,17.5,3.6,3.3,1.0,0.4,2.1,27.5,$5800,4.74
Bradley Beal,SG,34.65,18.2,3.1,3.4,0.9,0.3,2.2,27.2,$6000,4.54
Goran Dragic,PG,33.11,14.7,3.9,5.2,0.8,0.3,2.8,26.6,$6400,4.15
Gorgui Dieng,PF,28.43,10.2,8.3,2.6,0.9,1.3,2.0,26.5,$5900,4.48
Victor Oladipo,SG,31.67,16.3,4.3,2.9,0.9,0.3,2.2,26.0,$6000,4.34
Tobias Harris,PF,33.10,14.7,5.5,1.9,0.8,0.5,1.7,25.1,$5200,4.82
Ishmael Smith,PG,29.98,11.8,3.2,5.6,1.2,0.2,1.8,25.0,$5200,4.82
Otto Porter,SF,32.23,12.2,5.5,1.7,1.6,0.5,1.1,24.5,$5900,4.14
