Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,36.39,27.9,7.7,10.9,1.6,0.5,5.3,52.4,$12100,4.33
DeMarcus Cousins,C,34.38,26.4,11,4.5,1.5,1.4,3.5,48.7,$10000,4.87
Anthony Davis,PF,36.26,26.5,11.5,2.2,1.1,2.4,2.5,48.1,$10000,4.81
LeBron James,SF,37.54,25.5,7.6,8.8,1.5,0.6,4.3,47.7,$11100,4.3
Stephen Curry,PG,36.55,27.8,5,7.4,2.1,0.2,3.2,46.3,$9300,4.98
Jimmy Butler,SF,37.03,24.5,6.3,5.5,1.8,0.4,2.3,42.4,$9300,4.56
Karl-Anthony Towns,C,36.11,22.1,11.3,2.7,0.7,1.4,2.6,41.3,$10300,4.01
Jrue Holiday,PG,37.81,18.8,4.8,8.5,1.8,0.7,3.7,38.6,$7700,5.01
Kemba Walker,PG,34.64,22.7,4.1,5.7,1.2,0.3,2.3,36.9,$8000,4.61
Kyrie Irving,PG,34.99,23.2,3.4,5.9,1.2,0.2,2.5,36.4,$8900,4.09
Hassan Whiteside,C,32.69,15.9,13,0.8,0.8,2.0,2.1,36.2,$9300,3.89
Draymond Green,PF,32.68,10.9,8.4,7.0,2.0,1.4,2.5,35.8,$7500,4.77
Carmelo Anthony,SF,34.32,23.2,6,2.9,0.9,0.5,2.1,35.5,$8500,4.17
Paul George,SF,35.89,22.2,5.9,3.4,1.5,0.4,3.0,35.2,$8100,4.34
Paul Millsap,PF,33.68,17.3,7.6,3.4,1.4,1.0,2.2,34.1,$7700,4.43
Klay Thompson,SG,37.40,24.3,4.1,2.4,0.9,0.6,2.0,33.8,$7000,4.83
Brook Lopez,C,29.86,20.5,6,2.6,0.6,1.7,2.5,33.7,$7700,4.38
Goran Dragic,PG,34.23,19.8,4,6.3,1.0,0.2,3.1,33.4,$7800,4.28
Jeff Teague,PG,32.74,15.4,4.2,7.7,1.5,0.4,2.9,32.9,$6900,4.77
Dwyane Wade,SG,30.72,19.3,4.3,4.1,1.5,0.7,2.2,32.8,$8000,4.1
Nikola Vucevic,C,29.72,14.8,9.9,2.6,0.9,1.1,1.8,32.8,$7300,4.49
Andrew Wiggins,SF,37.13,22.3,4.2,2.7,1.0,0.4,2.3,31.9,$8700,3.67
Nicolas Batum,SG,34.72,14.8,6.4,6.0,1.1,0.4,2.7,31.8,$7100,4.48
Dwight Howard,C,29.40,12.6,12.2,1.2,0.9,1.4,2.0,31.6,$7200,4.39
Willie Cauley-Stein,PF,32.35,15.4,8.3,1.3,1.3,1.3,1.9,30.6,$4800,6.38
Myles Turner,C,31.09,15.4,7.3,1.2,0.9,2.1,1.4,30.6,$6400,4.78
Dennis Schroder,PG,31.04,17.3,3.1,6.3,0.9,0.2,3.0,29.7,$6500,4.56
Ricky Rubio,PG,33.72,9.7,4.2,8.7,1.9,0.2,2.6,29.4,$7000,4.2
Dirk Nowitzki,PF,29.02,15.6,6.8,1.8,0.8,0.9,1.1,28.8,$6100,4.71
Robert Covington,SF,34.27,13.1,7.1,1.9,2.0,1.2,2.2,28.7,$6800,4.22
Harrison Barnes,SF,35.73,19.4,5.2,1.6,0.8,0.2,1.4,28.6,$6300,4.55
Guillermo Hernangomez,C,28.78,11.5,10.5,1.9,0.8,1.0,2.1,28.5,$5900,4.82
Derrick Rose,PG,32.04,17.4,3.7,4.6,0.8,0.3,2.5,28.4,$6400,4.44
Dion Waiters,SG,31.38,16.4,3.6,4.5,1.0,0.5,2.2,28.3,$7300,3.87
Frank Kaminsky,PF,35.31,15.0,6,2.6,1.1,0.4,1.4,27.7,$5900,4.69
Elfrid Payton,PG,29.47,12.7,3.6,5.8,1.2,0.4,2.3,26.6,$5400,4.93
Nikola Mirotic,PF,32.59,13.1,7.6,1.2,1.0,1.0,1.5,26.5,$4000,6.63
Louis Williams,SG,24.02,17.6,2.4,3.5,1.1,0.2,1.9,26.4,$6300,4.2
Marvin Williams,PF,34.53,13.5,6.8,1.4,0.9,0.9,1.0,26.4,$5200,5.07
Tyreke Evans,SG,23.94,14.1,3.9,4.7,1.2,0.2,2.3,26.3,$6100,4.32
Richaun Holmes,PF,25.55,11.3,7.7,1.3,1.1,1.5,1.4,26.3,$3500,7.51
Evan Fournier,SG,33.48,17.1,3.3,3.4,1.0,0.1,2.2,26.2,$5500,4.76
T.J. McConnell,PG,30.49,8.3,3.9,7.5,1.9,0.1,2.3,25.9,$6200,4.18
Trevor Booker,PF,26.19,10.7,8.5,2.2,1.2,0.6,2.0,25.8,$5200,4.96
Tristan Thompson,C,32.81,8.8,10.4,0.9,0.6,1.3,0.9,25.5,$6400,3.99
Patrick Beverley,PG,30.69,10.2,5.5,4.2,1.5,0.4,1.4,25.5,$5300,4.81
Michael Kidd-Gilchrist,SF,33.28,10.7,8,1.4,0.9,1.1,0.9,25.5,$5800,4.4
Dario Saric,PF,30.58,13.0,7.5,2.2,0.8,0.3,2.3,25.2,$5700,4.42
Channing Frye,PF,28.50,14.3,6.2,1.2,0.4,1.0,1.2,25.1,$5300,4.74
Tyler Johnson,PG,27.91,13.8,4,2.8,1.0,0.6,1.0,25.0,$5700,4.39
Eric Gordon,SG,30.31,17.1,2.7,2.9,0.6,0.4,1.7,25.0,$5400,4.63
Gorgui Dieng,PF,31.50,10.1,7.8,1.7,0.9,1.1,1.3,24.7,$5700,4.34
Trevor Ariza,SF,34.22,11.8,5.1,2.2,1.8,0.3,0.9,24.5,$5300,4.63
Robin Lopez,C,30.15,11.1,7.6,1.1,0.2,1.7,1.2,24.5,$4900,4.99
Wesley Matthews,SG,35.13,15.2,3.8,2.4,1.0,0.2,1.4,24.4,$5800,4.2
Andre Iguodala,SF,33.54,9.1,5.4,4.3,1.3,0.4,1.2,24.2,$4400,5.51
Ty Lawson,PG,30.93,11.6,3.6,5.4,1.2,0.1,2.4,24.2,$4600,5.27
Tim Frazier,PG,30.41,10.1,3.1,6.5,1.2,0.1,2.2,24.0,$4000,5.99
Cody Zeller,C,26.86,11.1,6.6,1.5,0.8,1.1,1.2,23.9,$5200,4.59
