Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Kevin Durant,SF,34.95,26.5,8.5,4.7,1.2,1.6,2.3,47.1,$10600,4.44
Karl-Anthony Towns,C,37.62,23.2,12.2,2.8,0.6,1.6,2.7,43.7,$10000,4.37
Stephen Curry,PG,34.34,25.4,4.4,6.5,1.9,0.2,3.1,41.5,$9000,4.61
DeMar DeRozan,SG,36.37,27.9,5.4,4.3,1.2,0.2,2.5,41.1,$9000,4.57
Kyle Lowry,PG,37.04,22.0,5,7.1,1.7,0.3,2.9,39.8,$8600,4.62
Nikola Jokic,PF,32.15,18.3,10.1,4.3,0.9,1.0,2.3,38.4,$10200,3.76
Draymond Green,PF,34.23,11.8,8.9,7.7,2.0,1.4,2.7,38.1,$8200,4.65
Eric Bledsoe,PG,35.04,20.8,5.1,6.4,1.7,0.5,3.0,37.9,$8300,4.57
Nikola Vucevic,C,29.57,14.3,10.1,2.7,0.7,1.1,1.7,32.4,$6700,4.83
Serge Ibaka,PF,33.46,16.4,7.9,1.1,0.7,1.9,1.3,31.4,$6100,5.15
Andrew Wiggins,SF,36.80,21.4,4.4,2.5,0.8,0.4,2.4,30.4,$7000,4.35
Klay Thompson,SG,34.60,21.6,3.8,2.1,0.8,0.5,1.9,30.0,$6200,4.84
Louis Williams,SG,29.29,20.5,2.7,3.8,1.2,0.2,2.3,29.9,$5100,5.87
Harrison Barnes,SF,35.85,19.9,5.3,1.6,0.9,0.3,1.4,29.7,$6500,4.56
Zach LaVine,SG,37.38,20.1,3.5,3.3,0.8,0.2,2.1,29.2,$6600,4.42
Will Barton,SG,34.67,16.3,5.6,3.2,1.1,0.5,1.9,29.1,$5700,5.11
Julius Randle,PF,30.30,13.1,8.7,3.5,0.7,0.5,2.6,28.6,$6500,4.4
Gorgui Dieng,PF,33.92,12.1,8.3,2.0,1.1,1.4,1.6,28.5,$5400,5.27
Devin Booker,SG,36.01,20.5,2.8,3.2,1.0,0.2,2.9,28.2,$6500,4.33
Deron Williams,PG,31.11,14.6,2.9,7.0,0.7,0.1,2.5,27.7,$6300,4.39
Wilson Chandler,SF,30.83,15.8,7.1,1.9,0.7,0.4,1.7,27.7,$5700,4.85
Elfrid Payton,PG,29.45,12.8,3.7,6.1,1.2,0.5,2.2,27.6,$6200,4.45
Jordan Clarkson,PG,33.91,17.2,3.8,3.3,1.5,0.1,2.4,27.5,$4400,6.25
Dirk Nowitzki,PF,28.46,15.1,6.8,1.7,0.6,0.7,1.1,27.3,$5500,4.97
Tyson Chandler,C,30.50,8.8,12.6,0.7,0.7,0.9,1.7,26.5,$5700,4.64
Danilo Gallinari,SF,33.31,16.8,4.7,2.1,0.7,0.3,1.4,26.2,$5900,4.44
Jonas Valanciunas,C,27.06,12.0,9.7,0.6,0.5,0.8,1.4,25.7,$5600,4.6
Aaron Gordon,SF,32.29,14.0,5.9,2.1,1.0,0.4,1.3,25.7,$5200,4.95
Jameer Nelson,PG,34.51,11.5,3,6.3,1.0,0.1,2.5,24.3,$3800,6.38
T.J. Warren,SF,32.44,14.6,4.3,1.3,1.4,0.3,1.1,24.0,$4600,5.22
Kenneth Faried,PF,22.48,9.8,8,0.9,0.8,0.9,1.1,23.1,$5400,4.27
Wesley Matthews,SG,35.05,14.1,3.3,2.1,1.2,0.3,1.5,22.7,$5400,4.21
Seth Curry,SG,29.63,11.9,2.6,3.2,1.3,0.1,1.3,21.3,$4000,5.33
Luol Deng,SF,30.50,9.1,6,1.8,1.0,0.3,0.9,20.7,$4200,4.93
Zaza Pachulia,C,21.53,6.4,7.1,2.4,0.9,0.8,1.5,20.4,$4200,4.86
Tyus Jones,PG,21.68,8.1,2.5,4.9,1.5,0.0,1.5,20.0,$3500,5.7
D.J. Augustin,PG,26.87,11.3,2.3,4.3,0.4,0.0,1.4,19.9,$3600,5.53
Nick Young,SG,26.52,13.3,2.3,1.2,0.6,0.3,0.7,19.0,$4000,4.74
DeMarre Carroll,SF,26.30,10.4,3.7,1.0,1.2,0.4,0.7,18.8,$4000,4.71
Terrence Ross,SF,24.59,11.9,2.8,0.9,1.1,0.3,0.6,18.8,$3800,4.95
Marquese Chriss,PF,22.81,9.1,4.7,1.0,0.8,0.8,1.4,18.0,$3600,5.01
Cory Joseph,PG,22.71,9.5,2.6,3.0,0.8,0.1,1.1,17.8,$4100,4.35
Jamal Murray,PG,24.61,9.8,3.3,2.1,0.8,0.3,1.5,17.6,$3600,4.89
Kris Dunn,PG,25.81,6.4,3.2,3.9,1.4,0.4,2.1,17.6,$4400,4
Andre Iguodala,SF,25.08,6.3,3.7,3.2,1.0,0.4,0.8,17.5,$4000,4.39
P.J. Tucker,SF,27.83,6.6,5.5,1.3,1.4,0.2,1.0,17.4,$4000,4.34
Brandon Ingram,SF,29.08,8.9,4.2,1.9,0.5,0.4,1.3,17.3,$4400,3.93
Nemanja Bjelica,PF,22.35,7.9,4.4,1.4,1.0,0.2,1.3,16.4,$3500,4.68
C.J. Watson,SG,26.25,6.8,2.8,3.0,1.3,0.0,1.3,16.0,$4000,3.99
Timofey Mozgov,C,20.00,7.3,4.8,0.7,0.3,0.5,1.3,14.4,$3700,3.89
Patrick Patterson,PF,22.14,6.2,4.3,1.2,0.6,0.3,0.6,14.4,$3800,3.78
Dwight Powell,PF,15.84,6.5,4,0.6,0.7,0.6,0.5,14.3,$3500,4.09
Jeff Green,SF,21.51,8.6,2.9,1.1,0.5,0.2,1.1,14.0,$3800,3.69
Devin Harris,PG,18.90,7.3,2.3,2.1,0.7,0.2,1.0,14.0,$3500,4
JaVale McGee,C,8.68,6.4,4.2,0.2,0.2,1.1,0.4,13.9,$3500,3.98
Jared Sullinger,PF,18.42,7.3,3.5,0.3,0.1,1.2,0.8,13.8,$3800,3.62
Shabazz Muhammad,SF,20.70,9.7,3.1,0.4,0.2,0.1,0.9,13.7,$3500,3.92
Ian Clark,SG,17.82,9.4,1.7,1.5,0.4,0.1,1.0,13.7,$3500,3.91
Lucas Nogueira,C,15.85,4.1,4.1,0.6,0.6,1.4,0.6,13.3,$3700,3.6
Bismack Biyombo,C,17.20,4.4,5.2,0.6,0.3,1.0,1.0,13.1,$4000,3.29
Mario Hezonja,SG,20.25,8.0,2.7,1.6,0.4,0.2,1.8,13.0,$3500,3.73
Salah Mejri,C,15.98,3.9,5.4,0.2,0.4,1.2,0.9,13.0,$3500,3.71
Larry Nance Jr.,PF,14.69,4.7,4,0.8,0.6,0.5,0.5,12.4,$4000,3.1
Brandon Knight,SG,11.61,6.4,1.4,1.4,0.4,0.1,0.9,10.3,$3700,2.78
Norman Powell,SG,13.03,5.6,1.6,1.0,0.7,0.2,0.6,10.2,$3500,2.92
Leandro Barbosa,SG,12.05,5.9,1.6,1.2,0.5,0.1,0.6,10.2,$3500,2.92
Jose Calderon,PG,12.43,4.3,1.7,2.8,0.2,0.1,1.4,9.7,$3600,2.71
Darrell Arthur,PF,14.00,5.4,2.4,0.9,0.3,0.3,1.1,9.7,$3600,2.7
Kevon Looney,PF,6.91,3.5,3.3,0.3,0.2,0.8,0.3,9.6,$3500,2.75
Alex Len,PF,10.11,3.9,3.4,0.3,0.2,0.7,0.7,9.5,$3500,2.72
Jusuf Nurkic,C,8.52,4.2,2.9,0.6,0.4,0.5,0.9,9.5,$3500,2.71
