Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
LeBron James,F,36.53,28.5,7.3,6.1,1.4,0.4,3.3,46.7,$9600,4.87
Kevin Durant,F,36.56,29.5,7,4.7,1.1,1.1,3.5,45.9,$9300,4.93
Stephen Curry,G,35.69,29.1,4.6,6.6,1.9,0.3,3.4,45.5,$9300,4.89
Damian Lillard,PG,39.82,27.2,4.4,6.7,0.8,0.3,3.4,41.3,$8900,4.64
Pau Gasol,FC,31.61,19.8,10.8,2.8,0.5,2.0,2.1,39.9,$7600,5.24
Kawhi Leonard,GF,34.90,22.3,7.1,3.5,1.9,0.7,2.1,39.2,$7900,4.96
LaMarcus Aldridge,FC,34.02,21.4,9.5,2.1,0.6,1.2,1.9,37.7,$7400,5.09
Draymond Green,F,35.18,14.4,8.8,6.4,1.5,1.3,2.7,37.5,$8200,4.57
C.J. McCollum,G,38.13,23.8,3.3,4.9,1.3,0.3,2.5,35.8,$6900,5.19
Kevin Love,FC,31.94,18.4,9.9,2.5,0.6,0.5,1.6,34.6,$6800,5.09
Carmelo Anthony,F,32.83,20.7,6.6,3.6,0.8,0.5,2.2,34.4,$8000,4.3
Kyrie Irving,G,34.18,22.2,3.6,4.6,1.1,0.3,2.3,33.9,$7100,4.78
Klay Thompson,GF,34.94,24.0,4.1,1.9,0.9,0.4,1.8,32.6,$6500,5.01
Kristaps Porzingis,FC,33.57,17.0,8.6,1.2,0.7,1.9,2.1,32.2,$6900,4.67
Rudy Gobert,C,31.10,11.7,10.8,1.2,0.6,2.1,1.9,30.0,$6200,4.83
George Hill,G,31.56,14.2,3.7,3.1,1.4,0.2,1.2,25.3,$5600,4.52
Rodney Hood,GF,33.56,15.6,3.6,3.0,1.0,0.2,1.7,25.1,$5400,4.65
Joakim Noah,FC,29.19,6.3,9.9,2.8,0.6,1.2,1.3,24.7,$5000,4.94
Mason Plumlee,FC,24.51,8.6,8.2,2.3,1.0,0.9,1.5,24.2,$5500,4.4
Tristan Thompson,FC,29.63,8.7,9.3,0.8,0.6,0.8,0.7,23.2,$4800,4.83
Derrick Rose,PG,31.15,15.1,2.8,3.8,0.5,0.2,2.4,23.2,$6000,3.86
Al-Farouq Aminu,F,29.80,10.9,6.3,1.8,0.9,0.6,1.2,23.0,$5000,4.59
Evan Turner,GF,27.25,11.2,4.1,4.0,1.0,0.2,2.0,22.5,$5600,4.02
Boris Diaw,FC,19.92,8.9,7.7,2.2,0.5,0.7,1.4,22.4,$3500,6.41
Kyle Anderson,SF,25.96,8.3,6.6,2.0,1.3,0.9,1.5,22.1,$3500,6.32
Trey Lyles,PF,28.61,11.9,6.5,1.5,0.2,0.3,1.4,21.6,$4000,5.39
Tony Parker,PG,25.89,10.6,2.4,4.5,0.7,0.2,1.8,20.2,$5000,4.05
Andre Iguodala,GF,28.49,8.2,4,3.3,1.1,0.3,1.0,19.8,$4300,4.59
